Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
0,O.J. Simpson,BUF,RB,28.0,14.0,0.0,0.0,0.0,0.0,28.0,15.21,7.0,0.0,0.0,0.0,0.0,1817.0,16.0,329.0,426.0,7.0,376.3,0,2243,23.0,0.0,129.78571428571428,30.42857142857143,160.21428571428572,0.0,1.1428571428571428,0.5,1.6428571428571428,5.522796352583587,0.0,0.0,0.0,2.0,0,376.3,26.878571428571423
1,Chuck Foreman,MIN,RB,25.0,14.0,0.0,0.0,0.0,0.0,73.0,9.47,12.0,0.0,0.0,0.0,0.0,1070.0,13.0,280.0,691.0,9.0,357.1,0,1761,22.0,0.0,76.42857142857143,49.35714285714285,125.78571428571428,0.0,0.9285714285714286,0.6428571428571429,1.5714285714285714,3.821428571428572,0.0,0.0,0.0,5.214285714285714,0,344.6,24.614285714285717
2,Lydell Mitchell,BAL,RB,26.0,14.0,0.0,0.0,0.0,0.0,60.0,9.07,5.0,0.0,0.0,0.0,0.0,1193.0,11.0,289.0,544.0,4.0,313.7,0,1737,15.0,0.0,85.21428571428571,38.857142857142854,124.07142857142857,0.0,0.7857142857142857,0.2857142857142857,1.0714285714285714,4.1280276816609005,0.0,0.0,0.0,4.285714285714286,0,293.7,20.978571428571428
3,Ken Anderson,CIN,QB,26.0,13.0,228.0,377.0,3169.0,11.0,0.0,0.0,4.0,0.0,3169.0,21.0,377.0,188.0,2.0,49.0,0.0,0.0,211.56,0,188,2.0,243.7692307692308,14.461538461538463,0.0,14.461538461538463,1.6153846153846154,0.15384615384615385,0.0,0.15384615384615385,3.8367346938775517,0.6047745358090185,13.899122807017546,8.405835543766576,0.0,0,219.56,16.889230769230767
4,Fran Tarkenton,MIN,QB,35.0,14.0,273.0,425.0,2994.0,13.0,0.0,0.0,1.0,0.0,2994.0,25.0,425.0,108.0,2.0,16.0,0.0,0.0,214.56,0,108,2.0,213.85714285714286,7.7142857142857135,0.0,7.7142857142857135,1.7857142857142858,0.14285714285714285,0.0,0.14285714285714285,6.75,0.6423529411764706,10.967032967032967,7.044705882352941,0.0,0,216.56,15.468571428571426
5,Franco Harris,PIT,RB,25.0,14.0,0.0,0.0,0.0,0.0,28.0,7.64,9.0,0.0,0.0,0.0,0.0,1246.0,10.0,262.0,214.0,1.0,222.0,0,1460,11.0,0.0,89.0,15.285714285714285,104.28571428571428,0.0,0.7142857142857143,0.07142857142857142,0.7857142857142857,4.755725190839693,0.0,0.0,0.0,2.0,0,226.0,16.142857142857142
6,Bert Jones,BAL,QB,24.0,14.0,203.0,344.0,2483.0,8.0,0.0,0.0,1.0,0.0,2483.0,18.0,344.0,321.0,3.0,47.0,0.0,0.0,203.42,0,321,3.0,177.35714285714286,22.92857142857143,0.0,22.92857142857143,1.2857142857142858,0.21428571428571427,0.0,0.21428571428571427,6.829787234042553,0.5901162790697675,12.23152709359606,7.218023255813954,0.0,0,205.42,14.672857142857142
7,Mel Gray,STL,WR,27.0,14.0,0.0,0.0,0.0,0.0,48.0,19.29,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,926.0,11.0,205.2,0,932,11.0,0.0,0.42857142857142855,66.14285714285714,66.57142857142857,0.0,0.0,0.7857142857142857,0.7857142857142857,6.0,0.0,0.0,0.0,3.4285714285714284,0,183.2,13.085714285714285
8,Roger Staubach,DAL,QB,33.0,13.0,198.0,348.0,2666.0,16.0,0.0,0.0,5.0,0.0,2666.0,17.0,348.0,316.0,4.0,55.0,0.0,0.0,188.24,0,316,4.0,205.0769230769231,24.30769230769231,0.0,24.30769230769231,1.3076923076923077,0.3076923076923077,0.0,0.3076923076923077,5.745454545454545,0.5689655172413793,13.464646464646465,7.660919540229885,0.0,0,198.24,15.249230769230769
9,Ken Burrough,HOU,WR,27.0,14.0,0.0,0.0,0.0,0.0,53.0,20.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,8.0,205.3,0,1063,8.0,0.0,0.0,75.92857142857143,75.92857142857143,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,3.7857142857142856,0,180.8,12.914285714285715
10,Terry Metcalf,STL,RB,24.0,13.0,1.0,2.0,51.0,0.0,43.0,8.79,8.0,0.0,51.0,1.0,2.0,816.0,9.0,165.0,378.0,2.0,218.44,0,1194,11.0,3.9230769230769234,62.769230769230774,29.07692307692308,91.84615384615385,0.07692307692307693,0.6923076923076923,0.15384615384615385,0.8461538461538461,4.945454545454545,0.5,51.0,25.5,3.3076923076923075,0,212.94,16.38
11,John Riggins,NYJ,RB,26.0,14.0,0.0,0.0,0.0,0.0,30.0,12.1,5.0,0.0,0.0,0.0,0.0,1005.0,8.0,238.0,363.0,1.0,210.8,0,1368,9.0,0.0,71.78571428571429,25.92857142857143,97.71428571428572,0.0,0.5714285714285714,0.07142857142857142,0.6428571428571429,4.222689075630252,0.0,0.0,0.0,2.142857142857143,0,205.8,14.7
12,Greg Pruitt,CLE,RB,24.0,14.0,0.0,0.0,0.0,0.0,44.0,6.8,10.0,0.0,0.0,0.0,0.0,1067.0,8.0,217.0,299.0,1.0,214.6,0,1366,9.0,0.0,76.21428571428571,21.357142857142858,97.57142857142857,0.0,0.5714285714285714,0.07142857142857142,0.6428571428571429,4.917050691244238,0.0,0.0,0.0,3.1428571428571432,0,212.6,15.185714285714285
13,Lynn Swann,PIT,WR,23.0,14.0,0.0,0.0,0.0,0.0,49.0,15.94,4.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,781.0,11.0,186.4,0,794,11.0,0.0,0.9285714285714286,55.78571428571429,56.714285714285715,0.0,0.0,0.7857142857142857,0.7857142857142857,4.333333333333333,0.0,0.0,0.0,3.5,0,169.89999999999995,12.135714285714286
14,Cliff Branch,OAK,WR,27.0,14.0,0.0,0.0,0.0,0.0,51.0,17.51,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,893.0,9.0,196.1,0,911,9.0,0.0,1.2857142857142858,63.78571428571429,65.07142857142857,0.0,0.0,0.6428571428571429,0.6428571428571429,9.0,0.0,0.0,0.0,3.6428571428571432,0,170.6,12.185714285714285
15,Jim Braxton,BUF,RB,26.0,14.0,0.0,0.0,0.0,0.0,26.0,10.85,7.0,0.0,0.0,0.0,0.0,823.0,9.0,186.0,282.0,4.0,200.5,0,1105,13.0,0.0,58.78571428571429,20.142857142857142,78.92857142857143,0.0,0.6428571428571429,0.2857142857142857,0.9285714285714286,4.424731182795699,0.0,0.0,0.0,1.8571428571428568,0,201.5,14.392857142857142
16,Mike Thomas,WAS,RB,22.0,14.0,0.0,0.0,0.0,0.0,40.0,12.08,9.0,0.0,0.0,0.0,0.0,919.0,4.0,235.0,483.0,3.0,204.2,0,1402,7.0,0.0,65.64285714285714,34.5,100.14285714285714,0.0,0.2857142857142857,0.21428571428571427,0.5,3.9106382978723406,0.0,0.0,0.0,2.8571428571428568,0,202.2,14.442857142857141
17,Joe Ferguson,BUF,QB,25.0,14.0,169.0,321.0,2426.0,17.0,0.0,0.0,4.0,0.0,2426.0,25.0,321.0,82.0,1.0,23.0,0.0,0.0,169.24,0,82,1.0,173.28571428571428,5.857142857142858,0.0,5.857142857142858,1.7857142857142858,0.07142857142857142,0.0,0.07142857142857142,3.565217391304348,0.5264797507788161,14.355029585798814,7.557632398753894,0.0,0,177.24,12.66
18,Isaac Curtis,CIN,WR,25.0,14.0,0.0,0.0,0.0,0.0,44.0,21.23,1.0,0.0,0.0,0.0,0.0,-9.0,0.0,6.0,934.0,7.0,176.5,0,925,7.0,0.0,-0.6428571428571429,66.71428571428571,66.07142857142857,0.0,0.0,0.5,0.5,-1.5,0.0,0.0,0.0,3.1428571428571432,0,156.5,11.178571428571427
19,Terry Bradshaw,PIT,QB,27.0,14.0,165.0,286.0,2055.0,9.0,0.0,0.0,6.0,0.0,2055.0,18.0,286.0,210.0,3.0,35.0,0.0,0.0,163.2,0,210,3.0,146.78571428571428,15.0,0.0,15.0,1.2857142857142858,0.21428571428571427,0.0,0.21428571428571427,6.0,0.5769230769230769,12.454545454545455,7.185314685314685,0.0,0,175.2,12.514285714285714
20,Drew Pearson,DAL,WR,24.0,14.0,0.0,0.0,0.0,0.0,46.0,17.87,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,822.0,8.0,175.29999999999995,0,833,8.0,0.0,0.7857142857142857,58.714285714285715,59.5,0.0,0.0,0.5714285714285714,0.5714285714285714,11.0,0.0,0.0,0.0,3.2857142857142856,0,154.3,11.021428571428574
21,Frank Grant,WAS,WR,25.0,14.0,0.0,0.0,0.0,0.0,41.0,18.93,2.0,0.0,0.0,0.0,0.0,46.0,0.0,3.0,776.0,8.0,167.2,0,822,8.0,0.0,3.2857142857142856,55.42857142857143,58.714285714285715,0.0,0.0,0.5714285714285714,0.5714285714285714,15.333333333333336,0.0,0.0,0.0,2.9285714285714284,0,150.7,10.764285714285712
22,Gene Washington,SFO,WR,28.0,14.0,0.0,1.0,0.0,0.0,44.0,16.7,1.0,0.0,0.0,0.0,1.0,-4.0,0.0,1.0,735.0,9.0,169.1,0,731,9.0,0.0,-0.2857142857142857,52.5,52.214285714285715,0.0,0.0,0.6428571428571429,0.6428571428571429,-4.0,0.0,0.0,0.0,3.1428571428571432,0,149.1,10.65
23,Pete Banaszak,OAK,RB,31.0,14.0,0.0,0.0,0.0,0.0,10.0,6.4,1.0,0.0,0.0,0.0,0.0,672.0,16.0,187.0,64.0,0.0,177.6,0,736,16.0,0.0,48.0,4.571428571428571,52.57142857142857,0.0,1.1428571428571428,0.0,1.1428571428571428,3.593582887700535,0.0,0.0,0.0,0.7142857142857143,0,174.60000000000005,12.471428571428573
24,Billy Kilmer,WAS,QB,36.0,12.0,178.0,346.0,2440.0,16.0,0.0,0.0,3.0,0.0,2440.0,23.0,346.0,34.0,1.0,11.0,0.0,0.0,161.0,0,34,1.0,203.33333333333331,2.833333333333333,0.0,2.833333333333333,1.9166666666666667,0.08333333333333333,0.0,0.08333333333333333,3.0909090909090913,0.5144508670520231,13.707865168539325,7.052023121387284,0.0,0,167.0,13.916666666666664
25,John Gilliam,MIN,WR,30.0,14.0,0.0,0.0,0.0,0.0,50.0,15.54,1.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,777.0,7.0,171.2,0,812,7.0,0.0,2.5,55.5,58.0,0.0,0.0,0.5,0.5,11.666666666666664,0.0,0.0,0.0,3.571428571428572,0,148.2,10.585714285714284
26,Harold Jackson,RAM,WR,29.0,14.0,0.0,0.0,0.0,0.0,43.0,18.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,7.0,161.6,0,786,7.0,0.0,0.0,56.14285714285714,56.14285714285714,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3.071428571428572,0,142.1,10.15
27,Rich Caster,NYJ,TE,27.0,14.0,0.0,0.0,0.0,0.0,47.0,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,4.0,153.0,0,820,4.0,0.0,0.0,58.57142857142857,58.57142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,3.3571428571428568,0,129.5,9.25
28,Alfred Jenkins,ATL,WR,23.0,14.0,0.0,0.0,0.0,0.0,38.0,20.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,6.0,148.7,0,767,6.0,0.0,0.0,54.78571428571429,54.78571428571429,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,2.7142857142857144,0,131.7,9.407142857142855
29,Dave Hampton,ATL,RB,28.0,14.0,0.0,0.0,0.0,0.0,21.0,9.29,8.0,0.0,0.0,0.0,0.0,1002.0,5.0,250.0,195.0,1.0,160.7,0,1197,6.0,0.0,71.57142857142857,13.928571428571427,85.5,0.0,0.35714285714285715,0.07142857142857142,0.42857142857142855,4.008,0.0,0.0,0.0,1.5,0,166.2,11.87142857142857
30,Bob Chandler,BUF,WR,26.0,14.0,0.0,0.0,0.0,0.0,55.0,13.56,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,746.0,6.0,166.1,0,751,6.0,0.0,0.35714285714285715,53.28571428571429,53.64285714285714,0.0,0.0,0.42857142857142855,0.42857142857142855,2.5,0.0,0.0,0.0,3.928571428571429,0,138.6,9.9
