Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
24,Hines Ward,PIT,WR,29.0,15.0,0.0,0.0,0.0,0.0,114.0,69.0,14.13,1.0,1.0,0.0,0.0,0.0,10.0,0.0,3.0,975.0,11.0,231.5,985,11.0,0.0,0.6666666666666666,65.0,65.66666666666667,0.0,0.0,0.7333333333333333,0.7333333333333333,3.333333333333333,0.0,0.0,0.0,4.6,0.6052631578947368,197.0,13.133333333333333
25,Alge Crumpler,ATL,TE,28.0,16.0,0.0,0.0,0.0,0.0,118.0,65.0,13.49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,5.0,180.7,877,5.0,0.0,0.0,54.8125,54.8125,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.0625,0.5508474576271186,148.2,9.2625
26,Plaxico Burress,NYG,WR,28.0,16.0,0.0,0.0,0.0,0.0,166.0,76.0,15.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.0,7.0,237.4,1214,7.0,0.0,0.0,75.875,75.875,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,4.75,0.4578313253012048,199.4,12.4625
27,Tom Brady,NWE,QB,28.0,16.0,334.0,530.0,4110.0,14.0,0.0,0.0,0.0,4.0,3.0,4110.0,26.0,530.0,89.0,1.0,27.0,0.0,0.0,249.3,89,1.0,256.875,5.5625,0.0,5.5625,1.625,0.0625,0.0,0.0625,3.2962962962962963,0.6301886792452829,12.305389221556888,7.754716981132076,0.0,0.0,249.3,15.58125
28,Warrick Dunn,ATL,RB,30.0,16.0,0.0,0.0,0.0,0.0,37.0,29.0,7.59,3.0,1.0,0.0,0.0,0.0,1416.0,3.0,280.0,220.0,1.0,214.6,1636,4.0,0.0,88.5,13.75,102.25,0.0,0.1875,0.0625,0.25,5.057142857142857,0.0,0.0,0.0,1.8125,0.7837837837837838,200.1,12.50625
29,Terry Glenn,DAL,WR,31.0,16.0,0.0,0.0,0.0,0.0,119.0,62.0,18.32,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,2.0,1136.0,7.0,223.2,1132,8.0,0.0,-0.25,71.0,70.75,0.0,0.0625,0.4375,0.5,-2.0,0.0,0.0,0.0,3.875,0.5210084033613446,192.2,12.0125
30,Jason Witten,DAL,TE,23.0,16.0,0.0,0.0,0.0,0.0,89.0,66.0,11.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,6.0,177.7,757,6.0,0.0,0.0,47.3125,47.3125,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,4.125,0.7415730337078652,144.7,9.04375
31,Peyton Manning,IND,QB,29.0,16.0,305.0,453.0,3747.0,10.0,0.0,0.0,0.0,5.0,1.0,3747.0,28.0,453.0,45.0,0.0,33.0,0.0,0.0,244.38,45,0.0,234.1875,2.8125,0.0,2.8125,1.75,0.0,0.0,0.0,1.3636363636363635,0.6732891832229579,12.285245901639344,8.271523178807946,0.0,0.0,244.38,15.27375
32,Donald Driver,GNB,WR,30.0,16.0,0.0,0.0,0.0,0.0,146.0,86.0,14.2,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1221.0,5.0,239.4,1234,5.0,0.0,0.8125,76.3125,77.125,0.0,0.0,0.3125,0.3125,6.5,0.0,0.0,0.0,5.375,0.589041095890411,196.4,12.275
33,T.J. Houshmandzadeh,CIN,WR,28.0,14.0,0.0,0.0,0.0,0.0,115.0,78.0,12.26,1.0,1.0,0.0,0.0,0.0,62.0,1.0,8.0,956.0,7.0,225.8,1018,8.0,0.0,4.428571428571429,68.28571428571429,72.71428571428571,0.0,0.07142857142857142,0.5,0.5714285714285714,7.75,0.0,0.0,0.0,5.571428571428571,0.6782608695652174,186.8,13.342857142857143
34,Randy Moss,OAK,WR,28.0,16.0,0.0,0.0,0.0,0.0,123.0,60.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,8.0,208.5,1005,8.0,0.0,0.0,62.8125,62.8125,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3.75,0.4878048780487805,178.5,11.15625
35,Rod Smith,DEN,WR,35.0,16.0,0.0,1.0,0.0,0.0,126.0,85.0,13.0,2.0,2.0,0.0,0.0,1.0,7.0,0.0,1.0,1105.0,6.0,228.2,1112,6.0,0.0,0.4375,69.0625,69.5,0.0,0.0,0.375,0.375,7.0,0.0,0.0,0.0,5.3125,0.6746031746031746,185.7,11.60625
36,Tony Gonzalez,KAN,TE,29.0,16.0,0.0,0.0,0.0,0.0,116.0,78.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,2.0,180.5,905,2.0,0.0,0.0,56.5625,56.5625,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,4.875,0.6724137931034483,141.5,8.84375
37,Keenan McCardell,SDG,WR,35.0,16.0,0.0,0.0,0.0,0.0,108.0,70.0,13.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,917.0,9.0,216.3,923,9.0,0.0,0.375,57.3125,57.6875,0.0,0.0,0.5625,0.5625,3.0,0.0,0.0,0.0,4.375,0.6481481481481481,181.3,11.33125
38,Willis McGahee,BUF,RB,24.0,16.0,0.0,0.0,0.0,0.0,37.0,28.0,6.36,1.0,1.0,0.0,0.0,0.0,1247.0,5.0,325.0,178.0,0.0,198.5,1425,5.0,0.0,77.9375,11.125,89.0625,0.0,0.3125,0.0,0.3125,3.8369230769230764,0.0,0.0,0.0,1.75,0.7567567567567568,184.5,11.53125
39,Reuben Droughns,CLE,RB,27.0,16.0,0.0,0.0,0.0,0.0,56.0,39.0,9.46,6.0,1.0,0.0,0.0,0.0,1232.0,2.0,309.0,369.0,0.0,209.1,1601,2.0,0.0,77.0,23.0625,100.0625,0.0,0.125,0.0,0.125,3.98705501618123,0.0,0.0,0.0,2.4375,0.6964285714285714,189.6,11.85
40,Willie Parker,PIT,RB,25.0,15.0,0.0,0.0,0.0,0.0,24.0,18.0,12.11,4.0,0.0,0.0,0.0,0.0,1202.0,4.0,255.0,218.0,1.0,190.0,1420,5.0,0.0,80.13333333333334,14.533333333333333,94.66666666666669,0.0,0.26666666666666666,0.06666666666666668,0.3333333333333333,4.7137254901960794,0.0,0.0,0.0,1.2,0.75,181.0,12.066666666666665
41,Eddie Kennison,KAN,WR,32.0,16.0,0.0,0.0,0.0,0.0,108.0,68.0,16.21,1.0,1.0,0.0,0.0,0.0,43.0,0.0,7.0,1102.0,5.0,210.5,1145,5.0,0.0,2.6875,68.875,71.5625,0.0,0.0,0.3125,0.3125,6.142857142857142,0.0,0.0,0.0,4.25,0.6296296296296297,176.5,11.03125
42,Corey Dillon,NWE,RB,31.0,12.0,0.0,0.0,0.0,0.0,26.0,22.0,8.23,1.0,1.0,0.0,0.0,0.0,733.0,12.0,209.0,181.0,1.0,189.4,914,13.0,0.0,61.08333333333334,15.083333333333336,76.16666666666667,0.0,1.0,0.08333333333333333,1.0833333333333333,3.507177033492823,0.0,0.0,0.0,1.8333333333333333,0.8461538461538461,178.4,14.866666666666667
43,Matt Hasselbeck,SEA,QB,30.0,16.0,294.0,449.0,3459.0,9.0,0.0,0.0,0.0,4.0,2.0,3459.0,24.0,449.0,124.0,1.0,36.0,0.0,0.0,230.76,124,1.0,216.1875,7.75,0.0,7.75,1.5,0.0625,0.0,0.0625,3.4444444444444446,0.6547884187082406,11.765306122448981,7.703786191536747,0.0,0.0,230.76,14.4225
44,Domanick Williams,HOU,RB,25.0,11.0,0.0,1.0,0.0,0.0,48.0,39.0,8.64,2.0,1.0,0.0,0.0,1.0,976.0,2.0,230.0,337.0,4.0,204.3,1313,6.0,0.0,88.72727272727273,30.63636363636364,119.36363636363636,0.0,0.18181818181818185,0.3636363636363637,0.5454545454545454,4.2434782608695665,0.0,0.0,0.0,3.5454545454545454,0.8125,184.8,16.8
45,Brian Westbrook,PHI,RB,26.0,12.0,0.0,0.0,0.0,0.0,96.0,61.0,10.1,0.0,0.0,0.0,0.0,0.0,617.0,3.0,156.0,616.0,4.0,226.3,1233,7.0,0.0,51.41666666666666,51.33333333333334,102.75,0.0,0.25,0.3333333333333333,0.5833333333333334,3.955128205128205,0.0,0.0,0.0,5.083333333333333,0.6354166666666666,195.8,16.316666666666666
46,Jimmy Smith,JAX,WR,36.0,16.0,0.0,0.0,0.0,0.0,128.0,70.0,14.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,6.0,208.3,1023,6.0,0.0,0.0,63.9375,63.9375,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,4.375,0.546875,173.3,10.83125
47,Reggie Wayne,IND,WR,27.0,16.0,0.0,0.0,0.0,0.0,122.0,83.0,12.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,5.0,218.5,1055,5.0,0.0,0.0,65.9375,65.9375,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,5.1875,0.680327868852459,177.0,11.0625
48,Donte' Stallworth,NOR,WR,25.0,16.0,0.0,0.0,0.0,0.0,129.0,70.0,13.5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,945.0,7.0,204.7,947,7.0,0.0,0.125,59.0625,59.1875,0.0,0.0,0.4375,0.4375,1.0,0.0,0.0,0.0,4.375,0.5426356589147286,169.7,10.60625
49,Cadillac Williams,TAM,RB,23.0,14.0,0.0,0.0,0.0,0.0,25.0,20.0,4.05,3.0,2.0,0.0,0.0,0.0,1178.0,6.0,290.0,81.0,0.0,177.9,1259,6.0,0.0,84.14285714285714,5.7857142857142865,89.92857142857143,0.0,0.42857142857142855,0.0,0.42857142857142855,4.062068965517241,0.0,0.0,0.0,1.4285714285714286,0.8,167.89999999999995,11.992857142857142
50,Eli Manning,NYG,QB,24.0,16.0,294.0,557.0,3762.0,17.0,0.0,0.0,0.0,9.0,2.0,3762.0,24.0,557.0,80.0,1.0,29.0,0.0,0.0,222.48,80,1.0,235.125,5.0,0.0,5.0,1.5,0.0625,0.0,0.0625,2.7586206896551726,0.5278276481149012,12.79591836734694,6.7540394973070015,0.0,0.0,222.48,13.905
51,Michael Vick,ATL,QB,25.0,15.0,214.0,387.0,2412.0,13.0,1.0,1.0,-14.0,11.0,5.0,2412.0,15.0,387.0,597.0,6.0,102.0,-14.0,0.0,215.78000000000003,583,6.0,160.8,39.8,-0.9333333333333332,38.86666666666667,1.0,0.4,0.0,0.4,5.852941176470589,0.5529715762273901,11.271028037383175,6.232558139534883,0.06666666666666668,1.0,215.28,14.352
52,Chris Brown,TEN,RB,24.0,15.0,0.0,0.0,0.0,0.0,37.0,25.0,13.08,4.0,3.0,0.0,0.0,0.0,851.0,5.0,224.0,327.0,2.0,178.8,1178,7.0,0.0,56.73333333333333,21.8,78.53333333333333,0.0,0.3333333333333333,0.13333333333333333,0.4666666666666667,3.7991071428571432,0.0,0.0,0.0,1.6666666666666667,0.6756756756756757,166.3,11.086666666666668
53,Randy McMichael,MIA,TE,26.0,16.0,0.0,0.0,0.0,0.0,104.0,60.0,9.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,5.0,146.2,582,5.0,0.0,0.0,36.375,36.375,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,3.75,0.5769230769230769,116.2,7.2625
54,L.J. Smith,PHI,TE,25.0,16.0,0.0,0.0,0.0,0.0,107.0,61.0,11.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,3.0,145.2,682,3.0,0.0,0.0,42.625,42.625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,3.8125,0.5700934579439252,114.7,7.16875
55,Deion Branch,NWE,WR,26.0,16.0,0.0,0.0,0.0,0.0,125.0,78.0,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,5.0,207.8,998,5.0,0.0,0.0,62.375,62.375,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.875,0.624,168.8,10.55
56,Joe Jurevicius,SEA,WR,31.0,16.0,0.0,0.0,0.0,0.0,84.0,55.0,12.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,10.0,184.4,694,10.0,0.0,0.0,43.375,43.375,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,3.4375,0.6547619047619048,156.9,9.80625
57,Drew Bledsoe,DAL,QB,33.0,16.0,300.0,499.0,3639.0,17.0,0.0,0.0,0.0,17.0,8.0,3639.0,23.0,499.0,50.0,2.0,34.0,0.0,0.0,204.56,50,2.0,227.4375,3.125,0.0,3.125,1.4375,0.125,0.0,0.125,1.4705882352941178,0.6012024048096193,12.13,7.292585170340681,0.0,0.0,204.56,12.785
58,Jerramy Stevens,SEA,TE,26.0,16.0,0.0,0.0,0.0,0.0,68.0,45.0,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,5.0,130.4,554,5.0,0.0,0.0,34.625,34.625,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,2.8125,0.6617647058823529,107.9,6.74375
59,Jake Plummer,DEN,QB,31.0,16.0,277.0,456.0,3366.0,7.0,0.0,0.0,0.0,4.0,2.0,3366.0,18.0,456.0,151.0,2.0,46.0,0.0,0.0,215.74,151,2.0,210.375,9.4375,0.0,9.4375,1.125,0.125,0.0,0.125,3.282608695652174,0.6074561403508771,12.151624548736462,7.38157894736842,0.0,0.0,215.74,13.48375
60,Drew Brees,SDG,QB,26.0,16.0,323.0,500.0,3576.0,15.0,1.0,0.0,0.0,8.0,5.0,3576.0,24.0,500.0,49.0,1.0,21.0,0.0,0.0,209.94,49,1.0,223.5,3.0625,0.0,3.0625,1.5,0.0625,0.0,0.0625,2.333333333333333,0.6459999999999999,11.071207430340557,7.152,0.0,0.0,209.94,13.12125
61,Heath Miller,PIT,TE,23.0,16.0,0.0,0.0,0.0,0.0,52.0,39.0,11.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,6.0,120.9,459,6.0,0.0,0.0,28.6875,28.6875,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,2.4375,0.75,101.4,6.3375
62,Trent Green,KAN,QB,35.0,16.0,317.0,507.0,4014.0,10.0,0.0,0.0,0.0,8.0,4.0,4014.0,17.0,507.0,82.0,0.0,35.0,0.0,0.0,208.76,82,0.0,250.875,5.125,0.0,5.125,1.0625,0.0,0.0,0.0,2.342857142857143,0.6252465483234714,12.662460567823345,7.9171597633136095,0.0,0.0,208.76,13.0475
63,Derrick Mason,BAL,WR,31.0,16.0,0.0,0.0,0.0,0.0,137.0,86.0,12.48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,3.0,209.3,1073,3.0,0.0,0.0,67.0625,67.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,5.375,0.6277372262773723,166.3,10.39375
64,Antonio Bryant,CLE,WR,24.0,16.0,0.0,0.0,0.0,0.0,123.0,69.0,14.62,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1009.0,4.0,192.2,1012,4.0,0.0,0.1875,63.0625,63.25,0.0,0.0,0.25,0.25,3.0,0.0,0.0,0.0,4.3125,0.5609756097560976,157.7,9.85625
65,Julius Jones,DAL,RB,24.0,13.0,0.0,0.0,0.0,0.0,45.0,35.0,6.23,4.0,2.0,0.0,0.0,0.0,993.0,5.0,257.0,218.0,0.0,182.1,1211,5.0,0.0,76.38461538461539,16.76923076923077,93.15384615384615,0.0,0.38461538461538464,0.0,0.38461538461538464,3.863813229571985,0.0,0.0,0.0,2.6923076923076925,0.7777777777777778,164.6,12.661538461538461
66,Tatum Bell,DEN,RB,24.0,15.0,0.0,0.0,0.0,0.0,28.0,18.0,5.78,3.0,1.0,0.0,0.0,0.0,921.0,8.0,173.0,104.0,0.0,166.5,1025,8.0,0.0,61.4,6.933333333333334,68.33333333333333,0.0,0.5333333333333333,0.0,0.5333333333333333,5.323699421965318,0.0,0.0,0.0,1.2,0.6428571428571429,157.5,10.5
67,Jerry Porter,OAK,WR,27.0,16.0,0.0,0.0,0.0,0.0,142.0,76.0,12.39,1.0,0.0,0.0,0.0,0.0,-8.0,0.0,1.0,942.0,5.0,199.4,934,5.0,0.0,-0.5,58.875,58.375,0.0,0.0,0.3125,0.3125,-8.0,0.0,0.0,0.0,4.75,0.5352112676056338,161.4,10.0875
68,Kerry Collins,OAK,QB,33.0,15.0,302.0,565.0,3759.0,12.0,0.0,0.0,0.0,13.0,4.0,3759.0,20.0,565.0,39.0,1.0,17.0,0.0,0.0,208.26,39,1.0,250.6,2.6,0.0,2.6,1.3333333333333333,0.06666666666666668,0.0,0.06666666666666668,2.294117647058824,0.5345132743362832,12.447019867549667,6.653097345132744,0.0,0.0,208.26,13.884000000000002
69,Kevin Curtis,STL,WR,27.0,16.0,0.0,0.0,0.0,0.0,97.0,60.0,13.35,2.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,801.0,6.0,180.6,806,7.0,0.0,0.3125,50.0625,50.375,0.0,0.0625,0.375,0.4375,5.0,0.0,0.0,0.0,3.75,0.6185567010309279,150.6,9.4125
70,Keyshawn Johnson,DAL,WR,33.0,16.0,0.0,1.0,0.0,0.0,123.0,71.0,11.82,3.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,839.0,6.0,185.2,842,6.0,0.0,0.1875,52.4375,52.625,0.0,0.0,0.375,0.375,3.0,0.0,0.0,0.0,4.4375,0.5772357723577236,149.7,9.35625
