Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
0,Ron Johnson,NYG,RB,25.0,14.0,0.0,1.0,0.0,0.0,45.0,10.02,3.0,0.0,0.0,0.0,1.0,1182.0,9.0,298.0,451.0,5.0,286.3,0,1633,14.0,0.0,84.42857142857143,32.214285714285715,116.64285714285714,0.0,0.6428571428571429,0.35714285714285715,1.0,3.966442953020134,0.0,0.0,0.0,3.2142857142857144,0,269.8,19.271428571428565
1,Larry Brown,WAS,RB,25.0,12.0,0.0,0.0,0.0,0.0,32.0,14.78,9.0,0.0,0.0,0.0,0.0,1216.0,8.0,285.0,473.0,4.0,254.9,0,1689,12.0,0.0,101.33333333333331,39.41666666666666,140.75,0.0,0.6666666666666666,0.3333333333333333,1.0,4.266666666666667,0.0,0.0,0.0,2.6666666666666665,0,256.9,21.408333333333328
2,Greg Landry,DET,QB,26.0,14.0,134.0,268.0,2066.0,17.0,0.0,0.0,3.0,0.0,2066.0,18.0,268.0,524.0,9.0,81.0,0.0,0.0,221.04,0,524,9.0,147.57142857142858,37.42857142857143,0.0,37.42857142857143,1.2857142857142858,0.6428571428571429,0.0,0.6428571428571429,6.469135802469137,0.5,15.417910447761194,7.708955223880597,0.0,0,227.04,16.217142857142857
3,Gene Washington,SFO,WR,25.0,14.0,0.0,0.0,0.0,0.0,46.0,19.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,12.0,209.8,0,918,12.0,0.0,0.0,65.57142857142857,65.57142857142857,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,3.2857142857142856,0,186.8,13.342857142857143
4,Rich Caster,NYJ,TE,24.0,14.0,0.0,0.0,0.0,0.0,39.0,21.36,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,833.0,10.0,182.9,0,839,10.0,0.0,0.42857142857142855,59.5,59.92857142857143,0.0,0.0,0.7142857142857143,0.7142857142857143,3.0,0.0,0.0,0.0,2.7857142857142856,0,163.39999999999995,11.671428571428569
5,Bobby Douglass,CHI,QB,25.0,14.0,75.0,198.0,1246.0,12.0,0.0,0.0,9.0,0.0,1246.0,9.0,198.0,968.0,8.0,141.0,0.0,0.0,188.64,0,968,8.0,89.0,69.14285714285714,0.0,69.14285714285714,0.6428571428571429,0.5714285714285714,0.0,0.5714285714285714,6.865248226950356,0.3787878787878788,16.613333333333333,6.292929292929293,0.0,0,206.64,14.76
6,John Gilliam,MIN,WR,27.0,14.0,0.0,0.0,0.0,0.0,47.0,22.02,2.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,1035.0,7.0,189.9,0,1049,7.0,0.0,1.0,73.92857142857143,74.92857142857143,0.0,0.0,0.5,0.5,1.75,0.0,0.0,0.0,3.3571428571428568,0,170.4,12.171428571428573
7,Floyd Little,DEN,RB,30.0,14.0,2.0,2.0,43.0,0.0,28.0,13.11,4.0,0.0,43.0,1.0,2.0,859.0,9.0,216.0,367.0,4.0,226.32,0,1226,13.0,3.071428571428572,61.35714285714285,26.214285714285715,87.57142857142857,0.07142857142857142,0.6428571428571429,0.2857142857142857,0.9285714285714286,3.976851851851852,1.0,21.5,21.5,2.0,0,220.32,15.737142857142857
8,Ted Kwalick,SFO,TE,25.0,14.0,0.0,0.0,0.0,0.0,40.0,18.78,2.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,751.0,9.0,166.2,0,762,9.0,0.0,0.7857142857142857,53.64285714285714,54.42857142857143,0.0,0.0,0.6428571428571429,0.6428571428571429,2.2,0.0,0.0,0.0,2.8571428571428568,0,150.2,10.728571428571428
9,Calvin Hill,DAL,RB,25.0,14.0,1.0,3.0,55.0,0.0,43.0,8.47,7.0,0.0,55.0,1.0,3.0,1036.0,6.0,245.0,364.0,3.0,229.2,0,1400,9.0,3.928571428571429,74.0,26.0,100.0,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.6428571428571429,4.228571428571429,0.3333333333333333,55.0,18.33333333333333,3.071428571428572,0,221.7,15.835714285714285
10,Art Malone,ATL,RB,24.0,14.0,0.0,0.0,0.0,0.0,50.0,11.7,10.0,0.0,0.0,0.0,0.0,798.0,8.0,180.0,585.0,2.0,228.3,0,1383,10.0,0.0,57.0,41.785714285714285,98.78571428571428,0.0,0.5714285714285714,0.14285714285714285,0.7142857142857143,4.433333333333334,0.0,0.0,0.0,3.571428571428572,0,223.3,15.95
11,Harold Jackson,PHI,WR,26.0,14.0,0.0,0.0,0.0,0.0,62.0,16.9,2.0,0.0,0.0,0.0,0.0,76.0,0.0,9.0,1048.0,4.0,194.4,0,1124,4.0,0.0,5.428571428571429,74.85714285714286,80.28571428571429,0.0,0.0,0.2857142857142857,0.2857142857142857,8.444444444444445,0.0,0.0,0.0,4.428571428571429,0,167.39999999999995,11.957142857142856
12,Archie Manning,NOR,QB,23.0,14.0,230.0,448.0,2781.0,21.0,0.0,0.0,9.0,0.0,2781.0,18.0,448.0,351.0,2.0,63.0,0.0,0.0,170.34,0,351,2.0,198.64285714285717,25.07142857142857,0.0,25.07142857142857,1.2857142857142858,0.14285714285714285,0.0,0.14285714285714285,5.571428571428571,0.5133928571428571,12.091304347826087,6.2075892857142865,0.0,0,188.34,13.452857142857145
13,Franco Harris,PIT,RB,22.0,14.0,0.0,0.0,0.0,0.0,21.0,8.57,7.0,0.0,0.0,0.0,0.0,1055.0,10.0,188.0,180.0,1.0,196.5,0,1235,11.0,0.0,75.35714285714286,12.857142857142858,88.2142857142857,0.0,0.7142857142857143,0.07142857142857142,0.7857142857142857,5.611702127659575,0.0,0.0,0.0,1.5,0,200.0,14.285714285714285
14,O.J. Simpson,BUF,RB,25.0,14.0,5.0,8.0,113.0,0.0,27.0,7.33,8.0,0.0,113.0,1.0,8.0,1251.0,6.0,292.0,198.0,0.0,200.42,0,1449,6.0,8.071428571428571,89.35714285714286,14.142857142857142,103.5,0.07142857142857142,0.42857142857142855,0.0,0.42857142857142855,4.284246575342467,0.625,22.6,14.125,1.9285714285714288,0,202.92,14.494285714285715
15,Mercury Morris,MIA,RB,25.0,14.0,0.0,0.0,0.0,0.0,15.0,11.2,8.0,0.0,0.0,0.0,0.0,1000.0,12.0,190.0,168.0,0.0,187.8,0,1168,12.0,0.0,71.42857142857143,12.0,83.42857142857143,0.0,0.8571428571428571,0.0,0.8571428571428571,5.2631578947368425,0.0,0.0,0.0,1.0714285714285714,0,196.3,14.021428571428574
16,Fred Biletnikoff+,OAK,WR,29.0,14.0,0.0,0.0,0.0,0.0,58.0,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,7.0,180.2,0,802,7.0,0.0,0.0,57.28571428571429,57.28571428571429,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4.142857142857143,0,151.2,10.8
17,John Brockington,GNB,RB,24.0,14.0,0.0,0.0,0.0,0.0,19.0,12.79,4.0,0.0,0.0,0.0,0.0,1027.0,8.0,274.0,243.0,1.0,192.0,0,1270,9.0,0.0,73.35714285714286,17.357142857142858,90.71428571428572,0.0,0.5714285714285714,0.07142857142857142,0.6428571428571429,3.748175182481752,0.0,0.0,0.0,1.3571428571428572,0,190.5,13.607142857142858
18,Otis Taylor,KAN,WR,30.0,14.0,0.0,0.0,0.0,0.0,57.0,14.4,2.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,821.0,6.0,172.4,0,834,6.0,0.0,0.9285714285714286,58.64285714285714,59.57142857142857,0.0,0.0,0.42857142857142855,0.42857142857142855,2.6,0.0,0.0,0.0,4.071428571428571,0,147.89999999999995,10.564285714285713
19,Terry Bradshaw,PIT,QB,24.0,14.0,147.0,308.0,1887.0,12.0,0.0,0.0,4.0,0.0,1887.0,12.0,308.0,346.0,7.0,58.0,0.0,0.0,168.08,0,346,7.0,134.78571428571428,24.714285714285715,0.0,24.714285714285715,0.8571428571428571,0.5,0.0,0.5,5.965517241379311,0.4772727272727273,12.83673469387755,6.1266233766233755,0.0,0,176.08,12.577142857142858
20,Bob Tucker,NYG,TE,27.0,14.0,0.0,0.0,0.0,0.0,55.0,13.89,4.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,764.0,4.0,154.0,0,770,5.0,0.0,0.42857142857142855,54.57142857142857,55.0,0.0,0.07142857142857142,0.2857142857142857,0.35714285714285715,2.0,0.0,0.0,0.0,3.928571428571429,0,134.5,9.607142857142858
21,Walt Garrison,DAL,RB,28.0,14.0,0.0,0.0,0.0,0.0,37.0,10.54,6.0,0.0,0.0,0.0,0.0,784.0,7.0,167.0,390.0,3.0,202.4,0,1174,10.0,0.0,56.0,27.857142857142854,83.85714285714286,0.0,0.5,0.21428571428571427,0.7142857142857143,4.6946107784431135,0.0,0.0,0.0,2.642857142857143,0,195.9,13.992857142857144
22,Raymond Chester,OAK,TE,24.0,13.0,0.0,0.0,0.0,0.0,34.0,16.94,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,576.0,8.0,139.9,0,579,8.0,0.0,0.2307692307692308,44.30769230769231,44.53846153846154,0.0,0.0,0.6153846153846154,0.6153846153846154,3.0,0.0,0.0,0.0,2.6153846153846154,0,122.9,9.453846153846154
23,Gary Garrison,SDG,WR,28.0,14.0,0.0,0.0,0.0,0.0,52.0,14.31,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,2.0,744.0,7.0,167.8,0,738,7.0,0.0,-0.42857142857142855,53.14285714285714,52.714285714285715,0.0,0.0,0.5,0.5,-3.0,0.0,0.0,0.0,3.7142857142857135,0,141.8,10.12857142857143
24,Charley Taylor,WAS,WR,31.0,14.0,0.0,0.0,0.0,0.0,49.0,13.73,1.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,673.0,7.0,160.20000000000005,0,712,7.0,0.0,2.7857142857142856,48.07142857142857,50.85714285714285,0.0,0.0,0.5,0.5,13.0,0.0,0.0,0.0,3.5,0,137.7,9.835714285714284
25,Frank Pitts,CLE,WR,29.0,14.0,0.0,0.0,0.0,0.0,36.0,17.22,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,620.0,8.0,148.9,0,649,8.0,0.0,2.071428571428572,44.28571428571429,46.35714285714285,0.0,0.0,0.5714285714285714,0.5714285714285714,9.666666666666666,0.0,0.0,0.0,2.571428571428572,0,130.9,9.35
26,Fran Tarkenton,MIN,QB,32.0,14.0,215.0,378.0,2651.0,13.0,0.0,0.0,3.0,0.0,2651.0,18.0,378.0,180.0,0.0,27.0,0.0,0.0,164.04000000000005,0,180,0.0,189.35714285714286,12.857142857142858,0.0,12.857142857142858,1.2857142857142858,0.0,0.0,0.0,6.666666666666668,0.5687830687830688,12.330232558139533,7.0132275132275135,0.0,0,170.04000000000005,12.145714285714288
27,Mike Garrett,SDG,RB,28.0,14.0,0.0,1.0,0.0,0.0,31.0,7.9,8.0,0.0,0.0,0.0,1.0,1031.0,6.0,272.0,245.0,1.0,184.6,0,1276,7.0,0.0,73.64285714285714,17.5,91.14285714285714,0.0,0.42857142857142855,0.07142857142857142,0.5,3.790441176470588,0.0,0.0,0.0,2.2142857142857144,0,185.1,13.221428571428573
28,Danny Abramowicz,NOR,WR,27.0,13.0,0.0,0.0,0.0,0.0,38.0,17.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,7.0,144.8,0,668,7.0,0.0,0.0,51.384615384615394,51.384615384615394,0.0,0.0,0.5384615384615384,0.5384615384615384,0.0,0.0,0.0,0.0,2.9230769230769234,0,127.8,9.830769230769233
29,J.D. Hill,BUF,WR,24.0,14.0,0.0,0.0,0.0,0.0,52.0,14.5,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,754.0,5.0,156.5,0,765,5.0,0.0,0.7857142857142857,53.85714285714285,54.64285714285714,0.0,0.0,0.35714285714285715,0.35714285714285715,11.0,0.0,0.0,0.0,3.7142857142857135,0,132.5,9.464285714285714
30,Dave Hampton,ATL,RB,25.0,13.0,0.0,0.0,0.0,0.0,23.0,10.61,9.0,0.0,0.0,0.0,0.0,995.0,6.0,230.0,244.0,1.0,170.9,0,1239,7.0,0.0,76.53846153846153,18.76923076923077,95.30769230769229,0.0,0.4615384615384616,0.07692307692307693,0.5384615384615384,4.326086956521738,0.0,0.0,0.0,1.7692307692307692,0,177.4,13.646153846153847
31,Cid Edwards,SDG,RB,29.0,12.0,0.0,0.0,0.0,0.0,40.0,13.93,4.0,0.0,0.0,0.0,0.0,679.0,5.0,157.0,557.0,2.0,197.6,0,1236,7.0,0.0,56.58333333333334,46.41666666666666,103.0,0.0,0.4166666666666667,0.16666666666666666,0.5833333333333334,4.32484076433121,0.0,0.0,0.0,3.333333333333333,0,185.6,15.466666666666667
32,John Riggins,NYJ,RB,23.0,12.0,0.0,0.0,0.0,0.0,21.0,10.95,2.0,0.0,0.0,0.0,0.0,944.0,7.0,207.0,230.0,1.0,182.4,0,1174,8.0,0.0,78.66666666666667,19.166666666666668,97.83333333333331,0.0,0.5833333333333334,0.08333333333333333,0.6666666666666666,4.560386473429952,0.0,0.0,0.0,1.75,0,175.9,14.658333333333333
