Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
25,Rickey Dudley,OAK,TE,27.0,16.0,0.0,0.0,0.0,0.0,59.0,39.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,9.0,148.5,555,9.0,0.0,0.0,34.6875,34.6875,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,2.4375,0.6610169491525424,129.0,8.0625
26,Corey Dillon,CIN,RB,25.0,15.0,0.0,0.0,0.0,0.0,49.0,31.0,9.35,3.0,2.0,0.0,0.0,0.0,1200.0,5.0,263.0,290.0,1.0,212.0,1490,6.0,0.0,80.0,19.33333333333333,99.33333333333331,0.0,0.3333333333333333,0.06666666666666668,0.4,4.56273764258555,0.0,0.0,0.0,2.066666666666667,0.6326530612244898,196.5,13.1
27,Brad Johnson,WAS,QB,31.0,16.0,316.0,519.0,4005.0,13.0,0.0,0.0,0.0,12.0,6.0,4005.0,24.0,519.0,31.0,2.0,26.0,0.0,0.0,233.3,31,2.0,250.3125,1.9375,0.0,1.9375,1.5,0.125,0.0,0.125,1.1923076923076923,0.6088631984585742,12.674050632911394,7.716763005780348,0.0,0.0,233.29999999999995,14.581249999999995
28,Muhsin Muhammad,CAR,WR,26.0,15.0,0.0,0.0,0.0,0.0,157.0,96.0,13.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.0,8.0,267.3,1253,8.0,0.0,0.0,83.53333333333333,83.53333333333333,0.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,6.4,0.6114649681528662,219.3,14.62
29,James Stewart,JAX,RB,28.0,14.0,0.0,0.0,0.0,0.0,24.0,21.0,5.14,4.0,3.0,0.0,0.0,0.0,931.0,13.0,249.0,108.0,0.0,196.9,1039,13.0,0.0,66.5,7.7142857142857135,74.21428571428571,0.0,0.9285714285714286,0.0,0.9285714285714286,3.738955823293173,0.0,0.0,0.0,1.5,0.875,186.4,13.314285714285711
30,Tim Brown,OAK,WR,33.0,16.0,0.0,0.0,0.0,0.0,145.0,90.0,14.93,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1344.0,6.0,260.79999999999995,1348,6.0,0.0,0.25,84.0,84.25,0.0,0.0,0.375,0.375,4.0,0.0,0.0,0.0,5.625,0.6206896551724138,215.8,13.4875
31,Tyrone Wheatley,OAK,RB,27.0,16.0,0.0,0.0,0.0,0.0,38.0,21.0,9.33,3.0,3.0,0.0,0.0,0.0,936.0,8.0,242.0,196.0,3.0,194.2,1132,11.0,0.0,58.5,12.25,70.75,0.0,0.5,0.1875,0.6875,3.8677685950413214,0.0,0.0,0.0,1.3125,0.5526315789473685,183.7,11.48125
32,Olandis Gary,DEN,RB,24.0,12.0,0.0,0.0,0.0,0.0,29.0,21.0,7.57,2.0,2.0,0.0,0.0,0.0,1159.0,7.0,276.0,159.0,0.0,190.8,1318,7.0,0.0,96.58333333333331,13.25,109.83333333333331,0.0,0.5833333333333334,0.0,0.5833333333333334,4.199275362318841,0.0,0.0,0.0,1.75,0.7241379310344828,180.3,15.025
33,Keyshawn Johnson,NYJ,WR,27.0,16.0,0.0,1.0,0.0,0.0,124.0,89.0,13.15,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,1170.0,8.0,254.6,1176,8.0,0.0,0.375,73.125,73.5,0.0,0.0,0.5,0.5,1.2,0.0,0.0,0.0,5.5625,0.717741935483871,210.1,13.13125
34,Mike Alstott,TAM,RB,26.0,16.0,0.0,0.0,0.0,0.0,33.0,27.0,8.85,6.0,6.0,0.0,0.0,0.0,949.0,7.0,242.0,239.0,2.0,187.8,1188,9.0,0.0,59.3125,14.9375,74.25,0.0,0.4375,0.125,0.5625,3.921487603305785,0.0,0.0,0.0,1.6875,0.8181818181818182,174.3,10.89375
35,Rocket Ismail,DAL,WR,30.0,16.0,0.0,0.0,0.0,0.0,125.0,80.0,13.71,1.0,1.0,0.0,0.0,0.0,110.0,1.0,13.0,1097.0,6.0,240.7,1207,7.0,0.0,6.875,68.5625,75.4375,0.0,0.0625,0.375,0.4375,8.461538461538463,0.0,0.0,0.0,5.0,0.64,200.7,12.54375
36,Jerome Bettis,PIT,RB,27.0,16.0,1.0,1.0,21.0,0.0,28.0,21.0,5.24,2.0,1.0,21.0,1.0,1.0,1091.0,7.0,299.0,110.0,0.0,185.94,1201,7.0,1.3125,68.1875,6.875,75.0625,0.0625,0.4375,0.0,0.4375,3.648829431438127,1.0,21.0,21.0,1.3125,0.75,175.44,10.965
37,Albert Connell,WAS,WR,25.0,15.0,0.0,0.0,0.0,0.0,121.0,62.0,18.26,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,1132.0,7.0,216.0,1140,7.0,0.0,0.5333333333333333,75.46666666666667,76.0,0.0,0.0,0.4666666666666667,0.4666666666666667,8.0,0.0,0.0,0.0,4.133333333333334,0.5123966942148761,185.0,12.333333333333336
38,Amani Toomer,NYG,WR,25.0,16.0,0.0,0.0,0.0,0.0,137.0,79.0,14.97,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1183.0,6.0,233.7,1187,6.0,0.0,0.25,73.9375,74.1875,0.0,0.0,0.375,0.375,4.0,0.0,0.0,0.0,4.9375,0.5766423357664233,194.2,12.1375
39,Doug Flutie,BUF,QB,37.0,15.0,264.0,478.0,3171.0,16.0,0.0,0.0,0.0,6.0,4.0,3171.0,19.0,478.0,476.0,1.0,88.0,0.0,0.0,216.44,476,1.0,211.4,31.73333333333333,0.0,31.73333333333333,1.2666666666666666,0.06666666666666668,0.0,0.06666666666666668,5.409090909090909,0.5523012552301255,12.011363636363635,6.633891213389123,0.0,0.0,216.44,14.429333333333336
40,David Sloan,DET,TE,27.0,16.0,0.0,0.0,0.0,0.0,76.0,47.0,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,4.0,130.1,591,4.0,0.0,0.0,36.9375,36.9375,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,2.9375,0.618421052631579,106.6,6.6625
41,Brett Favre,GNB,QB,30.0,16.0,341.0,595.0,4091.0,23.0,0.0,0.0,0.0,9.0,4.0,4091.0,22.0,595.0,142.0,0.0,28.0,0.0,0.0,211.84,142,0.0,255.6875,8.875,0.0,8.875,1.375,0.0,0.0,0.0,5.071428571428571,0.573109243697479,11.997067448680351,6.875630252100841,0.0,0.0,211.84,13.239999999999998
42,Terry Allen,NWE,RB,31.0,16.0,0.0,0.0,0.0,0.0,19.0,14.0,8.93,8.0,4.0,0.0,0.0,0.0,896.0,8.0,254.0,125.0,1.0,162.1,1021,9.0,0.0,56.0,7.8125,63.8125,0.0,0.5,0.0625,0.5625,3.5275590551181097,0.0,0.0,0.0,0.875,0.7368421052631579,155.1,9.69375
43,Qadry Ismail,BAL,WR,29.0,16.0,0.0,0.0,0.0,0.0,140.0,68.0,16.25,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1105.0,6.0,214.9,1109,6.0,0.0,0.25,69.0625,69.3125,0.0,0.0,0.375,0.375,4.0,0.0,0.0,0.0,4.25,0.4857142857142857,180.9,11.30625
44,Curtis Enis,CHI,RB,23.0,15.0,0.0,0.0,0.0,0.0,68.0,45.0,7.56,4.0,4.0,0.0,0.0,0.0,916.0,3.0,287.0,340.0,2.0,192.6,1256,5.0,0.0,61.06666666666667,22.66666666666667,83.73333333333333,0.0,0.2,0.13333333333333333,0.3333333333333333,3.1916376306620218,0.0,0.0,0.0,3.0,0.6617647058823529,170.1,11.34
45,Freddie Jones,SDG,TE,25.0,16.0,0.0,0.0,0.0,0.0,91.0,56.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,2.0,135.0,670,2.0,0.0,0.0,41.875,41.875,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,3.5,0.6153846153846154,107.0,6.6875
46,Kevin Johnson,CLE,WR,23.0,16.0,0.0,1.0,0.0,0.0,137.0,66.0,14.94,1.0,0.0,0.0,0.0,1.0,-6.0,0.0,1.0,986.0,8.0,212.0,980,8.0,0.0,-0.375,61.625,61.25,0.0,0.0,0.5,0.5,-6.0,0.0,0.0,0.0,4.125,0.4817518248175183,179.0,11.1875
47,Darnay Scott,CIN,WR,27.0,16.0,0.0,0.0,0.0,0.0,123.0,68.0,15.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,7.0,212.2,1022,7.0,0.0,0.0,63.875,63.875,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,4.25,0.5528455284552846,178.2,11.1375
48,Ed McCaffrey,DEN,WR,31.0,15.0,0.0,0.0,0.0,0.0,124.0,71.0,14.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,7.0,214.8,1018,7.0,0.0,0.0,67.86666666666666,67.86666666666666,0.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,4.733333333333333,0.5725806451612904,179.3,11.953333333333335
49,Antonio Freeman,GNB,WR,27.0,16.0,0.0,0.0,0.0,0.0,124.0,74.0,14.51,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,1074.0,6.0,217.2,1072,6.0,0.0,-0.125,67.125,67.0,0.0,0.0,0.375,0.375,-2.0,0.0,0.0,0.0,4.625,0.5967741935483871,180.2,11.2625
50,Terry Kirby,CLE,RB,29.0,16.0,1.0,1.0,2.0,0.0,77.0,58.0,9.1,4.0,1.0,2.0,0.0,1.0,452.0,6.0,130.0,528.0,3.0,208.08,980,9.0,0.125,28.25,33.0,61.25,0.0,0.375,0.1875,0.5625,3.4769230769230766,1.0,2.0,2.0,3.625,0.7532467532467533,179.07999999999996,11.1925
51,Johnnie Morton,DET,WR,28.0,16.0,0.0,0.0,0.0,0.0,133.0,80.0,14.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,5.0,222.9,1129,5.0,0.0,0.0,70.5625,70.5625,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,5.0,0.6015037593984962,182.9,11.43125
52,Derrick Mayes,SEA,WR,25.0,16.0,0.0,0.0,0.0,0.0,103.0,62.0,13.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,10.0,204.9,829,10.0,0.0,0.0,51.8125,51.8125,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,3.875,0.6019417475728155,173.9,10.86875
53,Eric Moulds,BUF,WR,26.0,14.0,0.0,0.0,0.0,0.0,101.0,65.0,15.29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,994.0,7.0,204.5,995,7.0,0.0,0.07142857142857142,71.0,71.07142857142857,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,4.642857142857143,0.6435643564356436,172.0,12.285714285714285
54,Jay Riemersma,BUF,TE,26.0,14.0,0.0,0.0,0.0,0.0,61.0,37.0,13.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,4.0,110.6,496,4.0,0.0,0.0,35.42857142857143,35.42857142857143,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,2.642857142857143,0.6065573770491803,92.1,6.578571428571428
55,Sean Dawkins,SEA,WR,28.0,16.0,0.0,0.0,0.0,0.0,114.0,58.0,17.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,7.0,197.2,992,7.0,0.0,0.0,62.0,62.0,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,3.625,0.5087719298245614,168.2,10.5125
56,Terry Glenn,NWE,WR,25.0,14.0,0.0,0.0,0.0,0.0,115.0,69.0,16.62,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,4.0,203.7,1147,4.0,0.0,0.0,81.92857142857143,81.92857142857143,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,4.928571428571429,0.6,169.2,12.085714285714285
57,Terance Mathis,ATL,WR,32.0,16.0,0.0,0.0,0.0,0.0,154.0,81.0,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.0,6.0,218.6,1016,6.0,0.0,0.0,63.5,63.5,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,5.0625,0.525974025974026,178.1,11.13125
58,Pete Mitchell,NYG,TE,28.0,15.0,0.0,0.0,0.0,0.0,91.0,58.0,8.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,3.0,126.0,520,3.0,0.0,0.0,34.666666666666664,34.666666666666664,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,3.8666666666666663,0.6373626373626373,97.0,6.466666666666668
59,Bill Schroeder,GNB,WR,28.0,16.0,0.0,0.0,0.0,0.0,117.0,74.0,14.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,5.0,207.1,1051,5.0,0.0,0.0,65.6875,65.6875,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.625,0.6324786324786325,170.1,10.63125
60,Errict Rhett,BAL,RB,29.0,16.0,0.0,0.0,0.0,0.0,32.0,24.0,7.04,0.0,0.0,0.0,0.0,0.0,852.0,5.0,236.0,169.0,2.0,168.1,1021,7.0,0.0,53.25,10.5625,63.8125,0.0,0.3125,0.125,0.4375,3.6101694915254243,0.0,0.0,0.0,1.5,0.75,156.1,9.75625
61,Tony Martin,MIA,WR,34.0,16.0,0.0,0.0,0.0,0.0,117.0,67.0,15.48,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,1.0,1037.0,5.0,200.1,1031,5.0,0.0,-0.375,64.8125,64.4375,0.0,0.0,0.3125,0.3125,-6.0,0.0,0.0,0.0,4.1875,0.5726495726495726,166.60000000000005,10.4125
62,Drew Bledsoe,NWE,QB,27.0,16.0,305.0,539.0,3985.0,21.0,0.0,0.0,0.0,8.0,2.0,3985.0,19.0,539.0,101.0,0.0,42.0,0.0,0.0,199.5,101,0.0,249.0625,6.3125,0.0,6.3125,1.1875,0.0,0.0,0.0,2.4047619047619047,0.5658627087198516,13.065573770491802,7.393320964749536,0.0,0.0,199.5,12.46875
63,Byron Chamberlain,DEN,TE,28.0,16.0,0.0,0.0,0.0,0.0,57.0,32.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,2.0,92.8,488,2.0,0.0,0.0,30.5,30.5,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,2.0,0.5614035087719298,76.8,4.8
64,Ken Dilger,IND,TE,28.0,15.0,0.0,0.0,0.0,0.0,47.0,40.0,11.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,2.0,99.9,479,2.0,0.0,0.0,31.93333333333333,31.93333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,2.6666666666666665,0.851063829787234,79.9,5.326666666666667
65,Steve McNair,TEN,QB,26.0,11.0,187.0,331.0,2179.0,8.0,0.0,0.0,0.0,3.0,1.0,2179.0,12.0,331.0,337.0,8.0,72.0,0.0,0.0,198.86,337,8.0,198.0909090909091,30.63636363636364,0.0,30.63636363636364,1.0909090909090908,0.7272727272727273,0.0,0.7272727272727273,4.6805555555555545,0.5649546827794562,11.652406417112301,6.5830815709969785,0.0,0.0,198.86,18.078181818181818
66,Roland Williams,STL,TE,24.0,16.0,0.0,0.0,0.0,0.0,35.0,25.0,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,6.0,83.6,226,6.0,0.0,0.0,14.125,14.125,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,1.5625,0.7142857142857143,71.1,4.44375
67,Rod Smith,DEN,WR,29.0,15.0,0.0,1.0,0.0,0.0,139.0,79.0,12.91,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1020.0,4.0,203.0,1020,4.0,0.0,0.0,68.0,68.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,5.266666666666667,0.5683453237410072,163.5,10.9
68,Jon Kitna,SEA,QB,27.0,15.0,270.0,495.0,3346.0,16.0,0.0,0.0,0.0,14.0,5.0,3346.0,23.0,495.0,56.0,0.0,35.0,0.0,0.0,189.44,56,0.0,223.06666666666663,3.733333333333333,0.0,3.733333333333333,1.5333333333333334,0.0,0.0,0.0,1.6,0.5454545454545454,12.392592592592592,6.759595959595959,0.0,0.0,189.44,12.629333333333333
69,Dave Moore,TAM,TE,30.0,16.0,0.0,0.0,0.0,0.0,36.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,5.0,80.6,276,5.0,0.0,0.0,17.25,17.25,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,1.4375,0.6388888888888888,69.1,4.31875
70,Leroy Hoard,MIN,RB,31.0,15.0,0.0,0.0,0.0,0.0,20.0,17.0,9.76,4.0,3.0,0.0,0.0,0.0,555.0,10.0,138.0,166.0,0.0,143.1,721,10.0,0.0,37.0,11.066666666666665,48.06666666666667,0.0,0.6666666666666666,0.0,0.6666666666666666,4.021739130434782,0.0,0.0,0.0,1.1333333333333333,0.85,134.6,8.973333333333333
71,Warrick Dunn,TAM,RB,24.0,15.0,0.0,0.0,0.0,0.0,82.0,64.0,9.2,3.0,2.0,0.0,0.0,0.0,616.0,0.0,195.0,589.0,2.0,192.5,1205,2.0,0.0,41.06666666666667,39.266666666666666,80.33333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,3.158974358974359,0.0,0.0,0.0,4.266666666666667,0.7804878048780488,160.5,10.7
