Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
42,Chester Taylor,MIN,RB,27.0,15.0,0.0,0.0,0.0,0.0,51.0,42.0,6.86,5.0,3.0,0.0,0.0,0.0,1216.0,6.0,303.0,288.0,0.0,222.4,1504,6.0,0.0,81.06666666666666,19.2,100.26666666666668,0.0,0.4,0.0,0.4,4.013201320132013,0.0,0.0,0.0,2.8,0.8235294117647058,201.4,13.426666666666668
43,Deuce McAllister,NOR,RB,28.0,15.0,0.0,0.0,0.0,0.0,36.0,30.0,6.6,3.0,1.0,0.0,0.0,0.0,1057.0,10.0,244.0,198.0,0.0,213.5,1255,10.0,0.0,70.46666666666667,13.2,83.66666666666667,0.0,0.6666666666666666,0.0,0.6666666666666666,4.331967213114754,0.0,0.0,0.0,2.0,0.8333333333333334,198.5,13.233333333333333
44,Mike Furrey,DET,WR,29.0,16.0,0.0,0.0,0.0,0.0,146.0,98.0,11.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,6.0,240.6,1086,6.0,0.0,0.0,67.875,67.875,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,6.125,0.6712328767123288,191.6,11.975
45,Terry Glenn,DAL,WR,32.0,15.0,0.0,0.0,0.0,0.0,111.0,70.0,14.96,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,1047.0,6.0,211.8,1058,6.0,0.0,0.7333333333333333,69.8,70.53333333333333,0.0,0.0,0.4,0.4,3.6666666666666665,0.0,0.0,0.0,4.666666666666667,0.6306306306306306,176.8,11.786666666666667
46,Kellen Winslow,CLE,TE,23.0,16.0,0.0,0.0,0.0,0.0,120.0,89.0,9.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,3.0,194.5,875,3.0,0.0,0.0,54.6875,54.6875,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,5.5625,0.7416666666666667,150.0,9.375
47,Jeremy Shockey,NYG,TE,26.0,15.0,0.0,0.0,0.0,0.0,115.0,66.0,9.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,7.0,170.3,623,7.0,0.0,0.0,41.53333333333333,41.53333333333333,0.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,4.4,0.5739130434782609,137.3,9.153333333333334
48,Marion Barber,DAL,RB,23.0,16.0,0.0,0.0,0.0,0.0,32.0,23.0,8.52,0.0,0.0,0.0,0.0,0.0,654.0,14.0,135.0,196.0,2.0,204.0,850,16.0,0.0,40.875,12.25,53.125,0.0,0.875,0.125,1.0,4.844444444444443,0.0,0.0,0.0,1.4375,0.71875,192.5,12.03125
49,Ahman Green,GNB,RB,29.0,14.0,0.0,0.0,0.0,0.0,63.0,46.0,8.11,4.0,2.0,0.0,0.0,0.0,1059.0,5.0,266.0,373.0,1.0,221.2,1432,6.0,0.0,75.64285714285714,26.642857142857146,102.28571428571428,0.0,0.35714285714285715,0.07142857142857142,0.42857142857142855,3.981203007518797,0.0,0.0,0.0,3.2857142857142856,0.7301587301587301,198.2,14.157142857142857
50,Philip Rivers,SDG,QB,25.0,16.0,284.0,460.0,3388.0,9.0,0.0,0.0,0.0,8.0,2.0,3388.0,22.0,460.0,49.0,0.0,48.0,0.0,0.0,206.42,49,0.0,211.75,3.0625,0.0,3.0625,1.375,0.0,0.0,0.0,1.0208333333333333,0.6173913043478261,11.929577464788732,7.3652173913043475,0.0,0.0,206.42,12.90125
51,Reggie Brown,PHI,WR,25.0,16.0,0.0,0.0,0.0,0.0,88.0,46.0,17.74,0.0,0.0,0.0,0.0,0.0,24.0,1.0,3.0,816.0,8.0,184.0,840,9.0,0.0,1.5,51.0,52.5,0.0,0.0625,0.5,0.5625,8.0,0.0,0.0,0.0,2.875,0.5227272727272727,161.0,10.0625
52,Jamal Lewis,BAL,RB,27.0,16.0,0.0,0.0,0.0,0.0,26.0,18.0,6.39,4.0,2.0,0.0,0.0,0.0,1132.0,9.0,314.0,115.0,0.0,192.7,1247,9.0,0.0,70.75,7.1875,77.9375,0.0,0.5625,0.0,0.5625,3.6050955414012744,0.0,0.0,0.0,1.125,0.6923076923076923,183.7,11.48125
53,Hines Ward,PIT,WR,30.0,14.0,0.0,0.0,0.0,0.0,126.0,74.0,13.18,2.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,975.0,6.0,210.5,1005,6.0,0.0,2.142857142857143,69.64285714285714,71.78571428571429,0.0,0.0,0.42857142857142855,0.42857142857142855,15.0,0.0,0.0,0.0,5.285714285714286,0.5873015873015873,173.5,12.392857142857142
54,Vince Young,TEN,QB,23.0,15.0,184.0,357.0,2199.0,13.0,0.0,0.0,0.0,12.0,3.0,2199.0,12.0,357.0,552.0,7.0,83.0,0.0,0.0,201.16,552,7.0,146.6,36.8,0.0,36.8,0.8,0.4666666666666667,0.0,0.4666666666666667,6.650602409638553,0.5154061624649859,11.951086956521738,6.159663865546218,0.0,0.0,201.16,13.410666666666666
55,Desmond Clark,CHI,TE,29.0,16.0,0.0,0.0,0.0,0.0,80.0,45.0,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,6.0,143.6,626,6.0,0.0,0.0,39.125,39.125,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,2.8125,0.5625,121.1,7.56875
56,Jerricho Cotchery,NYJ,WR,24.0,16.0,0.0,0.0,0.0,0.0,125.0,82.0,11.72,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,961.0,6.0,216.6,986,6.0,0.0,1.5625,60.0625,61.625,0.0,0.0,0.375,0.375,5.0,0.0,0.0,0.0,5.125,0.6559999999999999,175.6,10.975
57,Fred Taylor,JAX,RB,30.0,15.0,0.0,0.0,0.0,0.0,28.0,23.0,10.52,3.0,1.0,0.0,0.0,0.0,1146.0,5.0,231.0,242.0,1.0,195.8,1388,6.0,0.0,76.4,16.133333333333333,92.53333333333332,0.0,0.3333333333333333,0.06666666666666668,0.4,4.961038961038961,0.0,0.0,0.0,1.5333333333333334,0.8214285714285714,184.3,12.286666666666665
58,Corey Dillon,NWE,RB,32.0,16.0,0.0,0.0,0.0,0.0,16.0,15.0,9.8,2.0,2.0,0.0,0.0,0.0,812.0,13.0,199.0,147.0,0.0,184.9,959,13.0,0.0,50.75,9.1875,59.9375,0.0,0.8125,0.0,0.8125,4.0804020100502525,0.0,0.0,0.0,0.9375,0.9375,177.4,11.0875
59,Edgerrin James,ARI,RB,28.0,16.0,0.0,0.0,0.0,0.0,61.0,38.0,5.71,3.0,3.0,0.0,0.0,0.0,1159.0,6.0,337.0,217.0,0.0,205.6,1376,6.0,0.0,72.4375,13.5625,86.0,0.0,0.375,0.0,0.375,3.4391691394658754,0.0,0.0,0.0,2.375,0.6229508196721312,186.6,11.6625
60,Travis Henry,TEN,RB,28.0,14.0,0.0,0.0,0.0,0.0,25.0,18.0,4.33,3.0,1.0,0.0,0.0,0.0,1211.0,7.0,270.0,78.0,0.0,186.9,1289,7.0,0.0,86.5,5.571428571428571,92.07142857142857,0.0,0.5,0.0,0.5,4.485185185185184,0.0,0.0,0.0,1.2857142857142858,0.72,177.9,12.707142857142856
61,Thomas Jones,CHI,RB,28.0,16.0,1.0,1.0,-4.0,0.0,47.0,36.0,4.28,1.0,1.0,-4.0,0.0,1.0,1210.0,6.0,296.0,154.0,0.0,206.24,1364,6.0,-0.25,75.625,9.625,85.25,0.0,0.375,0.0,0.375,4.087837837837838,1.0,-4.0,-4.0,2.25,0.7659574468085106,188.24,11.765
62,Donovan McNabb,PHI,QB,30.0,10.0,180.0,316.0,2647.0,6.0,0.0,0.0,0.0,3.0,2.0,2647.0,18.0,316.0,212.0,3.0,32.0,0.0,0.0,201.08,212,3.0,264.7,21.2,0.0,21.2,1.8,0.3,0.0,0.3,6.625,0.569620253164557,14.705555555555556,8.376582278481013,0.0,0.0,201.08,20.108
63,Larry Fitzgerald,ARI,WR,23.0,13.0,0.0,0.0,0.0,0.0,111.0,69.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,6.0,199.6,946,6.0,0.0,0.0,72.76923076923076,72.76923076923076,0.0,0.0,0.4615384615384616,0.4615384615384616,0.0,0.0,0.0,0.0,5.307692307692308,0.6216216216216216,165.1,12.7
64,Isaac Bruce,STL,WR,34.0,16.0,0.0,1.0,0.0,0.0,126.0,74.0,14.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1098.0,3.0,201.8,1098,3.0,0.0,0.0,68.625,68.625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,4.625,0.5873015873015873,164.8,10.3
65,L.J. Smith,PHI,TE,26.0,16.0,0.0,0.0,0.0,0.0,75.0,50.0,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,5.0,141.1,611,5.0,0.0,0.0,38.1875,38.1875,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,3.125,0.6666666666666666,116.1,7.25625
66,Kevin Jones,DET,RB,24.0,12.0,0.0,0.0,0.0,0.0,78.0,61.0,8.52,5.0,5.0,0.0,0.0,0.0,689.0,6.0,181.0,520.0,2.0,219.9,1209,8.0,0.0,57.41666666666666,43.33333333333334,100.75,0.0,0.5,0.16666666666666666,0.6666666666666666,3.806629834254144,0.0,0.0,0.0,5.083333333333333,0.7820512820512819,189.4,15.783333333333333
67,Brett Favre,GNB,QB,37.0,16.0,343.0,613.0,3885.0,18.0,0.0,0.0,0.0,8.0,8.0,3885.0,18.0,613.0,29.0,1.0,23.0,0.0,0.0,184.3,29,1.0,242.8125,1.8125,0.0,1.8125,1.125,0.0625,0.0,0.0625,1.2608695652173914,0.5595432300163132,11.3265306122449,6.33768352365416,0.0,0.0,184.3,11.51875
68,Santana Moss,WAS,WR,27.0,14.0,0.0,0.0,0.0,0.0,101.0,55.0,14.36,2.0,0.0,0.0,0.0,0.0,82.0,0.0,7.0,790.0,6.0,178.2,872,6.0,0.0,5.857142857142858,56.42857142857143,62.28571428571429,0.0,0.0,0.42857142857142855,0.42857142857142855,11.714285714285715,0.0,0.0,0.0,3.928571428571429,0.5445544554455446,150.7,10.764285714285712
69,Braylon Edwards,CLE,WR,23.0,16.0,0.0,0.0,0.0,0.0,125.0,61.0,14.49,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,884.0,6.0,186.1,891,6.0,0.0,0.4375,55.25,55.6875,0.0,0.0,0.375,0.375,2.333333333333333,0.0,0.0,0.0,3.8125,0.488,155.60000000000005,9.725
70,Mark Clayton,BAL,WR,24.0,16.0,0.0,1.0,0.0,0.0,113.0,67.0,14.01,0.0,0.0,0.0,0.0,1.0,-30.0,0.0,7.0,939.0,5.0,187.9,909,5.0,0.0,-1.875,58.6875,56.8125,0.0,0.0,0.3125,0.3125,-4.285714285714286,0.0,0.0,0.0,4.1875,0.5929203539823009,154.4,9.65
71,Warrick Dunn,ATL,RB,31.0,16.0,0.0,0.0,0.0,0.0,28.0,22.0,7.73,1.0,0.0,0.0,0.0,0.0,1140.0,4.0,286.0,170.0,1.0,183.0,1310,5.0,0.0,71.25,10.625,81.875,0.0,0.25,0.0625,0.3125,3.9860139860139863,0.0,0.0,0.0,1.375,0.7857142857142857,172.0,10.75
