Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
18,Ricky Bell,TAM,RB,24.0,16.0,0.0,0.0,0.0,0.0,25.0,9.92,6.0,0.0,0.0,0.0,0.0,1263.0,7.0,283.0,248.0,2.0,218.1,0,1511,9.0,0.0,78.9375,15.5,94.4375,0.0,0.4375,0.125,0.5625,4.462897526501767,0.0,0.0,0.0,1.5625,0,217.6,13.6
19,John Riggins,WAS,RB,30.0,16.0,0.0,0.0,0.0,0.0,28.0,5.82,5.0,0.0,0.0,0.0,0.0,1153.0,9.0,260.0,163.0,3.0,221.6,0,1316,12.0,0.0,72.0625,10.1875,82.25,0.0,0.5625,0.1875,0.75,4.434615384615385,0.0,0.0,0.0,1.75,0,217.6,13.6
20,Joe Washington,BAL,RB,26.0,15.0,0.0,1.0,0.0,1.0,82.0,9.15,8.0,0.0,0.0,0.0,1.0,884.0,4.0,242.0,750.0,3.0,269.4,0,1634,7.0,0.0,58.93333333333333,50.0,108.93333333333334,0.0,0.26666666666666666,0.2,0.4666666666666667,3.652892561983471,0.0,0.0,0.0,5.466666666666668,0,244.4,16.293333333333333
21,Wendell Tyler,RAM,RB,24.0,16.0,0.0,0.0,0.0,0.0,32.0,9.63,9.0,0.0,0.0,0.0,0.0,1109.0,9.0,218.0,308.0,1.0,215.7,0,1417,10.0,0.0,69.3125,19.25,88.5625,0.0,0.5625,0.0625,0.625,5.087155963302751,0.0,0.0,0.0,2.0,0,217.7,13.60625
22,Drew Pearson,DAL,WR,28.0,15.0,0.0,0.0,0.0,0.0,55.0,18.65,0.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,1026.0,8.0,208.3,0,1053,8.0,0.0,1.8,68.4,70.2,0.0,0.0,0.5333333333333333,0.5333333333333333,9.0,0.0,0.0,0.0,3.6666666666666665,0,180.8,12.053333333333335
23,Harold Carmichael,PHI,WR,30.0,16.0,0.0,0.0,0.0,0.0,52.0,16.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,872.0,11.0,205.2,0,872,11.0,0.0,0.0,54.5,54.5,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,3.25,0,179.2,11.2
24,Jim Zorn,SEA,QB,26.0,16.0,285.0,505.0,3661.0,18.0,0.0,0.0,6.0,0.0,3661.0,20.0,505.0,279.0,2.0,46.0,0.0,0.0,218.34,0,279,2.0,228.8125,17.4375,0.0,17.4375,1.25,0.125,0.0,0.125,6.065217391304348,0.5643564356435643,12.84561403508772,7.24950495049505,0.0,0,230.34000000000003,14.396250000000002
25,Dan Fouts,SDG,QB,28.0,16.0,332.0,530.0,4082.0,24.0,0.0,0.0,13.0,0.0,4082.0,24.0,530.0,49.0,2.0,26.0,0.0,0.0,202.18,0,49,2.0,255.125,3.0625,0.0,3.0625,1.5,0.125,0.0,0.125,1.8846153846153848,0.6264150943396226,12.295180722891564,7.7018867924528305,0.0,0,228.18,14.26125
26,Wallace Francis,ATL,WR,28.0,16.0,0.0,0.0,0.0,0.0,74.0,13.69,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,8.0,217.3,0,1013,8.0,0.0,0.0,63.3125,63.3125,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4.625,0,186.3,11.64375
27,Raymond Chester,OAK,TE,31.0,14.0,0.0,0.0,0.0,0.0,58.0,12.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,8.0,177.2,0,712,8.0,0.0,0.0,50.85714285714285,50.85714285714285,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,4.142857142857143,0,148.2,10.585714285714284
28,Pete Johnson,CIN,RB,25.0,16.0,0.0,0.0,0.0,0.0,24.0,6.42,6.0,0.0,0.0,0.0,0.0,865.0,14.0,243.0,154.0,1.0,203.9,0,1019,15.0,0.0,54.0625,9.625,63.6875,0.0,0.875,0.0625,0.9375,3.559670781893004,0.0,0.0,0.0,1.5,0,203.9,12.74375
29,Harold Jackson,NWE,WR,33.0,16.0,0.0,1.0,0.0,0.0,45.0,22.51,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,1013.0,7.0,189.5,0,1025,7.0,0.0,0.75,63.3125,64.0625,0.0,0.0,0.4375,0.4375,4.0,0.0,0.0,0.0,2.8125,0,167.0,10.4375
30,Tony Dorsett,DAL,RB,25.0,14.0,0.0,0.0,0.0,0.0,45.0,8.33,9.0,0.0,0.0,0.0,0.0,1107.0,6.0,250.0,375.0,1.0,217.2,0,1482,7.0,0.0,79.07142857142857,26.785714285714285,105.85714285714286,0.0,0.42857142857142855,0.07142857142857142,0.5,4.428,0.0,0.0,0.0,3.2142857142857144,0,212.7,15.192857142857141
31,Wes Chandler,NOR,WR,23.0,16.0,0.0,0.0,0.0,0.0,65.0,16.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,6.0,207.9,0,1069,6.0,0.0,0.0,66.8125,66.8125,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,4.0625,0,175.4,10.9625
32,Henry Childs,NOR,TE,28.0,16.0,0.0,0.0,0.0,0.0,51.0,16.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,5.0,163.6,0,846,5.0,0.0,0.0,52.875,52.875,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,3.1875,0,140.1,8.75625
33,Dave Logan,CLE,WR,25.0,16.0,0.0,0.0,0.0,0.0,59.0,16.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,7.0,197.2,0,982,7.0,0.0,0.0,61.375,61.375,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,3.6875,0,169.7,10.60625
34,Freddie Solomon,SFO,WR,26.0,15.0,1.0,1.0,12.0,0.0,57.0,14.16,3.0,0.0,12.0,0.0,1.0,85.0,1.0,6.0,807.0,7.0,188.68,0,892,8.0,0.8,5.666666666666668,53.8,59.46666666666667,0.0,0.06666666666666668,0.4666666666666667,0.5333333333333333,14.166666666666664,1.0,12.0,12.0,3.8,0,166.18,11.078666666666667
35,Rick Upchurch,DEN,WR,27.0,16.0,0.0,1.0,0.0,0.0,64.0,14.64,5.0,0.0,0.0,0.0,1.0,17.0,0.0,3.0,937.0,7.0,191.4,0,954,7.0,0.0,1.0625,58.5625,59.625,0.0,0.0,0.4375,0.4375,5.666666666666668,0.0,0.0,0.0,4.0,0,169.4,10.5875
36,Mark van Eeghen,OAK,RB,27.0,16.0,0.0,0.0,0.0,0.0,51.0,9.29,3.0,0.0,0.0,0.0,0.0,818.0,7.0,223.0,474.0,2.0,228.2,0,1292,9.0,0.0,51.125,29.625,80.75,0.0,0.4375,0.125,0.5625,3.6681614349775775,0.0,0.0,0.0,3.1875,0,208.7,13.04375
37,Clarence Williams,SDG,RB,24.0,16.0,0.0,0.0,0.0,0.0,51.0,6.9,1.0,0.0,0.0,0.0,0.0,752.0,12.0,200.0,352.0,0.0,231.4,0,1104,12.0,0.0,47.0,22.0,69.0,0.0,0.75,0.0,0.75,3.76,0.0,0.0,0.0,3.1875,0,207.9,12.99375
38,Paul Hofer,SFO,RB,27.0,15.0,0.0,0.0,0.0,0.0,58.0,11.41,3.0,0.0,0.0,0.0,0.0,615.0,7.0,123.0,662.0,2.0,233.7,0,1277,9.0,0.0,41.0,44.13333333333333,85.13333333333334,0.0,0.4666666666666667,0.13333333333333333,0.6,5.0,0.0,0.0,0.0,3.8666666666666663,0,210.7,14.046666666666665
39,Tony Galbreath,NOR,RB,25.0,15.0,2.0,3.0,70.0,1.0,58.0,8.34,5.0,0.0,70.0,0.0,3.0,708.0,9.0,189.0,484.0,1.0,228.0,0,1192,10.0,4.666666666666667,47.2,32.266666666666666,79.46666666666667,0.0,0.6,0.06666666666666668,0.6666666666666666,3.7460317460317465,0.6666666666666666,35.0,23.33333333333333,3.8666666666666663,0,209.0,13.933333333333335
40,Terry Bradshaw,PIT,QB,31.0,16.0,259.0,472.0,3724.0,25.0,0.0,0.0,10.0,0.0,3724.0,26.0,472.0,83.0,0.0,21.0,0.0,0.0,191.26,0,83,0.0,232.75,5.1875,0.0,5.1875,1.625,0.0,0.0,0.0,3.952380952380953,0.548728813559322,14.378378378378383,7.889830508474576,0.0,0,211.26,13.20375
41,Joe Theismann,WAS,QB,30.0,16.0,233.0,395.0,2797.0,13.0,0.0,0.0,3.0,0.0,2797.0,20.0,395.0,181.0,4.0,46.0,0.0,0.0,201.98,0,181,4.0,174.8125,11.3125,0.0,11.3125,1.25,0.25,0.0,0.25,3.934782608695652,0.589873417721519,12.004291845493562,7.0810126582278485,0.0,0,207.98,12.99875
42,Haven Moses,DEN,WR,33.0,16.0,0.0,0.0,0.0,0.0,54.0,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,6.0,184.3,0,943,6.0,0.0,0.0,58.9375,58.9375,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,3.375,0,157.3,9.83125
43,Pat Tilley,STL,WR,26.0,16.0,0.0,0.0,0.0,0.0,57.0,16.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,6.0,186.8,0,938,6.0,0.0,0.0,58.625,58.625,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,3.5625,0,158.3,9.89375
44,Jimmie Giles,TAM,TE,25.0,16.0,0.0,0.0,0.0,0.0,40.0,14.48,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,579.0,7.0,140.6,0,586,7.0,0.0,0.4375,36.1875,36.625,0.0,0.0,0.4375,0.4375,3.5,0.0,0.0,0.0,2.5,0,120.6,7.5375
45,Ken Stabler,OAK,QB,34.0,16.0,304.0,498.0,3615.0,22.0,0.0,0.0,10.0,0.0,3615.0,26.0,498.0,-4.0,0.0,16.0,0.0,0.0,184.2,0,-4,0.0,225.9375,-0.25,0.0,-0.25,1.625,0.0,0.0,0.0,-0.25,0.6104417670682731,11.891447368421053,7.259036144578313,0.0,0,204.2,12.7625
46,Freddie Scott,DET,WR,27.0,14.0,0.0,0.0,0.0,0.0,62.0,14.98,2.0,0.0,0.0,0.0,0.0,21.0,0.0,6.0,929.0,5.0,183.0,0,950,5.0,0.0,1.5,66.35714285714286,67.85714285714286,0.0,0.0,0.35714285714285715,0.35714285714285715,3.5,0.0,0.0,0.0,4.428571428571429,0,156.0,11.142857142857142
47,Charlie Joiner,SDG,WR,32.0,16.0,0.0,0.0,0.0,0.0,72.0,14.0,1.0,0.0,0.0,0.0,0.0,-12.0,0.0,1.0,1008.0,4.0,193.6,0,996,4.0,0.0,-0.75,63.0,62.25,0.0,0.0,0.25,0.25,-12.0,0.0,0.0,0.0,4.5,0,159.6,9.975
48,Larry Csonka,MIA,RB,33.0,16.0,0.0,0.0,0.0,0.0,16.0,4.69,4.0,0.0,0.0,0.0,0.0,837.0,12.0,220.0,75.0,1.0,177.2,0,912,13.0,0.0,52.3125,4.6875,57.0,0.0,0.75,0.0625,0.8125,3.804545454545455,0.0,0.0,0.0,1.0,0,177.2,11.075
49,Dave Casper,OAK,TE,27.0,15.0,0.0,0.0,0.0,0.0,57.0,13.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,3.0,150.1,0,771,3.0,0.0,0.0,51.4,51.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,3.8,0,123.6,8.24
50,Paul Coffman,GNB,TE,23.0,16.0,0.0,0.0,0.0,0.0,56.0,12.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,4.0,143.1,0,711,4.0,0.0,0.0,44.4375,44.4375,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,3.5,0,123.1,7.69375
51,Tommy Kramer,MIN,QB,24.0,16.0,315.0,566.0,3397.0,24.0,0.0,0.0,9.0,0.0,3397.0,23.0,566.0,138.0,1.0,32.0,3.0,0.0,181.98,0,141,1.0,212.3125,8.625,0.1875,8.8125,1.4375,0.0625,0.0,0.0625,4.3125,0.5565371024734982,10.784126984126985,6.001766784452298,0.0,0,199.98,12.49875
52,Nat Moore,MIA,WR,28.0,16.0,0.0,0.0,0.0,0.0,48.0,17.5,1.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,840.0,6.0,168.2,0,862,6.0,0.0,1.375,52.5,53.875,0.0,0.0,0.375,0.375,7.333333333333332,0.0,0.0,0.0,3.0,0,146.2,9.1375
53,Keith Krepfle,PHI,TE,27.0,16.0,0.0,0.0,0.0,0.0,41.0,18.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,3.0,133.0,0,760,3.0,0.0,0.0,47.5,47.5,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,2.5625,0,114.5,7.15625
54,Cliff Branch,OAK,WR,31.0,14.0,0.0,0.0,0.0,0.0,59.0,14.31,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,844.0,6.0,177.8,0,848,6.0,0.0,0.2857142857142857,60.28571428571429,60.57142857142857,0.0,0.0,0.42857142857142855,0.42857142857142855,4.0,0.0,0.0,0.0,4.214285714285714,0,150.3,10.735714285714286
55,James Lofton,GNB,WR,23.0,16.0,0.0,1.0,0.0,0.0,54.0,17.93,5.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,968.0,4.0,164.70000000000005,0,967,4.0,0.0,-0.0625,60.5,60.4375,0.0,0.0,0.25,0.25,-1.0,0.0,0.0,0.0,3.375,0,147.7,9.23125
56,Frank Lewis,BUF,WR,32.0,15.0,0.0,0.0,0.0,0.0,54.0,20.04,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,2.0,1082.0,2.0,171.6,0,1076,2.0,0.0,-0.4,72.13333333333334,71.73333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,-3.0,0.0,0.0,0.0,3.6,0,146.60000000000005,9.773333333333337
57,Rickey Young,MIN,RB,26.0,16.0,0.0,0.0,0.0,0.0,72.0,7.21,2.0,0.0,0.0,0.0,0.0,708.0,3.0,188.0,519.0,4.0,232.7,0,1227,7.0,0.0,44.25,32.4375,76.6875,0.0,0.1875,0.25,0.4375,3.765957446808511,0.0,0.0,0.0,4.5,0,200.7,12.54375
58,Lynn Swann,PIT,WR,27.0,13.0,0.0,0.0,0.0,0.0,41.0,19.71,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,808.0,5.0,158.70000000000005,0,817,6.0,0.0,0.6923076923076923,62.153846153846146,62.846153846153854,0.0,0.07692307692307693,0.38461538461538464,0.4615384615384616,9.0,0.0,0.0,0.0,3.1538461538461537,0,138.2,10.63076923076923
59,William Andrews,ATL,RB,24.0,15.0,0.0,0.0,0.0,0.0,39.0,7.92,5.0,0.0,0.0,0.0,0.0,1023.0,3.0,239.0,309.0,2.0,192.2,0,1332,5.0,0.0,68.2,20.6,88.8,0.0,0.2,0.13333333333333333,0.3333333333333333,4.2803347280334725,0.0,0.0,0.0,2.6,0,182.7,12.18
60,Billy Taylor,NYG,RB,23.0,16.0,0.0,0.0,0.0,0.0,28.0,9.04,4.0,0.0,0.0,0.0,0.0,700.0,7.0,198.0,253.0,4.0,181.3,0,953,11.0,0.0,43.75,15.8125,59.5625,0.0,0.4375,0.25,0.6875,3.5353535353535355,0.0,0.0,0.0,1.75,0,175.3,10.95625
61,Russ Francis,NWE,TE,26.0,12.0,0.0,0.0,0.0,0.0,39.0,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,5.0,124.7,0,557,5.0,0.0,0.0,46.41666666666666,46.41666666666666,0.0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.0,3.25,0,105.2,8.766666666666667
62,Ken Burrough,HOU,WR,31.0,16.0,0.0,1.0,0.0,0.0,40.0,18.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,752.0,6.0,149.2,0,752,6.0,0.0,0.0,47.0,47.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,2.5,0,131.2,8.2
63,Reggie Rucker,CLE,WR,32.0,16.0,0.0,0.0,0.0,0.0,43.0,17.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,6.0,153.9,0,749,6.0,0.0,0.0,46.8125,46.8125,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,2.6875,0,132.4,8.275
64,Jerry Butler,BUF,WR,22.0,13.0,0.0,0.0,0.0,0.0,48.0,17.38,1.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,834.0,4.0,154.70000000000005,0,847,4.0,0.0,1.0,64.15384615384616,65.15384615384616,0.0,0.0,0.3076923076923077,0.3076923076923077,6.5,0.0,0.0,0.0,3.692307692307693,0,132.7,10.207692307692307
65,Isaac Curtis,CIN,WR,29.0,16.0,0.0,0.0,0.0,0.0,32.0,18.91,1.0,0.0,0.0,0.0,0.0,-11.0,0.0,2.0,605.0,8.0,137.4,0,594,8.0,0.0,-0.6875,37.8125,37.125,0.0,0.0,0.5,0.5,-5.5,0.0,0.0,0.0,2.0,0,123.4,7.7125
66,Reese McCall,BAL,TE,23.0,14.0,0.0,0.0,0.0,0.0,37.0,14.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,4.0,112.6,0,536,4.0,0.0,0.0,38.285714285714285,38.285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,2.642857142857143,0,96.1,6.864285714285713
67,Joe Ferguson,BUF,QB,29.0,16.0,238.0,458.0,3572.0,15.0,0.0,0.0,5.0,0.0,3572.0,14.0,458.0,68.0,1.0,22.0,0.0,0.0,171.68,0,68,1.0,223.25,4.25,0.0,4.25,0.875,0.0625,0.0,0.0625,3.0909090909090913,0.519650655021834,15.008403361344538,7.7991266375545845,0.0,0,181.68,11.355
68,Preston Dennard,RAM,WR,24.0,15.0,0.0,0.0,0.0,0.0,43.0,17.81,1.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,766.0,4.0,144.79999999999995,0,798,4.0,0.0,2.1333333333333333,51.06666666666667,53.2,0.0,0.0,0.26666666666666666,0.26666666666666666,8.0,0.0,0.0,0.0,2.8666666666666667,0,125.3,8.353333333333332
69,Alfred Jenkins,ATL,WR,27.0,16.0,0.0,0.0,0.0,0.0,50.0,17.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,3.0,151.8,0,858,3.0,0.0,0.0,53.625,53.625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,3.125,0,128.8,8.05
70,David Hill,DET,TE,25.0,16.0,0.0,0.0,0.0,0.0,47.0,12.11,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,569.0,3.0,121.4,0,584,3.0,0.0,0.9375,35.5625,36.5,0.0,0.0,0.1875,0.1875,15.0,0.0,0.0,0.0,2.9375,0,99.9,6.24375
71,Bennie Cunningham,PIT,TE,25.0,15.0,0.0,0.0,0.0,0.0,36.0,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,4.0,111.2,0,512,4.0,0.0,0.0,34.13333333333333,34.13333333333333,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,2.4,0,93.2,6.213333333333334
72,Ron Jaworski,PHI,QB,28.0,16.0,190.0,374.0,2669.0,12.0,0.0,0.0,12.0,0.0,2669.0,18.0,374.0,119.0,2.0,43.0,0.0,0.0,154.66,0,119,2.0,166.8125,7.4375,0.0,7.4375,1.125,0.125,0.0,0.125,2.7674418604651163,0.5080213903743316,14.047368421052632,7.136363636363638,0.0,0,178.66000000000003,11.166250000000002
73,Dan Doornink,SEA,RB,23.0,16.0,0.0,0.0,0.0,0.0,54.0,8.0,6.0,0.0,0.0,0.0,0.0,500.0,8.0,152.0,432.0,1.0,189.2,0,932,9.0,0.0,31.25,27.0,58.25,0.0,0.5,0.0625,0.5625,3.2894736842105265,0.0,0.0,0.0,3.375,0,174.2,10.8875
74,Ted McKnight,KAN,RB,25.0,15.0,0.0,0.0,0.0,0.0,38.0,5.95,5.0,0.0,0.0,0.0,0.0,755.0,8.0,153.0,226.0,0.0,174.1,0,981,8.0,0.0,50.33333333333334,15.066666666666665,65.4,0.0,0.5333333333333333,0.0,0.5333333333333333,4.934640522875816,0.0,0.0,0.0,2.533333333333333,0,165.1,11.006666666666666
