Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
10,Chad Johnson,CIN,WR,25.0,16.0,0.0,0.0,0.0,0.0,154.0,90.0,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.0,10.0,285.5,1355,10.0,0.0,0.0,84.6875,84.6875,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,5.625,0.5844155844155844,240.5,15.03125
11,Ricky Williams,MIA,RB,26.0,16.0,0.0,0.0,0.0,0.0,62.0,50.0,7.02,7.0,5.0,0.0,0.0,0.0,1372.0,9.0,392.0,351.0,1.0,272.29999999999995,1723,10.0,0.0,85.75,21.9375,107.6875,0.0,0.5625,0.0625,0.625,3.5,0.0,0.0,0.0,3.125,0.8064516129032258,247.29999999999995,15.456249999999995
12,Tony Gonzalez,KAN,TE,27.0,16.0,0.0,0.0,0.0,0.0,106.0,71.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,10.0,222.6,916,10.0,0.0,0.0,57.25,57.25,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,4.4375,0.6698113207547169,187.1,11.69375
13,Anquan Boldin,ARI,WR,23.0,16.0,0.0,1.0,0.0,1.0,165.0,101.0,13.63,3.0,3.0,0.0,0.0,1.0,40.0,0.0,5.0,1377.0,8.0,282.7,1417,8.0,0.0,2.5,86.0625,88.5625,0.0,0.0,0.5,0.5,8.0,0.0,0.0,0.0,6.3125,0.6121212121212121,232.2,14.5125
14,Marvin Harrison,IND,WR,31.0,15.0,0.0,0.0,0.0,0.0,142.0,94.0,13.53,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1272.0,10.0,279.5,1275,10.0,0.0,0.2,84.8,85.0,0.0,0.0,0.6666666666666666,0.6666666666666666,3.0,0.0,0.0,0.0,6.2666666666666675,0.6619718309859155,232.5,15.5
15,Edgerrin James,IND,RB,25.0,13.0,0.0,0.0,0.0,0.0,71.0,51.0,5.73,5.0,3.0,0.0,0.0,0.0,1259.0,11.0,310.0,292.0,0.0,266.1,1551,11.0,0.0,96.84615384615385,22.461538461538463,119.30769230769229,0.0,0.8461538461538461,0.0,0.8461538461538461,4.061290322580645,0.0,0.0,0.0,3.9230769230769234,0.7183098591549296,240.6,18.507692307692302
16,Hines Ward,PIT,WR,27.0,16.0,0.0,0.0,0.0,0.0,156.0,95.0,12.24,0.0,0.0,0.0,0.0,0.0,61.0,0.0,11.0,1163.0,10.0,277.40000000000003,1224,10.0,0.0,3.8125,72.6875,76.5,0.0,0.0,0.625,0.625,5.545454545454546,0.0,0.0,0.0,5.9375,0.6089743589743589,229.9,14.36875
17,Derrick Mason,TEN,WR,29.0,16.0,0.0,0.0,0.0,0.0,133.0,95.0,13.72,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,1303.0,8.0,274.40000000000003,1314,8.0,0.0,0.6875,81.4375,82.125,0.0,0.0,0.5,0.5,3.6666666666666665,0.0,0.0,0.0,5.9375,0.7142857142857143,226.9,14.18125
18,Travis Henry,BUF,RB,25.0,15.0,0.0,1.0,0.0,1.0,40.0,28.0,5.64,7.0,3.0,0.0,0.0,1.0,1356.0,10.0,331.0,158.0,1.0,237.4,1514,11.0,0.0,90.4,10.533333333333333,100.93333333333334,0.0,0.6666666666666666,0.06666666666666668,0.7333333333333333,4.096676737160121,0.0,0.0,0.0,1.8666666666666667,0.7,223.4,14.893333333333334
19,Santana Moss,NYJ,WR,24.0,16.0,0.0,0.0,0.0,0.0,117.0,74.0,14.93,4.0,2.0,0.0,0.0,0.0,67.0,0.0,10.0,1105.0,10.0,247.2,1172,10.0,0.0,4.1875,69.0625,73.25,0.0,0.0,0.625,0.625,6.7,0.0,0.0,0.0,4.625,0.6324786324786325,210.2,13.1375
20,Stephen Davis,CAR,RB,29.0,14.0,0.0,0.0,0.0,0.0,17.0,14.0,11.36,3.0,3.0,0.0,0.0,0.0,1444.0,8.0,318.0,159.0,0.0,216.3,1603,8.0,0.0,103.14285714285714,11.357142857142858,114.5,0.0,0.5714285714285714,0.0,0.5714285714285714,4.5408805031446535,0.0,0.0,0.0,1.0,0.8235294117647058,209.3,14.95
21,Darrell Jackson,SEA,WR,25.0,16.0,0.0,0.0,0.0,0.0,130.0,68.0,16.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0,9.0,233.7,1137,9.0,0.0,0.0,71.0625,71.0625,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,4.25,0.5230769230769231,199.7,12.48125
22,Daunte Culpepper,MIN,QB,26.0,14.0,295.0,454.0,3479.0,11.0,0.0,0.0,0.0,16.0,6.0,3479.0,25.0,454.0,422.0,4.0,73.0,0.0,0.0,271.36,422,4.0,248.5,30.142857142857146,0.0,30.142857142857146,1.7857142857142858,0.2857142857142857,0.0,0.2857142857142857,5.780821917808219,0.6497797356828194,11.793220338983051,7.662995594713656,0.0,0.0,271.36,19.382857142857144
23,Keenan McCardell,TAM,WR,33.0,16.0,0.0,0.0,0.0,0.0,139.0,84.0,13.98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,8.0,247.4,1174,8.0,0.0,0.0,73.375,73.375,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,5.25,0.60431654676259,205.4,12.8375
24,Chris Chambers,MIA,WR,25.0,16.0,0.0,0.0,0.0,0.0,130.0,64.0,15.05,1.0,1.0,0.0,0.0,0.0,30.0,0.0,4.0,963.0,11.0,227.3,993,11.0,0.0,1.875,60.1875,62.0625,0.0,0.0,0.6875,0.6875,7.5,0.0,0.0,0.0,4.0,0.4923076923076923,195.3,12.20625
25,Shannon Sharpe,DEN,TE,35.0,15.0,0.0,0.0,0.0,0.0,94.0,62.0,12.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,8.0,187.0,770,8.0,0.0,0.0,51.33333333333334,51.33333333333334,0.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,4.133333333333334,0.6595744680851063,156.0,10.4
26,Terrell Owens,SFO,WR,30.0,15.0,0.0,0.0,0.0,0.0,146.0,80.0,13.78,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,3.0,1102.0,9.0,244.0,1100,9.0,0.0,-0.13333333333333333,73.46666666666667,73.33333333333333,0.0,0.0,0.6,0.6,-0.6666666666666666,0.0,0.0,0.0,5.333333333333333,0.547945205479452,204.0,13.6
27,Laveranues Coles,WAS,WR,26.0,16.0,0.0,0.0,0.0,0.0,159.0,82.0,14.68,0.0,0.0,0.0,0.0,0.0,39.0,0.0,10.0,1204.0,6.0,242.3,1243,6.0,0.0,2.4375,75.25,77.6875,0.0,0.0,0.375,0.375,3.9,0.0,0.0,0.0,5.125,0.5157232704402516,201.3,12.58125
28,Joe Horn,NOR,WR,31.0,15.0,1.0,1.0,14.0,0.0,130.0,78.0,12.47,2.0,0.0,14.0,0.0,1.0,15.0,0.0,2.0,973.0,10.0,237.36,988,10.0,0.9333333333333332,1.0,64.86666666666666,65.86666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,7.5,1.0,14.0,14.0,5.2,0.6,198.36,13.224
29,Steve Smith,CAR,WR,24.0,16.0,0.0,0.0,0.0,0.0,142.0,88.0,12.61,5.0,0.0,0.0,0.0,0.0,42.0,0.0,11.0,1110.0,7.0,245.2,1152,7.0,0.0,2.625,69.375,72.0,0.0,0.0,0.4375,0.4375,3.8181818181818175,0.0,0.0,0.0,5.5,0.6197183098591549,201.2,12.575
30,Peyton Manning,IND,QB,27.0,16.0,379.0,566.0,4267.0,10.0,1.0,1.0,-2.0,6.0,2.0,4267.0,29.0,566.0,26.0,0.0,28.0,-2.0,0.0,266.08000000000004,24,0.0,266.6875,1.625,-0.125,1.5,1.8125,0.0,0.0,0.0,0.9285714285714286,0.6696113074204947,11.258575197889183,7.53886925795053,0.0625,1.0,265.58000000000004,16.598750000000006
31,Tiki Barber,NYG,RB,28.0,16.0,0.0,0.0,0.0,0.0,98.0,69.0,6.68,9.0,6.0,0.0,0.0,0.0,1216.0,2.0,278.0,461.0,1.0,242.7,1677,3.0,0.0,76.0,28.8125,104.8125,0.0,0.125,0.0625,0.1875,4.374100719424462,0.0,0.0,0.0,4.3125,0.7040816326530612,208.2,13.0125
32,Moe Williams,MIN,RB,29.0,16.0,0.0,0.0,0.0,0.0,87.0,65.0,9.91,2.0,1.0,0.0,0.0,0.0,745.0,5.0,174.0,644.0,3.0,249.9,1389,8.0,0.0,46.5625,40.25,86.8125,0.0,0.3125,0.1875,0.5,4.281609195402298,0.0,0.0,0.0,4.0625,0.7471264367816092,217.4,13.5875
33,Domanick Williams,HOU,RB,23.0,14.0,0.0,0.0,0.0,0.0,68.0,47.0,7.47,4.0,3.0,0.0,0.0,0.0,1031.0,8.0,238.0,351.0,0.0,227.2,1382,8.0,0.0,73.64285714285714,25.07142857142857,98.71428571428572,0.0,0.5714285714285714,0.0,0.5714285714285714,4.3319327731092425,0.0,0.0,0.0,3.3571428571428568,0.6911764705882353,203.7,14.55
34,Peter Warrick,CIN,WR,26.0,15.0,0.0,0.0,0.0,0.0,122.0,79.0,10.37,2.0,1.0,0.0,0.0,0.0,157.0,0.0,18.0,819.0,7.0,216.6,976,7.0,0.0,10.466666666666667,54.6,65.06666666666666,0.0,0.0,0.4666666666666667,0.4666666666666667,8.722222222222221,0.0,0.0,0.0,5.266666666666667,0.6475409836065574,177.10000000000005,11.806666666666667
35,Marshall Faulk,STL,RB,30.0,11.0,0.0,0.0,0.0,0.0,61.0,45.0,6.44,0.0,0.0,0.0,0.0,0.0,818.0,10.0,209.0,290.0,1.0,221.8,1108,11.0,0.0,74.36363636363636,26.363636363636363,100.72727272727272,0.0,0.9090909090909092,0.09090909090909093,1.0,3.9138755980861246,0.0,0.0,0.0,4.090909090909091,0.7377049180327869,199.3,18.11818181818182
36,Kevan Barlow,SFO,RB,24.0,16.0,0.0,0.0,0.0,0.0,44.0,35.0,8.77,5.0,4.0,0.0,0.0,0.0,1024.0,6.0,201.0,307.0,1.0,202.1,1331,7.0,0.0,64.0,19.1875,83.1875,0.0,0.375,0.0625,0.4375,5.09452736318408,0.0,0.0,0.0,2.1875,0.7954545454545454,184.6,11.5375
37,Todd Heap,BAL,TE,23.0,16.0,0.0,0.0,0.0,0.0,112.0,57.0,12.16,1.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,693.0,3.0,146.4,714,3.0,0.0,1.3125,43.3125,44.625,0.0,0.0,0.1875,0.1875,7.0,0.0,0.0,0.0,3.5625,0.5089285714285714,117.9,7.368749999999999
38,Amani Toomer,NYG,WR,29.0,16.0,0.0,0.0,0.0,0.0,152.0,63.0,16.78,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1057.0,5.0,199.2,1062,5.0,0.0,0.3125,66.0625,66.375,0.0,0.0,0.3125,0.3125,5.0,0.0,0.0,0.0,3.9375,0.4144736842105263,167.7,10.48125
39,Trent Green,KAN,QB,33.0,16.0,330.0,523.0,4039.0,12.0,0.0,0.0,0.0,5.0,1.0,4039.0,24.0,523.0,83.0,2.0,26.0,0.0,0.0,251.86,83,2.0,252.4375,5.1875,0.0,5.1875,1.5,0.125,0.0,0.125,3.1923076923076925,0.6309751434034416,12.23939393939394,7.722753346080307,0.0,0.0,251.86,15.74125
40,Steve McNair,TEN,QB,30.0,14.0,250.0,400.0,3215.0,7.0,1.0,1.0,4.0,12.0,6.0,3215.0,24.0,400.0,138.0,4.0,38.0,4.0,0.0,237.8,142,4.0,229.64285714285717,9.857142857142858,0.2857142857142857,10.142857142857142,1.7142857142857142,0.2857142857142857,0.0,0.2857142857142857,3.631578947368421,0.625,12.86,8.0375,0.07142857142857142,1.0,237.3,16.95
41,David Boston,SDG,WR,25.0,14.0,0.0,0.0,0.0,0.0,115.0,70.0,12.57,2.0,2.0,0.0,0.0,0.0,18.0,0.0,3.0,880.0,7.0,197.8,898,7.0,0.0,1.2857142857142858,62.85714285714285,64.14285714285714,0.0,0.0,0.5,0.5,6.0,0.0,0.0,0.0,5.0,0.6086956521739131,162.8,11.62857142857143
42,Matt Hasselbeck,SEA,QB,28.0,16.0,313.0,513.0,3841.0,15.0,0.0,0.0,0.0,4.0,1.0,3841.0,26.0,513.0,125.0,2.0,36.0,0.0,0.0,250.14,125,2.0,240.0625,7.8125,0.0,7.8125,1.625,0.125,0.0,0.125,3.4722222222222223,0.6101364522417154,12.271565495207668,7.487329434697855,0.0,0.0,250.14,15.63375
43,Isaac Bruce,STL,WR,31.0,15.0,2.0,2.0,66.0,0.0,119.0,69.0,14.22,0.0,0.0,66.0,0.0,2.0,17.0,0.0,2.0,981.0,5.0,201.44,998,5.0,4.4,1.1333333333333333,65.4,66.53333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,8.5,1.0,33.0,33.0,4.6,0.5798319327731093,166.94,11.129333333333333
44,Aaron Brooks,NOR,QB,27.0,16.0,306.0,518.0,3546.0,8.0,1.0,0.0,0.0,14.0,11.0,3546.0,24.0,518.0,175.0,2.0,54.0,0.0,0.0,229.34,175,2.0,221.625,10.9375,0.0,10.9375,1.5,0.125,0.0,0.125,3.2407407407407414,0.5907335907335908,11.588235294117649,6.845559845559846,0.0,0.0,229.34000000000003,14.333750000000002
45,Curtis Martin,NYJ,RB,30.0,16.0,0.0,0.0,0.0,0.0,53.0,42.0,6.24,2.0,2.0,0.0,0.0,0.0,1308.0,2.0,323.0,262.0,0.0,207.0,1570,2.0,0.0,81.75,16.375,98.125,0.0,0.125,0.0,0.125,4.04953560371517,0.0,0.0,0.0,2.625,0.7924528301886793,186.0,11.625
46,Rudi Johnson,CIN,RB,24.0,13.0,0.0,0.0,0.0,0.0,23.0,21.0,6.95,0.0,0.0,0.0,0.0,0.0,957.0,9.0,215.0,146.0,0.0,185.3,1103,9.0,0.0,73.61538461538461,11.230769230769232,84.84615384615384,0.0,0.6923076923076923,0.0,0.6923076923076923,4.4511627906976745,0.0,0.0,0.0,1.6153846153846154,0.9130434782608696,174.8,13.446153846153846
47,Reggie Wayne,IND,WR,25.0,16.0,0.0,0.0,0.0,0.0,107.0,68.0,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,7.0,193.8,838,7.0,0.0,0.0,52.375,52.375,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,4.25,0.6355140186915887,159.8,9.9875
48,Javon Walker,GNB,WR,25.0,16.0,0.0,0.0,0.0,0.0,74.0,41.0,17.46,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,716.0,9.0,164.7,717,9.0,0.0,0.0625,44.75,44.8125,0.0,0.0,0.5625,0.5625,0.5,0.0,0.0,0.0,2.5625,0.5540540540540541,144.2,9.0125
49,Justin McCareins,TEN,WR,25.0,16.0,0.0,0.0,0.0,0.0,82.0,47.0,17.3,2.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,813.0,7.0,169.60000000000005,826,7.0,0.0,0.8125,50.8125,51.625,0.0,0.0,0.4375,0.4375,13.0,0.0,0.0,0.0,2.9375,0.573170731707317,146.1,9.13125
50,Brian Westbrook,PHI,RB,24.0,15.0,0.0,0.0,0.0,0.0,48.0,37.0,8.97,3.0,1.0,0.0,0.0,0.0,613.0,7.0,117.0,332.0,4.0,195.5,945,11.0,0.0,40.86666666666667,22.13333333333333,63.0,0.0,0.4666666666666667,0.26666666666666666,0.7333333333333333,5.2393162393162385,0.0,0.0,0.0,2.466666666666667,0.7708333333333334,177.0,11.8
51,Andre Johnson,HOU,WR,22.0,16.0,0.0,0.0,0.0,0.0,119.0,66.0,14.79,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,5.0,976.0,4.0,186.6,966,4.0,0.0,-0.625,61.0,60.375,0.0,0.0,0.25,0.25,-2.0,0.0,0.0,0.0,4.125,0.5546218487394958,153.6,9.6
52,Eddie Kennison,KAN,WR,30.0,16.0,0.0,0.0,0.0,0.0,99.0,56.0,15.23,1.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,853.0,5.0,170.20000000000005,862,5.0,0.0,0.5625,53.3125,53.875,0.0,0.0,0.3125,0.3125,4.5,0.0,0.0,0.0,3.5,0.5656565656565656,142.2,8.8875
53,T.J. Duckett,ATL,RB,22.0,16.0,0.0,1.0,0.0,0.0,13.0,11.0,8.55,3.0,2.0,0.0,0.0,1.0,779.0,11.0,197.0,94.0,0.0,160.3,873,11.0,0.0,48.6875,5.875,54.5625,0.0,0.6875,0.0,0.6875,3.954314720812183,0.0,0.0,0.0,0.6875,0.8461538461538461,154.8,9.675
54,Rod Smith,DEN,WR,33.0,15.0,1.0,1.0,72.0,0.0,114.0,74.0,11.42,0.0,0.0,72.0,0.0,1.0,98.0,0.0,10.0,845.0,3.0,189.18,943,3.0,4.8,6.533333333333332,56.33333333333334,62.86666666666667,0.0,0.0,0.2,0.2,9.8,1.0,72.0,72.0,4.933333333333334,0.6491228070175439,152.18,10.145333333333333
55,Koren Robinson,SEA,WR,23.0,15.0,0.0,0.0,0.0,0.0,119.0,65.0,13.78,1.0,1.0,0.0,0.0,0.0,15.0,0.0,4.0,896.0,4.0,178.1,911,4.0,0.0,1.0,59.73333333333333,60.73333333333333,0.0,0.0,0.26666666666666666,0.26666666666666666,3.75,0.0,0.0,0.0,4.333333333333333,0.5462184873949579,145.6,9.706666666666667
56,Boo Williams,NOR,TE,24.0,16.0,0.0,0.0,0.0,0.0,62.0,41.0,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,5.0,114.6,436,5.0,0.0,0.0,27.25,27.25,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,2.5625,0.6612903225806451,94.1,5.88125
57,Itula Mili,SEA,TE,30.0,16.0,0.0,0.0,0.0,0.0,62.0,46.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,4.0,119.2,492,4.0,0.0,0.0,30.75,30.75,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,2.875,0.7419354838709677,96.2,6.0125
58,Alge Crumpler,ATL,TE,26.0,16.0,0.0,0.0,0.0,0.0,80.0,44.0,12.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,3.0,115.2,552,3.0,0.0,0.0,34.5,34.5,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,2.75,0.55,93.2,5.825
59,Marc Bulger,STL,QB,26.0,15.0,336.0,532.0,3845.0,22.0,0.0,0.0,0.0,8.0,6.0,3845.0,22.0,532.0,75.0,4.0,29.0,0.0,0.0,217.3,75,4.0,256.3333333333333,5.0,0.0,5.0,1.4666666666666666,0.26666666666666666,0.0,0.26666666666666666,2.586206896551724,0.631578947368421,11.44345238095238,7.227443609022557,0.0,0.0,217.3,14.486666666666668
60,Eddie George,TEN,RB,30.0,16.0,0.0,0.0,0.0,0.0,31.0,22.0,7.41,1.0,0.0,0.0,0.0,0.0,1031.0,5.0,312.0,163.0,0.0,171.39999999999995,1194,5.0,0.0,64.4375,10.1875,74.625,0.0,0.3125,0.0,0.3125,3.3044871794871797,0.0,0.0,0.0,1.375,0.7096774193548387,160.39999999999995,10.025
61,Jeff Garcia,SFO,QB,33.0,13.0,225.0,392.0,2704.0,13.0,1.0,1.0,6.0,9.0,3.0,2704.0,18.0,392.0,319.0,7.0,56.0,6.0,0.0,223.66,325,7.0,208.0,24.538461538461537,0.4615384615384616,25.0,1.3846153846153846,0.5384615384615384,0.0,0.5384615384615384,5.696428571428571,0.5739795918367347,12.017777777777773,6.8979591836734695,0.07692307692307693,1.0,223.16,17.166153846153847
62,Marcus Pollard,IND,TE,31.0,14.0,0.0,0.0,0.0,0.0,57.0,40.0,13.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,3.0,112.1,541,3.0,0.0,0.0,38.642857142857146,38.642857142857146,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,2.8571428571428568,0.7017543859649122,92.1,6.578571428571428
63,Randy McMichael,MIA,TE,24.0,16.0,0.0,0.0,0.0,0.0,83.0,49.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,2.0,120.8,598,2.0,0.0,0.0,37.375,37.375,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,3.0625,0.5903614457831325,96.3,6.01875
64,Terry Glenn,DAL,WR,29.0,16.0,0.0,1.0,0.0,0.0,96.0,52.0,14.5,2.0,0.0,0.0,0.0,1.0,55.0,0.0,3.0,754.0,5.0,162.9,809,5.0,0.0,3.4375,47.125,50.5625,0.0,0.0,0.3125,0.3125,18.33333333333333,0.0,0.0,0.0,3.25,0.5416666666666666,136.9,8.55625
65,Jon Kitna,CIN,QB,31.0,16.0,324.0,520.0,3591.0,15.0,0.0,0.0,0.0,9.0,4.0,3591.0,26.0,520.0,113.0,0.0,38.0,0.0,0.0,220.94,113,0.0,224.4375,7.0625,0.0,7.0625,1.625,0.0,0.0,0.0,2.9736842105263164,0.6230769230769231,11.083333333333336,6.9057692307692315,0.0,0.0,220.94,13.80875
66,Michael Pittman,TAM,RB,28.0,16.0,0.0,0.0,0.0,0.0,121.0,75.0,7.96,4.0,1.0,0.0,0.0,0.0,751.0,0.0,187.0,597.0,2.0,219.8,1348,2.0,0.0,46.9375,37.3125,84.25,0.0,0.0,0.125,0.125,4.016042780748663,0.0,0.0,0.0,4.6875,0.6198347107438017,182.3,11.39375
67,Plaxico Burress,PIT,WR,26.0,16.0,0.0,0.0,0.0,0.0,124.0,60.0,14.33,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,1.0,860.0,4.0,169.3,853,4.0,0.0,-0.4375,53.75,53.3125,0.0,0.0,0.25,0.25,-7.0,0.0,0.0,0.0,3.75,0.4838709677419355,139.3,8.70625
68,Freddie Jones,ARI,TE,29.0,16.0,0.0,0.0,0.0,0.0,89.0,55.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,3.0,124.7,517,3.0,0.0,0.0,32.3125,32.3125,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,3.4375,0.6179775280898876,97.2,6.075
69,Johnnie Morton,KAN,WR,32.0,16.0,0.0,0.0,0.0,0.0,92.0,50.0,14.8,0.0,0.0,0.0,0.0,0.0,94.0,0.0,8.0,740.0,4.0,157.4,834,4.0,0.0,5.875,46.25,52.125,0.0,0.0,0.25,0.25,11.75,0.0,0.0,0.0,3.125,0.5434782608695652,132.4,8.275
70,Brett Favre,GNB,QB,34.0,16.0,308.0,471.0,3361.0,21.0,0.0,0.0,0.0,5.0,2.0,3361.0,32.0,471.0,15.0,0.0,18.0,0.0,0.0,217.94,15,0.0,210.0625,0.9375,0.0,0.9375,2.0,0.0,0.0,0.0,0.8333333333333334,0.6539278131634819,10.912337662337663,7.135881104033969,0.0,0.0,217.94,13.62125
