Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
0,Christian McCaffrey,CAR,RB,23.0,16.0,0.0,2.0,0.0,0.0,142.0,116.0,8.66,1.0,0.0,0.0,0.0,2.0,1387.0,15.0,287.0,1005.0,4.0,469.2,2392,19.0,0.0,86.6875,62.8125,149.5,0.0,0.9375,0.25,1.1875,4.832752613240418,0.0,0.0,0.0,7.25,0.8169014084507042,411.2,25.7
1,Lamar Jackson,BAL,QB,22.0,15.0,265.0,401.0,3127.0,6.0,0.0,0.0,0.0,9.0,2.0,3127.0,36.0,401.0,1206.0,7.0,176.0,0.0,0.0,415.68,1206,7.0,208.46666666666667,80.4,0.0,80.4,2.4,0.4666666666666667,0.0,0.4666666666666667,6.852272727272728,0.6608478802992519,11.8,7.798004987531173,0.0,0.0,415.68,27.712
2,Derrick Henry,TEN,RB,25.0,15.0,0.0,0.0,0.0,0.0,24.0,18.0,11.44,5.0,3.0,0.0,0.0,0.0,1540.0,16.0,303.0,206.0,2.0,294.6,1746,18.0,0.0,102.66666666666669,13.733333333333333,116.4,0.0,1.0666666666666669,0.13333333333333333,1.2,5.082508250825082,0.0,0.0,0.0,1.2,0.75,285.6,19.040000000000006
3,Aaron Jones,GNB,RB,25.0,16.0,0.0,0.0,0.0,0.0,68.0,49.0,9.67,3.0,2.0,0.0,0.0,0.0,1084.0,16.0,236.0,474.0,3.0,314.8,1558,19.0,0.0,67.75,29.625,97.375,0.0,1.0,0.1875,1.1875,4.59322033898305,0.0,0.0,0.0,3.0625,0.7205882352941176,290.3,18.14375
4,Ezekiel Elliott,DAL,RB,24.0,16.0,0.0,0.0,0.0,0.0,71.0,54.0,7.78,3.0,2.0,0.0,0.0,0.0,1357.0,12.0,301.0,420.0,2.0,311.7,1777,14.0,0.0,84.8125,26.25,111.0625,0.0,0.75,0.125,0.875,4.5083056478405314,0.0,0.0,0.0,3.375,0.7605633802816901,284.7,17.79375
5,Dalvin Cook,MIN,RB,24.0,14.0,0.0,0.0,0.0,0.0,63.0,53.0,9.79,4.0,2.0,0.0,0.0,0.0,1135.0,13.0,250.0,519.0,0.0,292.4,1654,13.0,0.0,81.07142857142857,37.07142857142857,118.14285714285714,0.0,0.9285714285714286,0.0,0.9285714285714286,4.54,0.0,0.0,0.0,3.7857142857142856,0.8412698412698413,265.9,18.99285714285714
6,Michael Thomas,NOR,WR,26.0,16.0,0.0,0.0,0.0,0.0,185.0,149.0,11.58,1.0,0.0,0.0,0.0,0.0,-9.0,0.0,1.0,1725.0,9.0,374.6,1716,9.0,0.0,-0.5625,107.8125,107.25,0.0,0.0,0.5625,0.5625,-9.0,0.0,0.0,0.0,9.3125,0.8054054054054054,300.1,18.75625
7,Travis Kelce,KAN,TE,30.0,16.0,0.0,0.0,0.0,0.0,136.0,97.0,12.67,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1229.0,5.0,254.3,1233,6.0,0.0,0.25,76.8125,77.0625,0.0,0.0625,0.3125,0.375,4.0,0.0,0.0,0.0,6.0625,0.7132352941176471,205.8,12.8625
8,Nick Chubb,CLE,RB,24.0,16.0,0.0,0.0,0.0,0.0,49.0,36.0,7.72,3.0,3.0,0.0,0.0,0.0,1494.0,8.0,298.0,278.0,0.0,255.2,1772,8.0,0.0,93.375,17.375,110.75,0.0,0.5,0.0,0.5,5.0134228187919465,0.0,0.0,0.0,2.25,0.7346938775510204,237.2,14.825
9,Austin Ekeler,LAC,RB,24.0,16.0,0.0,0.0,0.0,0.0,108.0,92.0,10.79,3.0,2.0,0.0,0.0,0.0,557.0,3.0,132.0,993.0,8.0,309.0,1550,11.0,0.0,34.8125,62.0625,96.875,0.0,0.1875,0.5,0.6875,4.21969696969697,0.0,0.0,0.0,5.75,0.8518518518518519,263.0,16.4375
10,Mark Ingram,BAL,RB,30.0,15.0,0.0,0.0,0.0,0.0,29.0,26.0,9.5,2.0,2.0,0.0,0.0,0.0,1018.0,10.0,202.0,247.0,5.0,238.5,1265,15.0,0.0,67.86666666666666,16.466666666666665,84.33333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,5.03960396039604,0.0,0.0,0.0,1.7333333333333334,0.8965517241379308,225.5,15.033333333333333
11,Dak Prescott,DAL,QB,26.0,16.0,388.0,596.0,4902.0,11.0,0.0,0.0,0.0,6.0,2.0,4902.0,30.0,596.0,277.0,3.0,52.0,0.0,0.0,335.7800000000001,277,3.0,306.375,17.3125,0.0,17.3125,1.875,0.1875,0.0,0.1875,5.3269230769230775,0.6510067114093959,12.6340206185567,8.224832214765101,0.0,0.0,335.78,20.98625
12,Mark Andrews,BAL,TE,23.0,15.0,0.0,0.0,0.0,0.0,98.0,64.0,13.31,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,10.0,207.2,852,10.0,0.0,0.0,56.8,56.8,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,4.266666666666667,0.6530612244897959,175.2,11.68
13,Russell Wilson,SEA,QB,31.0,16.0,341.0,516.0,4110.0,5.0,0.0,0.0,0.0,8.0,2.0,4110.0,31.0,516.0,342.0,3.0,75.0,0.0,0.0,326.6,342,3.0,256.875,21.375,0.0,21.375,1.9375,0.1875,0.0,0.1875,4.56,0.6608527131782945,12.052785923753664,7.965116279069767,0.0,0.0,326.6,20.4125
14,Chris Godwin,TAM,WR,23.0,14.0,0.0,0.0,0.0,0.0,121.0,86.0,15.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1333.0,9.0,274.1,1341,9.0,0.0,0.5714285714285714,95.21428571428572,95.78571428571428,0.0,0.0,0.6428571428571429,0.6428571428571429,8.0,0.0,0.0,0.0,6.142857142857142,0.7107438016528925,231.1,16.50714285714286
15,George Kittle,SFO,TE,26.0,14.0,0.0,0.0,0.0,0.0,107.0,85.0,12.39,1.0,0.0,0.0,0.0,0.0,22.0,0.0,5.0,1053.0,5.0,222.5,1075,5.0,0.0,1.5714285714285714,75.21428571428571,76.78571428571429,0.0,0.0,0.35714285714285715,0.35714285714285715,4.4,0.0,0.0,0.0,6.071428571428571,0.794392523364486,180.0,12.857142857142858
16,Deshaun Watson,HOU,QB,24.0,15.0,333.0,495.0,3852.0,12.0,1.0,1.0,6.0,10.0,3.0,3852.0,26.0,495.0,413.0,7.0,82.0,6.0,1.0,318.98,419,8.0,256.8,27.53333333333333,0.4,27.93333333333333,1.7333333333333334,0.4666666666666667,0.06666666666666668,0.5333333333333333,5.036585365853658,0.6727272727272727,11.567567567567568,7.781818181818182,0.06666666666666668,1.0,318.48,21.232000000000006
17,Chris Carson,SEA,RB,25.0,15.0,0.0,0.0,0.0,0.0,47.0,37.0,7.19,7.0,4.0,0.0,0.0,0.0,1230.0,7.0,278.0,266.0,2.0,232.6,1496,9.0,0.0,82.0,17.733333333333334,99.73333333333332,0.0,0.4666666666666667,0.13333333333333333,0.6,4.424460431654675,0.0,0.0,0.0,2.466666666666667,0.7872340425531915,214.1,14.273333333333332
18,Darren Waller,OAK,TE,27.0,16.0,0.0,0.0,0.0,0.0,117.0,90.0,12.72,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,1145.0,3.0,221.0,1150,3.0,0.0,0.3125,71.5625,71.875,0.0,0.0,0.1875,0.1875,2.5,0.0,0.0,0.0,5.625,0.7692307692307693,176.0,11.0
