Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
10,Tom Brady,NWE,QB,35,16,401,637,4827,8,0,0,0.0,2,0,4827,34,637,32,4,23,0,0,340.28,32,4,301.6875,2.0,0.0,2.0,2.125,0.25,0.0,0.25,1.391304347826087,0.6295133437990581,12.037406483790527,7.577708006279435,0.0,0.0,340.28,21.2675
11,Dez Bryant,DAL,WR,24,16,0,0,0,0,138,92,15.02,5,2,0,0,0,-5,0,2,1382,12,297.7,1377,12,0.0,-0.3125,86.375,86.0625,0.0,0.0,0.75,0.75,-2.5,0.0,0.0,0.0,5.75,0.6666666666666666,251.7,15.73125
12,A.J. Green,CIN,WR,24,16,0,0,0,0,164,97,13.92,2,1,0,0,0,38,0,4,1350,11,299.8,1388,11,0.0,2.375,84.375,86.75,0.0,0.0,0.6875,0.6875,9.5,0.0,0.0,0.0,6.0625,0.5914634146341463,251.3,15.70625
13,C.J. Spiller,BUF,RB,25,16,0,0,0,0,57,43,10.67,3,3,0,0,0,1244,6,207,459,2,255.3,1703,8,0.0,77.75,28.6875,106.4375,0.0,0.375,0.125,0.5,6.009661835748793,0.0,0.0,0.0,2.6875,0.7543859649122807,233.8,14.6125
14,Demaryius Thomas,DEN,WR,25,16,0,0,0,0,143,94,15.26,3,3,0,0,0,0,0,0,1434,10,291.4,1434,10,0.0,0.0,89.625,89.625,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,5.875,0.6573426573426573,244.4,15.275
15,Jamaal Charles,KAN,RB,26,16,0,0,0,0,49,35,6.74,5,3,0,0,0,1509,5,285,236,1,239.5,1745,6,0.0,94.3125,14.75,109.0625,0.0,0.3125,0.0625,0.375,5.294736842105263,0.0,0.0,0.0,2.1875,0.7142857142857143,222.0,13.875
16,Trent Richardson,CLE,RB,22,15,0,0,0,0,70,51,7.2,3,0,0,0,0,950,11,267,367,1,254.7,1317,12,0.0,63.33333333333334,24.466666666666665,87.8,0.0,0.7333333333333333,0.06666666666666668,0.8,3.5580524344569286,0.0,0.0,0.0,3.4,0.7285714285714285,229.2,15.28
17,Cam Newton,CAR,QB,23,16,280,485,3869,12,1,0,0.0,10,3,3869,19,485,741,8,127,6,0,323.46,747,8,241.8125,46.3125,0.375,46.6875,1.1875,0.5,0.0,0.5,5.834645669291339,0.5773195876288659,13.817857142857143,7.977319587628866,0.0,0.0,323.46,20.21625
18,Vincent Jackson,TAM,WR,29,16,0,0,0,0,147,72,19.22,0,0,0,0,0,0,0,0,1384,8,258.4,1384,8,0.0,0.0,86.5,86.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4.5,0.4897959183673469,222.4,13.9
19,Stevan Ridley,NWE,RB,23,16,0,0,0,0,14,6,8.5,4,2,0,0,0,1263,12,290,51,0,205.4,1314,12,0.0,78.9375,3.1875,82.125,0.0,0.75,0.0,0.75,4.355172413793103,0.0,0.0,0.0,0.375,0.42857142857142855,202.4,12.65
20,Andre Johnson,HOU,WR,31,16,0,0,0,0,162,112,14.27,0,0,0,0,0,0,0,0,1598,4,295.8,1598,4,0.0,0.0,99.875,99.875,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,7.0,0.6913580246913579,239.8,14.9875
21,Robert Griffin,WAS,QB,22,15,258,393,3200,5,1,0,0.0,12,2,3200,20,393,815,7,120,0,0,317.5,815,7,213.33333333333331,54.33333333333334,0.0,54.33333333333334,1.3333333333333333,0.4666666666666667,0.0,0.4666666666666667,6.791666666666668,0.6564885496183206,12.403100775193801,8.142493638676845,0.0,0.0,317.5,21.166666666666668
22,Frank Gore,SFO,RB,29,16,0,0,0,0,36,28,8.36,3,1,0,0,0,1214,8,258,234,1,224.8,1448,9,0.0,75.875,14.625,90.5,0.0,0.5,0.0625,0.5625,4.7054263565891485,0.0,0.0,0.0,1.75,0.7777777777777778,210.8,13.175
23,Eric Decker,DEN,WR,25,16,0,0,0,0,122,85,12.52,0,0,0,0,0,0,0,0,1064,13,269.4,1064,13,0.0,0.0,66.5,66.5,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,5.3125,0.6967213114754098,226.9,14.18125
24,Julio Jones,ATL,WR,23,16,0,0,0,0,128,79,15.16,0,0,0,0,0,30,0,6,1198,10,261.8,1228,10,0.0,1.875,74.875,76.75,0.0,0.0,0.625,0.625,5.0,0.0,0.0,0.0,4.9375,0.6171875,222.3,13.89375
25,Peyton Manning,DEN,QB,36,16,400,583,4659,11,0,0,0.0,2,2,4659,37,583,6,0,23,0,0,308.96,6,0,291.1875,0.375,0.0,0.375,2.3125,0.0,0.0,0.0,0.2608695652173913,0.6861063464837049,11.6475,7.9914236706689525,0.0,0.0,308.9600000000001,19.31
26,Roddy White,ATL,WR,31,16,0,0,0,0,142,92,14.68,1,0,0,0,0,0,0,0,1351,7,269.1,1351,7,0.0,0.0,84.4375,84.4375,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,5.75,0.647887323943662,223.1,13.94375
27,Jimmy Graham,NOR,TE,26,15,0,0,0,0,135,85,11.55,1,0,0,0,0,0,0,0,982,9,237.2,982,9,0.0,0.0,65.46666666666667,65.46666666666667,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,5.666666666666668,0.6296296296296297,194.7,12.98
28,Matt Ryan,ATL,QB,27,16,422,615,4719,14,0,0,0.0,3,2,4719,32,615,141,1,34,0,0,304.86,141,1,294.9375,8.8125,0.0,8.8125,2.0,0.0625,0.0,0.0625,4.147058823529412,0.6861788617886179,11.182464454976303,7.673170731707318,0.0,0.0,304.86,19.05375
29,Wes Welker,NWE,WR,31,16,0,0,0,0,174,118,11.47,3,1,0,0,0,20,0,2,1354,6,289.4,1374,6,0.0,1.25,84.625,85.875,0.0,0.0,0.375,0.375,10.0,0.0,0.0,0.0,7.375,0.6781609195402298,230.4,14.4
30,Marques Colston,NOR,WR,29,16,0,0,0,0,130,83,13.9,4,2,0,0,0,0,0,0,1154,10,254.4,1154,10,0.0,0.0,72.125,72.125,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,5.1875,0.6384615384615384,212.9,13.30625
31,Victor Cruz,NYG,WR,26,16,0,0,0,0,143,86,12.7,0,0,0,0,0,0,0,0,1092,10,255.2,1092,10,0.0,0.0,68.25,68.25,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,5.375,0.6013986013986014,212.2,13.2625
32,Rob Gronkowski,NWE,TE,23,11,0,0,0,0,79,55,14.36,1,1,0,0,0,0,0,0,790,11,198.0,790,11,0.0,0.0,71.81818181818181,71.81818181818181,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.6962025316455697,170.5,15.5
33,Matt Forte,CHI,RB,27,15,0,0,0,0,59,44,7.73,2,1,0,0,0,1094,5,248,340,1,221.4,1434,6,0.0,72.93333333333334,22.66666666666667,95.6,0.0,0.3333333333333333,0.06666666666666668,0.4,4.411290322580644,0.0,0.0,0.0,2.933333333333333,0.7457627118644068,199.4,13.293333333333333
34,Michael Crabtree,SFO,WR,25,16,0,0,0,0,127,85,13.0,0,0,0,0,0,8,0,1,1105,9,250.3,1113,9,0.0,0.5,69.0625,69.5625,0.0,0.0,0.5625,0.5625,8.0,0.0,0.0,0.0,5.3125,0.6692913385826772,207.8,12.9875
35,Tony Gonzalez,ATL,TE,36,16,0,0,0,0,124,93,10.0,0,0,0,0,0,0,0,0,930,8,234.0,930,8,0.0,0.0,58.125,58.125,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,5.8125,0.75,187.5,11.71875
36,Chris Johnson,TEN,RB,27,16,0,0,0,0,49,36,6.44,5,4,0,0,0,1243,6,276,232,0,211.5,1475,6,0.0,77.6875,14.5,92.1875,0.0,0.375,0.0,0.375,4.503623188405797,0.0,0.0,0.0,2.25,0.7346938775510204,193.5,12.09375
37,Reggie Wayne,IND,WR,34,16,0,0,0,0,195,106,12.78,1,1,0,0,0,-5,0,1,1355,5,269.0,1350,5,0.0,-0.3125,84.6875,84.375,0.0,0.0,0.3125,0.3125,-5.0,0.0,0.0,0.0,6.625,0.5435897435897435,216.0,13.5
38,James Jones,GNB,WR,28,16,0,0,0,0,98,64,12.25,0,0,0,0,0,0,0,0,784,14,226.4,784,14,0.0,0.0,49.0,49.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,4.0,0.6530612244897959,194.4,12.15
39,Reggie Bush,MIA,RB,27,16,0,0,0,0,52,35,8.34,4,2,0,0,0,986,6,227,292,2,206.8,1278,8,0.0,61.625,18.25,79.875,0.0,0.375,0.125,0.5,4.343612334801762,0.0,0.0,0.0,2.1875,0.6730769230769231,189.3,11.83125
40,Shonn Greene,NYJ,RB,27,16,0,0,0,0,30,19,7.95,4,1,0,0,0,1063,8,276,151,0,186.4,1214,8,0.0,66.4375,9.4375,75.875,0.0,0.5,0.0,0.5,3.851449275362319,0.0,0.0,0.0,1.1875,0.6333333333333333,176.89999999999995,11.05625
41,Mike Williams,TAM,WR,25,16,1,1,28,0,126,63,15.81,0,0,28,0,1,0,0,0,996,9,217.72,996,9,1.75,0.0,62.25,62.25,0.0,0.0,0.5625,0.5625,0.0,1.0,28.0,28.0,3.9375,0.5,186.22,11.63875
42,Heath Miller,PIT,TE,30,15,0,0,0,0,101,71,11.49,0,0,0,0,0,0,0,0,816,8,200.6,816,8,0.0,0.0,54.4,54.4,0.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,4.733333333333333,0.7029702970297029,165.1,11.006666666666666
43,Steven Jackson,STL,RB,29,16,0,0,0,0,53,38,8.45,0,0,0,0,0,1045,4,258,321,0,198.6,1366,4,0.0,65.3125,20.0625,85.375,0.0,0.25,0.0,0.25,4.050387596899225,0.0,0.0,0.0,2.375,0.7169811320754716,179.6,11.225
44,Tony Romo,DAL,QB,32,16,425,648,4903,19,1,1,-1.0,6,3,4903,28,648,49,1,30,-1,0,275.92,48,1,306.4375,3.0625,-0.0625,3.0,1.75,0.0625,0.0,0.0625,1.6333333333333333,0.6558641975308642,11.536470588235295,7.5663580246913575,0.0625,1.0,275.42,17.21375
45,Russell Wilson,SEA,QB,24,16,252,393,3118,10,0,0,0.0,6,3,3118,26,393,489,4,94,0,0,275.62,489,4,194.875,30.5625,0.0,30.5625,1.625,0.25,0.0,0.25,5.202127659574468,0.6412213740458015,12.373015873015873,7.933842239185751,0.0,0.0,275.62,17.22625
46,Michael Turner,ATL,RB,30,16,0,0,0,0,30,19,6.74,3,1,0,0,0,800,10,222,128,1,175.8,928,11,0.0,50.0,8.0,58.0,0.0,0.625,0.0625,0.6875,3.603603603603604,0.0,0.0,0.0,1.1875,0.6333333333333333,166.3,10.39375
47,Jason Witten,DAL,TE,30,16,0,0,0,0,147,110,9.45,0,0,0,0,0,0,0,0,1039,3,231.9,1039,3,0.0,0.0,64.9375,64.9375,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,6.875,0.7482993197278912,176.9,11.05625
48,Andrew Luck,IND,QB,23,16,339,627,4374,18,0,0,0.0,10,5,4374,23,627,255,5,62,0,0,276.46,255,5,273.375,15.9375,0.0,15.9375,1.4375,0.3125,0.0,0.3125,4.112903225806451,0.5406698564593302,12.902654867256635,6.9760765550239245,0.0,0.0,276.46000000000004,17.278750000000002
49,Ahmad Bradshaw,NYG,RB,26,14,0,0,0,0,31,23,10.65,3,3,0,0,0,1015,6,221,245,0,179.0,1260,6,0.0,72.5,17.5,90.0,0.0,0.42857142857142855,0.0,0.42857142857142855,4.592760180995475,0.0,0.0,0.0,1.6428571428571428,0.7419354838709677,167.5,11.964285714285715
50,Matthew Stafford,DET,QB,24,16,435,727,4967,17,1,1,3.0,6,4,4967,20,727,126,4,35,3,0,274.58,129,4,310.4375,7.875,0.1875,8.0625,1.25,0.25,0.0,0.25,3.6,0.5983493810178817,11.4183908045977,6.832187070151306,0.0625,1.0,274.08000000000004,17.130000000000006
51,Randall Cobb,GNB,RB,22,15,0,0,0,0,104,80,11.93,4,1,0,0,0,132,0,10,954,8,234.6,1086,8,0.0,8.8,63.6,72.4,0.0,0.0,0.5333333333333333,0.5333333333333333,13.2,0.0,0.0,0.0,5.333333333333333,0.7692307692307693,194.6,12.973333333333334
52,Steve Smith,CAR,WR,33,16,0,0,0,0,137,73,16.08,1,1,0,0,0,27,0,3,1174,4,215.1,1201,4,0.0,1.6875,73.375,75.0625,0.0,0.0,0.25,0.25,9.0,0.0,0.0,0.0,4.5625,0.5328467153284672,178.60000000000005,11.1625
53,Lance Moore,NOR,WR,29,15,0,0,0,0,104,65,16.02,0,0,0,0,0,0,0,0,1041,6,205.1,1041,6,0.0,0.0,69.4,69.4,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,4.333333333333333,0.625,172.6,11.506666666666666
54,BenJarvus Green-Ellis,CIN,RB,27,15,0,0,0,0,30,22,4.73,3,2,0,0,0,1094,6,278,104,0,173.8,1198,6,0.0,72.93333333333334,6.933333333333334,79.86666666666666,0.0,0.4,0.0,0.4,3.9352517985611515,0.0,0.0,0.0,1.4666666666666666,0.7333333333333333,162.8,10.853333333333332
55,Steve Johnson,BUF,WR,26,16,0,0,0,0,148,79,13.24,1,1,0,0,0,0,0,0,1046,6,217.6,1046,6,0.0,0.0,65.375,65.375,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,4.9375,0.5337837837837838,178.1,11.13125
56,Cecil Shorts,JAX,WR,25,14,0,0,0,0,105,55,17.8,1,1,0,0,0,-4,0,1,979,7,192.5,975,7,0.0,-0.2857142857142857,69.92857142857143,69.64285714285714,0.0,0.0,0.5,0.5,-4.0,0.0,0.0,0.0,3.928571428571429,0.5238095238095238,165.0,11.785714285714285
57,Mikel Leshoure,DET,RB,22,14,0,0,0,0,49,34,6.29,3,3,0,0,0,798,9,215,214,0,183.2,1012,9,0.0,57.0,15.285714285714285,72.28571428571429,0.0,0.6428571428571429,0.0,0.6428571428571429,3.711627906976744,0.0,0.0,0.0,2.4285714285714284,0.6938775510204082,166.2,11.87142857142857
58,Greg Olsen,CAR,TE,27,16,0,0,0,0,104,69,12.22,0,0,0,0,0,0,0,0,843,5,183.3,843,5,0.0,0.0,52.6875,52.6875,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.3125,0.6634615384615384,148.8,9.3
59,Torrey Smith,BAL,WR,23,16,0,0,0,0,110,49,17.45,0,0,0,0,0,9,0,3,855,8,183.4,864,8,0.0,0.5625,53.4375,54.0,0.0,0.0,0.5,0.5,3.0,0.0,0.0,0.0,3.0625,0.44545454545454544,158.9,9.93125
60,LeSean McCoy,PHI,RB,24,12,0,0,0,0,67,54,6.91,4,3,0,0,0,840,2,200,373,3,199.3,1213,5,0.0,70.0,31.08333333333333,101.08333333333331,0.0,0.16666666666666666,0.25,0.4166666666666667,4.2,0.0,0.0,0.0,4.5,0.8059701492537313,172.3,14.358333333333334
61,Dennis Pitta,BAL,TE,27,16,0,0,0,0,94,61,10.97,0,0,0,0,0,0,0,0,669,7,169.9,669,7,0.0,0.0,41.8125,41.8125,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,3.8125,0.6489361702127661,139.4,8.7125
62,T.Y. Hilton,IND,WR,23,15,0,1,0,0,90,50,17.22,1,0,0,0,1,29,0,5,861,7,181.0,890,7,0.0,1.9333333333333331,57.4,59.33333333333334,0.0,0.0,0.4666666666666667,0.4666666666666667,5.8,0.0,0.0,0.0,3.333333333333333,0.5555555555555556,156.0,10.4
63,Mike Wallace,PIT,WR,26,15,0,0,0,0,119,64,13.06,2,1,0,0,0,7,0,5,836,8,194.3,843,8,0.0,0.4666666666666667,55.73333333333333,56.2,0.0,0.0,0.5333333333333333,0.5333333333333333,1.4,0.0,0.0,0.0,4.266666666666667,0.5378151260504201,162.3,10.82
64,Owen Daniels,HOU,TE,30,15,0,0,0,0,104,62,11.55,0,0,0,0,0,0,0,0,716,6,169.6,716,6,0.0,0.0,47.73333333333333,47.73333333333333,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,4.133333333333334,0.5961538461538461,138.6,9.24
65,Darren Sproles,NOR,RB,29,13,0,0,0,0,104,75,8.89,0,0,0,0,0,244,1,48,667,7,214.1,911,8,0.0,18.76923076923077,51.30769230769231,70.07692307692308,0.0,0.07692307692307693,0.5384615384615384,0.6153846153846154,5.083333333333333,0.0,0.0,0.0,5.769230769230768,0.7211538461538461,176.6,13.584615384615386
66,Miles Austin,DAL,WR,28,16,0,0,0,0,119,66,14.29,1,1,0,0,0,0,0,0,943,6,194.3,943,6,0.0,0.0,58.9375,58.9375,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,4.125,0.5546218487394958,161.3,10.08125
67,Kyle Rudolph,MIN,TE,23,16,0,0,0,0,93,53,9.3,0,0,0,0,0,0,0,0,493,9,156.3,493,9,0.0,0.0,30.8125,30.8125,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,3.3125,0.5698924731182796,129.8,8.1125
68,Brandon Myers,OAK,TE,27,16,0,0,0,0,105,79,10.2,0,0,0,0,0,0,0,0,806,4,183.6,806,4,0.0,0.0,50.375,50.375,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,4.9375,0.7523809523809524,144.1,9.00625
69,Jeremy Maclin,PHI,WR,24,15,0,0,0,0,122,69,12.42,1,1,0,0,0,0,0,0,857,7,194.7,857,7,0.0,0.0,57.13333333333333,57.13333333333333,0.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,4.6,0.5655737704918032,160.2,10.68
70,Jermaine Gresham,CIN,TE,24,16,0,0,0,0,94,64,11.52,2,1,0,0,0,0,0,0,737,5,165.7,737,5,0.0,0.0,46.0625,46.0625,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.0,0.6808510638297872,133.7,8.35625
71,Justin Blackmon,JAX,WR,22,16,0,0,0,0,132,64,13.52,1,0,0,0,0,23,0,2,865,5,182.8,888,5,0.0,1.4375,54.0625,55.5,0.0,0.0,0.3125,0.3125,11.5,0.0,0.0,0.0,4.0,0.4848484848484849,150.8,9.425
72,Jordy Nelson,GNB,WR,27,12,0,0,0,0,73,49,15.2,0,0,0,0,0,0,0,0,745,7,165.5,745,7,0.0,0.0,62.08333333333334,62.08333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,4.083333333333333,0.6712328767123288,141.0,11.75
73,Andy Dalton,CIN,QB,25,16,329,528,3669,16,0,0,0.0,4,4,3669,27,528,120,4,47,0,0,250.76,120,4,229.3125,7.5,0.0,7.5,1.6875,0.25,0.0,0.25,2.5531914893617023,0.6231060606060606,11.151975683890578,6.948863636363638,0.0,0.0,250.76,15.6725
74,Tyler Clutts,HOU,0,28,16,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,DeAngelo Williams,CAR,RB,29,16,0,0,0,0,20,13,14.38,2,2,0,0,0,737,5,173,187,2,143.4,924,7,0.0,46.0625,11.6875,57.75,0.0,0.3125,0.125,0.4375,4.2601156069364166,0.0,0.0,0.0,0.8125,0.65,136.9,8.55625
76,Antonio Gates,SDG,TE,32,15,0,0,0,0,80,49,10.98,0,0,0,0,0,0,0,0,538,7,144.8,538,7,0.0,0.0,35.86666666666667,35.86666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,3.2666666666666666,0.6125,120.3,8.02
77,Richie Brockel,CAR,0,26,16,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Josh Freeman,TAM,QB,24,16,306,558,4065,17,0,0,0.0,10,2,4065,27,558,139,0,39,0,0,246.5,139,0,254.0625,8.6875,0.0,8.6875,1.6875,0.0,0.0,0.0,3.5641025641025643,0.5483870967741935,13.284313725490195,7.284946236559139,0.0,0.0,246.5,15.40625
79,Joe Flacco,BAL,QB,27,16,317,531,3817,10,0,0,0.0,9,4,3817,22,531,22,3,32,0,0,232.88,22,3,238.5625,1.375,0.0,1.375,1.375,0.1875,0.0,0.1875,0.6875,0.5969868173258004,12.041009463722398,7.1883239171374775,0.0,0.0,232.88,14.555
80,Eli Manning,NYG,QB,31,16,321,536,3948,15,0,0,0.0,5,1,3948,26,536,30,0,20,0,0,232.92,30,0,246.75,1.875,0.0,1.875,1.625,0.0,0.0,0.0,1.5,0.5988805970149254,12.299065420560748,7.365671641791044,0.0,0.0,232.92,14.557499999999996
81,Sam Bradford,STL,QB,25,16,328,551,3702,13,0,0,0.0,7,1,3702,21,551,124,1,36,0,0,222.48,124,1,231.375,7.75,0.0,7.75,1.3125,0.0625,0.0,0.0625,3.4444444444444446,0.5952813067150635,11.28658536585366,6.718693284936478,0.0,0.0,222.48,13.905
82,Matt Schaub,HOU,QB,31,16,350,544,4008,12,1,1,-6.0,4,0,4008,22,544,-9,0,21,-6,0,223.82,-15,0,250.5,-0.5625,-0.375,-0.9375,1.375,0.0,0.0,0.0,-0.42857142857142855,0.6433823529411765,11.451428571428574,7.367647058823528,0.0625,1.0,223.32,13.9575
83,Carson Palmer,OAK,QB,33,15,345,565,4018,14,0,0,0.0,7,5,4018,22,565,36,1,18,0,0,220.32,36,1,267.8666666666667,2.4,0.0,2.4,1.4666666666666666,0.06666666666666668,0.0,0.06666666666666668,2.0,0.6106194690265486,11.646376811594205,7.1115044247787615,0.0,0.0,220.32,14.688
84,Ben Roethlisberger,PIT,QB,30,13,284,449,3265,8,0,0,0.0,6,3,3265,26,449,92,0,26,0,0,221.8,92,0,251.15384615384616,7.0769230769230775,0.0,7.0769230769230775,2.0,0.0,0.0,0.0,3.5384615384615383,0.6325167037861915,11.496478873239436,7.2717149220489965,0.0,0.0,221.8,17.06153846153846
85,Ryan Fitzpatrick,BUF,QB,30,16,306,505,3400,16,0,0,0.0,8,6,3400,24,505,197,1,48,0,0,213.7,197,1,212.5,12.3125,0.0,12.3125,1.5,0.0625,0.0,0.0625,4.104166666666667,0.6059405940594059,11.111111111111109,6.732673267326732,0.0,0.0,213.7,13.35625
86,Philip Rivers,SDG,QB,31,16,338,527,3606,15,1,0,0.0,15,7,3606,26,527,40,0,27,0,0,208.24,40,0,225.375,2.5,0.0,2.5,1.625,0.0,0.0,0.0,1.4814814814814814,0.6413662239089184,10.668639053254438,6.842504743833017,0.0,0.0,208.24,13.015
87,Christian Ponder,MIN,QB,24,16,300,483,2935,12,1,1,-15.0,7,5,2935,18,483,253,2,60,-15,0,192.2,238,2,183.4375,15.8125,-0.9375,14.875,1.125,0.125,0.0,0.125,4.216666666666667,0.6211180124223602,9.783333333333333,6.0766045548654235,0.0625,1.0,191.7,11.98125
88,Jay Cutler,CHI,QB,29,15,255,434,3033,14,0,0,0.0,8,4,3033,19,434,233,0,41,0,0,184.62,233,0,202.2,15.533333333333333,0.0,15.533333333333333,1.2666666666666666,0.0,0.0,0.0,5.682926829268293,0.5875576036866359,11.894117647058824,6.988479262672811,0.0,0.0,184.62,12.308
89,Ryan Tannehill,MIA,QB,24,16,282,484,3294,13,0,0,0.0,9,4,3294,12,484,211,2,49,0,0,178.86,211,2,205.875,13.1875,0.0,13.1875,0.75,0.125,0.0,0.125,4.306122448979592,0.5826446280991735,11.680851063829785,6.805785123966942,0.0,0.0,178.86,11.17875
