Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
10,Ron Shanklin,PIT,WR,25.0,13.0,0.0,0.0,0.0,0.0,30.0,23.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,711.0,10.0,159.2,0,712,10.0,0.0,0.07692307692307693,54.69230769230769,54.769230769230774,0.0,0.0,0.7692307692307693,0.7692307692307693,0.3333333333333333,0.0,0.0,0.0,2.3076923076923075,0,146.2,11.246153846153844
11,Donny Anderson,STL,RB,30.0,14.0,0.0,0.0,0.0,0.0,41.0,9.98,7.0,0.0,0.0,0.0,0.0,679.0,10.0,167.0,409.0,3.0,213.8,0,1088,13.0,0.0,48.5,29.214285714285715,77.71428571428571,0.0,0.7142857142857143,0.21428571428571427,0.9285714285714286,4.065868263473053,0.0,0.0,0.0,2.9285714285714284,0,207.3,14.807142857142859
12,Charley Taylor,WAS,WR,32.0,14.0,0.0,0.0,0.0,0.0,59.0,13.58,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,1.0,801.0,7.0,178.4,0,794,7.0,0.0,-0.5,57.214285714285715,56.714285714285715,0.0,0.0,0.5,0.5,-7.0,0.0,0.0,0.0,4.214285714285714,0,150.89999999999995,10.778571428571427
13,Paul Warfield,MIA,WR,31.0,14.0,0.0,0.0,0.0,0.0,29.0,17.72,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,514.0,11.0,145.9,0,529,11.0,0.0,1.0714285714285714,36.714285714285715,37.785714285714285,0.0,0.0,0.7857142857142857,0.7857142857142857,15.0,0.0,0.0,0.0,2.071428571428572,0,133.4,9.528571428571428
14,Ron Johnson,NYG,RB,26.0,12.0,0.0,0.0,0.0,0.0,32.0,11.78,4.0,0.0,0.0,0.0,0.0,902.0,6.0,260.0,377.0,3.0,205.9,0,1279,9.0,0.0,75.16666666666667,31.41666666666667,106.58333333333331,0.0,0.5,0.25,0.75,3.4692307692307693,0.0,0.0,0.0,2.6666666666666665,0,197.9,16.491666666666667
15,Boobie Clark,CIN,RB,23.0,14.0,0.0,0.0,0.0,0.0,45.0,7.71,8.0,0.0,0.0,0.0,0.0,988.0,8.0,254.0,347.0,0.0,210.5,0,1335,8.0,0.0,70.57142857142857,24.785714285714285,95.35714285714286,0.0,0.5714285714285714,0.0,0.5714285714285714,3.8897637795275593,0.0,0.0,0.0,3.2142857142857144,0,204.0,14.571428571428573
16,Jerome Barkum,NYJ,WR,23.0,14.0,0.0,0.0,0.0,0.0,44.0,18.41,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,810.0,6.0,161.2,0,812,6.0,0.0,0.14285714285714285,57.85714285714285,58.0,0.0,0.0,0.42857142857142855,0.42857142857142855,2.0,0.0,0.0,0.0,3.1428571428571432,0,139.2,9.94285714285714
17,Riley Odoms,DEN,TE,23.0,14.0,0.0,0.0,0.0,0.0,43.0,14.63,1.0,0.0,0.0,0.0,0.0,53.0,0.0,5.0,629.0,7.0,151.20000000000005,0,682,7.0,0.0,3.7857142857142856,44.92857142857143,48.714285714285715,0.0,0.0,0.5,0.5,10.6,0.0,0.0,0.0,3.071428571428572,0,131.7,9.407142857142855
18,Calvin Hill,DAL,RB,26.0,14.0,0.0,1.0,0.0,0.0,32.0,9.06,7.0,0.0,0.0,0.0,1.0,1142.0,6.0,273.0,290.0,0.0,197.2,0,1432,6.0,0.0,81.57142857142857,20.714285714285715,102.28571428571428,0.0,0.42857142857142855,0.0,0.42857142857142855,4.183150183150183,0.0,0.0,0.0,2.2857142857142856,0,195.2,13.942857142857141
19,Essex Johnson,CIN,RB,27.0,14.0,0.0,0.0,0.0,0.0,28.0,12.71,7.0,0.0,0.0,0.0,0.0,997.0,4.0,195.0,356.0,3.0,191.3,0,1353,7.0,0.0,71.21428571428571,25.42857142857143,96.64285714285714,0.0,0.2857142857142857,0.21428571428571427,0.5,5.1128205128205115,0.0,0.0,0.0,2.0,0,191.3,13.664285714285715
20,Ted Kwalick,SFO,TE,26.0,14.0,0.0,0.0,0.0,0.0,47.0,15.51,1.0,0.0,0.0,0.0,0.0,37.0,0.0,5.0,729.0,5.0,151.6,0,766,5.0,0.0,2.642857142857143,52.07142857142857,54.714285714285715,0.0,0.0,0.35714285714285715,0.35714285714285715,7.4,0.0,0.0,0.0,3.3571428571428568,0,130.10000000000002,9.292857142857144
21,Jim Plunkett,NWE,QB,26.0,14.0,193.0,376.0,2550.0,17.0,0.0,0.0,6.0,0.0,2550.0,13.0,376.0,209.0,5.0,44.0,0.0,0.0,158.9,0,209,5.0,182.14285714285717,14.928571428571427,0.0,14.928571428571427,0.9285714285714286,0.35714285714285715,0.0,0.35714285714285715,4.75,0.5132978723404256,13.212435233160624,6.781914893617022,0.0,0,170.9,12.207142857142856
22,Haven Moses,DEN,WR,27.0,14.0,0.0,0.0,0.0,0.0,28.0,18.5,1.0,0.0,0.0,0.0,0.0,25.0,1.0,3.0,518.0,8.0,134.3,0,543,9.0,0.0,1.7857142857142858,37.0,38.785714285714285,0.0,0.07142857142857142,0.5714285714285714,0.6428571428571429,8.333333333333334,0.0,0.0,0.0,2.0,0,122.3,8.735714285714286
23,Lawrence McCutcheon,RAM,RB,23.0,12.0,0.0,0.0,0.0,0.0,30.0,9.63,4.0,0.0,0.0,0.0,0.0,1097.0,2.0,210.0,289.0,3.0,190.6,0,1386,5.0,0.0,91.41666666666669,24.08333333333333,115.5,0.0,0.16666666666666666,0.25,0.4166666666666667,5.223809523809524,0.0,0.0,0.0,2.5,0,183.6,15.3
24,Bob Tucker,NYG,TE,28.0,14.0,0.0,0.0,0.0,0.0,50.0,13.62,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,681.0,5.0,144.5,0,685,5.0,0.0,0.2857142857142857,48.64285714285714,48.92857142857143,0.0,0.0,0.35714285714285715,0.35714285714285715,4.0,0.0,0.0,0.0,3.571428571428572,0,123.5,8.821428571428571
25,Ken Burrow,ATL,WR,25.0,9.0,0.0,0.0,0.0,0.0,31.0,18.29,1.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,567.0,7.0,129.39999999999998,0,584,7.0,0.0,1.8888888888888888,63.0,64.8888888888889,0.0,0.0,0.7777777777777778,0.7777777777777778,8.5,0.0,0.0,0.0,3.4444444444444446,0,115.9,12.877777777777776
26,Mercury Morris,MIA,RB,26.0,13.0,0.0,0.0,0.0,0.0,4.0,12.75,3.0,0.0,0.0,0.0,0.0,954.0,10.0,149.0,51.0,0.0,158.5,0,1005,10.0,0.0,73.38461538461539,3.9230769230769234,77.30769230769229,0.0,0.7692307692307693,0.0,0.7692307692307693,6.402684563758389,0.0,0.0,0.0,0.3076923076923077,0,162.5,12.5
27,Tom Sullivan,PHI,RB,23.0,13.0,0.0,0.0,0.0,0.0,50.0,6.44,6.0,0.0,0.0,0.0,0.0,968.0,4.0,217.0,322.0,1.0,197.0,0,1290,5.0,0.0,74.46153846153847,24.76923076923077,99.23076923076924,0.0,0.3076923076923077,0.07692307692307693,0.38461538461538464,4.460829493087559,0.0,0.0,0.0,3.8461538461538463,0,184.0,14.153846153846152
28,Fran Tarkenton,MIN,QB,33.0,14.0,169.0,274.0,2113.0,7.0,0.0,0.0,5.0,0.0,2113.0,15.0,274.0,202.0,1.0,41.0,0.0,0.0,146.71999999999997,0,202,1.0,150.92857142857142,14.428571428571427,0.0,14.428571428571427,1.0714285714285714,0.07142857142857142,0.0,0.07142857142857142,4.926829268292684,0.6167883211678832,12.502958579881653,7.711678832116787,0.0,0,156.72,11.194285714285712
29,Dave Hampton,ATL,RB,26.0,14.0,0.0,0.0,0.0,0.0,25.0,10.92,7.0,0.0,0.0,0.0,0.0,997.0,4.0,263.0,273.0,1.0,168.0,0,1270,5.0,0.0,71.21428571428571,19.5,90.71428571428572,0.0,0.2857142857142857,0.07142857142857142,0.35714285714285715,3.7908745247148286,0.0,0.0,0.0,1.7857142857142858,0,169.5,12.107142857142858
30,Mel Gray,STL,WR,25.0,12.0,0.0,0.0,0.0,0.0,29.0,17.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,7.0,122.3,0,513,7.0,0.0,0.0,42.75,42.75,0.0,0.0,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,2.4166666666666665,0,107.8,8.983333333333333
31,Ken Anderson,CIN,QB,24.0,14.0,179.0,329.0,2428.0,12.0,0.0,0.0,5.0,0.0,2428.0,18.0,329.0,97.0,0.0,26.0,0.0,0.0,144.82,0,97,0.0,173.4285714285714,6.928571428571429,0.0,6.928571428571429,1.2857142857142858,0.0,0.0,0.0,3.7307692307692313,0.5440729483282675,13.564245810055866,7.379939209726444,0.0,0,154.82,11.058571428571426
32,Glenn Doughty,BAL,WR,26.0,14.0,0.0,0.0,0.0,0.0,25.0,23.48,0.0,0.0,0.0,0.0,0.0,96.0,0.0,10.0,587.0,4.0,117.3,0,683,4.0,0.0,6.857142857142858,41.92857142857143,48.78571428571429,0.0,0.0,0.2857142857142857,0.2857142857142857,9.6,0.0,0.0,0.0,1.7857142857142858,0,104.8,7.485714285714287
33,Mike Siani,OAK,WR,23.0,14.0,0.0,0.0,0.0,0.0,45.0,16.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,3.0,135.2,0,742,3.0,0.0,0.0,53.0,53.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,3.2142857142857144,0,114.7,8.192857142857143
34,Reggie Rucker,NWE,WR,26.0,14.0,0.0,0.0,0.0,0.0,53.0,14.02,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,743.0,3.0,141.20000000000005,0,742,3.0,0.0,-0.07142857142857142,53.07142857142857,53.0,0.0,0.0,0.21428571428571427,0.21428571428571427,-0.5,0.0,0.0,0.0,3.7857142857142856,0,118.7,8.47857142857143
35,Fred Biletnikoff,OAK,WR,30.0,14.0,0.0,0.0,0.0,0.0,48.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,4.0,138.0,0,660,4.0,0.0,0.0,47.14285714285714,47.14285714285714,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,3.4285714285714284,0,114.0,8.142857142857142
36,Chuck Foreman,MIN,RB,23.0,12.0,0.0,0.0,0.0,0.0,37.0,9.78,6.0,0.0,0.0,0.0,0.0,801.0,4.0,182.0,362.0,2.0,177.3,0,1163,6.0,0.0,66.75,30.16666666666667,96.91666666666669,0.0,0.3333333333333333,0.16666666666666666,0.5,4.4010989010989015,0.0,0.0,0.0,3.083333333333333,0,170.8,14.233333333333334
37,Rich Caster,NYJ,TE,25.0,14.0,0.0,0.0,0.0,0.0,35.0,16.94,1.0,0.0,0.0,0.0,0.0,-9.0,0.0,1.0,593.0,4.0,115.4,0,584,4.0,0.0,-0.6428571428571429,42.357142857142854,41.714285714285715,0.0,0.0,0.2857142857142857,0.2857142857142857,-9.0,0.0,0.0,0.0,2.5,0,99.9,7.135714285714287
38,John Hadl,RAM,QB,33.0,14.0,135.0,258.0,2008.0,11.0,0.0,0.0,1.0,0.0,2008.0,22.0,258.0,5.0,0.0,14.0,0.0,0.0,144.82,0,5,0.0,143.42857142857142,0.35714285714285715,0.0,0.35714285714285715,1.5714285714285714,0.0,0.0,0.0,0.35714285714285715,0.5232558139534884,14.874074074074073,7.782945736434107,0.0,0,146.82,10.487142857142855
39,Charley Johnson,DEN,QB,35.0,14.0,184.0,346.0,2465.0,17.0,0.0,0.0,5.0,0.0,2465.0,20.0,346.0,-2.0,0.0,7.0,0.0,0.0,134.4,0,-2,0.0,176.0714285714286,-0.14285714285714285,0.0,-0.14285714285714285,1.4285714285714286,0.0,0.0,0.0,-0.2857142857142857,0.5317919075144508,13.396739130434785,7.124277456647398,0.0,0,144.39999999999995,10.314285714285713
40,John Brockington,GNB,RB,25.0,14.0,0.0,1.0,0.0,0.0,16.0,8.0,4.0,0.0,0.0,0.0,1.0,1144.0,3.0,265.0,128.0,0.0,153.20000000000005,0,1272,3.0,0.0,81.71428571428571,9.142857142857142,90.85714285714286,0.0,0.21428571428571427,0.0,0.21428571428571427,4.316981132075472,0.0,0.0,0.0,1.1428571428571428,0,153.2,10.942857142857141
41,Bob Trumpy,CIN,TE,28.0,14.0,0.0,0.0,0.0,0.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,5.0,102.5,0,435,5.0,0.0,0.0,31.07142857142857,31.07142857142857,0.0,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0,2.071428571428572,0,88.0,6.2857142857142865
42,Ken Burrough,HOU,WR,25.0,14.0,0.0,0.0,0.0,0.0,43.0,13.42,2.0,0.0,0.0,0.0,0.0,38.0,1.0,5.0,577.0,2.0,118.5,0,615,3.0,0.0,2.7142857142857144,41.214285714285715,43.92857142857143,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,7.6,0.0,0.0,0.0,3.071428571428572,0,101.0,7.2142857142857135
43,Otis Taylor,KAN,WR,31.0,14.0,0.0,0.0,0.0,0.0,34.0,16.62,2.0,0.0,0.0,0.0,0.0,-14.0,0.0,4.0,565.0,4.0,109.1,0,551,4.0,0.0,-1.0,40.357142857142854,39.357142857142854,0.0,0.0,0.2857142857142857,0.2857142857142857,-3.5,0.0,0.0,0.0,2.4285714285714284,0,96.1,6.864285714285713
44,Jim Bertelsen,RAM,RB,23.0,14.0,0.0,0.0,0.0,0.0,19.0,14.05,4.0,0.0,0.0,0.0,0.0,854.0,4.0,206.0,267.0,1.0,153.10000000000005,0,1121,5.0,0.0,61.0,19.071428571428573,80.07142857142857,0.0,0.2857142857142857,0.07142857142857142,0.35714285714285715,4.145631067961165,0.0,0.0,0.0,1.3571428571428572,0,151.60000000000005,10.828571428571431
45,Otto Stowe,DAL,WR,24.0,7.0,0.0,0.0,0.0,0.0,23.0,16.91,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,389.0,6.0,100.7,0,417,6.0,0.0,4.0,55.57142857142857,59.57142857142857,0.0,0.0,0.8571428571428571,0.8571428571428571,9.333333333333334,0.0,0.0,0.0,3.2857142857142856,0,89.19999999999997,12.742857142857142
46,Billy Joe DuPree,DAL,TE,23.0,14.0,0.0,0.0,0.0,0.0,29.0,13.52,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,392.0,5.0,98.4,0,394,5.0,0.0,0.14285714285714285,28.0,28.142857142857146,0.0,0.0,0.35714285714285715,0.35714285714285715,1.0,0.0,0.0,0.0,2.071428571428572,0,83.9,5.992857142857143
47,Jerry LeVias,SDG,WR,27.0,14.0,0.0,0.0,0.0,0.0,30.0,17.87,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,536.0,3.0,104.9,0,569,3.0,0.0,2.357142857142857,38.285714285714285,40.642857142857146,0.0,0.0,0.21428571428571427,0.21428571428571427,16.5,0.0,0.0,0.0,2.142857142857143,0,89.9,6.421428571428572
48,Marv Hubbard,OAK,RB,27.0,14.0,0.0,0.0,0.0,0.0,15.0,7.73,6.0,0.0,0.0,0.0,0.0,903.0,6.0,193.0,116.0,0.0,140.9,0,1019,6.0,0.0,64.5,8.285714285714286,72.78571428571429,0.0,0.42857142857142855,0.0,0.42857142857142855,4.6787564766839385,0.0,0.0,0.0,1.0714285714285714,0,145.39999999999995,10.385714285714283
49,Bob Newland,NOR,WR,25.0,14.0,0.0,0.0,0.0,0.0,29.0,16.86,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,489.0,4.0,102.5,0,495,4.0,0.0,0.42857142857142855,34.92857142857143,35.357142857142854,0.0,0.0,0.2857142857142857,0.2857142857142857,6.0,0.0,0.0,0.0,2.071428571428572,0,88.0,6.2857142857142865
50,Mike Phipps,CLE,QB,26.0,14.0,148.0,299.0,1719.0,20.0,0.0,0.0,8.0,0.0,1719.0,9.0,299.0,395.0,5.0,60.0,0.0,0.0,118.26,0,395,5.0,122.78571428571428,28.214285714285715,0.0,28.214285714285715,0.6428571428571429,0.35714285714285715,0.0,0.35714285714285715,6.583333333333332,0.4949832775919733,11.614864864864865,5.749163879598662,0.0,0,134.26,9.59
51,Gene Washington,SFO,WR,26.0,13.0,0.0,0.0,0.0,0.0,37.0,16.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,2.0,107.6,0,606,2.0,0.0,0.0,46.615384615384606,46.615384615384606,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,2.8461538461538463,0,91.1,7.007692307692308
52,Ed Podolak,KAN,RB,26.0,14.0,0.0,1.0,0.0,0.0,55.0,8.09,7.0,0.0,0.0,0.0,1.0,721.0,3.0,210.0,445.0,0.0,175.6,0,1166,3.0,0.0,51.5,31.785714285714285,83.28571428571429,0.0,0.21428571428571427,0.0,0.21428571428571427,3.433333333333333,0.0,0.0,0.0,3.928571428571429,0,162.1,11.578571428571427
53,Larry Walton,DET,WR,26.0,13.0,0.0,0.0,0.0,0.0,22.0,14.05,0.0,0.0,0.0,0.0,0.0,100.0,1.0,5.0,309.0,4.0,92.9,0,409,5.0,0.0,7.6923076923076925,23.76923076923077,31.461538461538463,0.0,0.07692307692307693,0.3076923076923077,0.38461538461538464,20.0,0.0,0.0,0.0,1.6923076923076923,0,81.9,6.300000000000002
54,Jackie Smith,STL,TE,33.0,14.0,0.0,0.0,0.0,0.0,41.0,14.63,1.0,0.0,0.0,0.0,0.0,-14.0,0.0,1.0,600.0,1.0,103.6,0,586,1.0,0.0,-1.0,42.857142857142854,41.857142857142854,0.0,0.0,0.07142857142857142,0.07142857142857142,-14.0,0.0,0.0,0.0,2.9285714285714284,0,85.1,6.078571428571428
55,Bob Grim,NYG,WR,28.0,14.0,0.0,0.0,0.0,0.0,37.0,16.03,1.0,0.0,0.0,0.0,0.0,-10.0,0.0,1.0,593.0,2.0,105.3,0,583,2.0,0.0,-0.7142857142857143,42.357142857142854,41.642857142857146,0.0,0.0,0.14285714285714285,0.14285714285714285,-10.0,0.0,0.0,0.0,2.642857142857143,0,88.8,6.342857142857143
56,Bobby Douglass,CHI,QB,26.0,13.0,81.0,174.0,1057.0,7.0,0.0,0.0,7.0,0.0,1057.0,5.0,174.0,525.0,5.0,94.0,0.0,0.0,116.78,0,525,5.0,81.30769230769229,40.384615384615394,0.0,40.384615384615394,0.38461538461538464,0.38461538461538464,0.0,0.38461538461538464,5.585106382978723,0.4655172413793103,13.049382716049385,6.074712643678161,0.0,0,130.78,10.06
57,Larry Csonka,MIA,RB,27.0,14.0,0.0,0.0,0.0,0.0,7.0,3.14,3.0,0.0,0.0,0.0,0.0,1003.0,5.0,219.0,22.0,0.0,133.5,0,1025,5.0,0.0,71.64285714285714,1.5714285714285714,73.21428571428571,0.0,0.35714285714285715,0.0,0.35714285714285715,4.579908675799087,0.0,0.0,0.0,0.5,0,136.0,9.714285714285714
58,Jubilee Dunbar,NOR,WR,24.0,14.0,0.0,0.0,0.0,0.0,23.0,19.43,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,447.0,4.0,90.0,0,450,4.0,0.0,0.21428571428571427,31.92857142857143,32.142857142857146,0.0,0.0,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,0.0,1.6428571428571428,0,80.5,5.75
59,Emerson Boozer,NYJ,RB,30.0,13.0,0.0,0.0,0.0,0.0,22.0,5.91,6.0,0.0,0.0,0.0,0.0,831.0,3.0,182.0,130.0,3.0,142.1,0,961,6.0,0.0,63.92307692307693,10.0,73.92307692307692,0.0,0.2307692307692308,0.2307692307692308,0.4615384615384616,4.565934065934067,0.0,0.0,0.0,1.6923076923076923,0,143.1,11.007692307692306
60,Jon Staggers,GNB,WR,25.0,14.0,0.0,0.0,0.0,0.0,25.0,16.48,1.0,0.0,0.0,0.0,0.0,33.0,1.0,4.0,412.0,3.0,91.5,0,445,4.0,0.0,2.357142857142857,29.42857142857143,31.785714285714285,0.0,0.07142857142857142,0.21428571428571427,0.2857142857142857,8.25,0.0,0.0,0.0,1.7857142857142858,0,81.0,5.7857142857142865
61,Bob Moore,OAK,TE,24.0,14.0,0.0,0.0,0.0,0.0,34.0,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,4.0,95.5,0,375,4.0,0.0,0.0,26.785714285714285,26.785714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,2.4285714285714284,0,78.5,5.607142857142856
62,Jim Hart,STL,QB,29.0,12.0,178.0,320.0,2223.0,10.0,0.0,0.0,2.0,0.0,2223.0,15.0,320.0,-3.0,0.0,3.0,0.0,0.0,124.62,0,-3,0.0,185.25,-0.25,0.0,-0.25,1.25,0.0,0.0,0.0,-1.0,0.55625,12.48876404494382,6.946875,0.0,0,128.62,10.718333333333334
63,Roy Jefferson,WAS,WR,30.0,14.0,0.0,0.0,0.0,0.0,41.0,14.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,595.0,1.0,106.6,0,596,1.0,0.0,0.07142857142857142,42.5,42.57142857142857,0.0,0.0,0.07142857142857142,0.07142857142857142,1.0,0.0,0.0,0.0,2.9285714285714284,0,86.1,6.15
64,Eddie Ray,ATL,RB,26.0,14.0,0.0,0.0,0.0,0.0,19.0,10.11,8.0,0.0,0.0,0.0,0.0,434.0,9.0,96.0,192.0,2.0,131.6,0,626,11.0,0.0,31.0,13.714285714285715,44.714285714285715,0.0,0.6428571428571429,0.14285714285714285,0.7857142857142857,4.520833333333333,0.0,0.0,0.0,1.3571428571428572,0,138.1,9.864285714285714
65,Bob Windsor,NWE,TE,31.0,13.0,0.0,0.0,0.0,0.0,23.0,15.13,2.0,0.0,0.0,0.0,0.0,-6.0,0.0,1.0,348.0,4.0,77.2,0,342,4.0,0.0,-0.4615384615384616,26.76923076923077,26.30769230769231,0.0,0.0,0.3076923076923077,0.3076923076923077,-6.0,0.0,0.0,0.0,1.7692307692307692,0,69.69999999999999,5.36153846153846
66,Ken Stabler,OAK,QB,28.0,14.0,163.0,260.0,1997.0,10.0,0.0,0.0,5.0,0.0,1997.0,14.0,260.0,101.0,0.0,21.0,0.0,0.0,115.98,0,101,0.0,142.64285714285714,7.2142857142857135,0.0,7.2142857142857135,1.0,0.0,0.0,0.0,4.809523809523808,0.6269230769230769,12.251533742331288,7.680769230769231,0.0,0,125.98,8.998571428571427
67,Billy Parks,HOU,WR,25.0,14.0,0.0,0.0,0.0,0.0,43.0,13.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,1.0,105.1,0,581,1.0,0.0,0.0,41.5,41.5,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,3.071428571428572,0,85.6,6.114285714285713
