Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
46,Thurman Thomas,BUF,RB,29.0,14.0,0.0,0.0,0.0,0.0,41.0,26.0,8.46,6.0,1.0,0.0,0.0,0.0,1005.0,6.0,267.0,220.0,2.0,194.5,1225,8.0,0.0,71.78571428571429,15.714285714285715,87.5,0.0,0.42857142857142855,0.14285714285714285,0.5714285714285714,3.764044943820225,0.0,0.0,0.0,1.8571428571428568,0.6341463414634146,181.5,12.964285714285715
47,Shannon Sharpe,DEN,TE,27.0,13.0,0.0,0.0,0.0,0.0,94.0,63.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,4.0,162.6,756,4.0,0.0,0.0,58.153846153846146,58.153846153846146,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,4.846153846153847,0.6702127659574468,131.1,10.084615384615383
48,Tony McGee,CIN,TE,24.0,16.0,0.0,0.0,0.0,0.0,92.0,55.0,13.71,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,4.0,150.4,754,4.0,0.0,0.0,47.125,47.125,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,3.4375,0.5978260869565217,122.9,7.68125
49,Wesley Walls,NOR,TE,29.0,16.0,0.0,0.0,0.0,0.0,92.0,57.0,12.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,4.0,148.4,694,4.0,0.0,0.0,43.375,43.375,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,3.5625,0.6195652173913043,119.9,7.49375
50,Steve Bono,KAN,QB,33.0,16.0,293.0,520.0,3121.0,10.0,0.0,0.0,0.0,10.0,7.0,3121.0,21.0,520.0,113.0,5.0,28.0,0.0,0.0,216.14,113,5.0,195.0625,7.0625,0.0,7.0625,1.3125,0.3125,0.0,0.3125,4.035714285714286,0.5634615384615385,10.651877133105804,6.001923076923077,0.0,0.0,216.14,13.50875
51,Bill Brooks,BUF,WR,31.0,15.0,0.0,0.0,0.0,0.0,88.0,53.0,14.4,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,763.0,11.0,196.0,770,11.0,0.0,0.4666666666666667,50.86666666666667,51.33333333333334,0.0,0.0,0.7333333333333333,0.7333333333333333,2.333333333333333,0.0,0.0,0.0,3.533333333333333,0.6022727272727273,169.5,11.3
52,Steve Young,SFO,QB,34.0,11.0,299.0,447.0,3200.0,11.0,0.0,0.0,0.0,3.0,3.0,3200.0,20.0,447.0,250.0,3.0,50.0,0.0,0.0,223.0,250,3.0,290.90909090909093,22.72727272727273,0.0,22.72727272727273,1.818181818181818,0.2727272727272727,0.0,0.2727272727272727,5.0,0.6689038031319909,10.702341137123746,7.158836689038031,0.0,0.0,223.0,20.272727272727273
53,Irving Fryar,MIA,WR,33.0,16.0,0.0,0.0,0.0,0.0,109.0,62.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,8.0,201.0,910,8.0,0.0,0.0,56.875,56.875,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3.875,0.5688073394495413,170.0,10.625
54,Rodney Thomas,HOU,RB,22.0,16.0,0.0,0.0,0.0,0.0,59.0,39.0,5.23,8.0,7.0,0.0,0.0,0.0,947.0,5.0,251.0,204.0,2.0,182.1,1151,7.0,0.0,59.1875,12.75,71.9375,0.0,0.3125,0.125,0.4375,3.7729083665338647,0.0,0.0,0.0,2.4375,0.6610169491525424,162.6,10.1625
55,Ken Dilger,IND,TE,24.0,16.0,0.0,0.0,0.0,0.0,55.0,42.0,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,4.0,129.5,635,4.0,0.0,0.0,39.6875,39.6875,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,2.625,0.7636363636363637,108.5,6.78125
56,O.J. McDuffie,MIA,WR,26.0,16.0,0.0,0.0,0.0,0.0,92.0,62.0,13.21,4.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,819.0,8.0,192.5,825,8.0,0.0,0.375,51.1875,51.5625,0.0,0.0,0.5,0.5,2.0,0.0,0.0,0.0,3.875,0.6739130434782609,161.5,10.09375
57,Chris Sanders,HOU,WR,23.0,16.0,0.0,0.0,0.0,0.0,87.0,35.0,23.51,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,2.0,823.0,9.0,169.4,804,9.0,0.0,-1.1875,51.4375,50.25,0.0,0.0,0.5625,0.5625,-9.5,0.0,0.0,0.0,2.1875,0.4022988505747127,151.89999999999995,9.49375
58,Bert Emanuel,ATL,WR,25.0,16.0,0.0,0.0,0.0,0.0,137.0,74.0,14.04,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1039.0,5.0,203.9,1039,5.0,0.0,0.0,64.9375,64.9375,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.625,0.5401459854014599,166.9,10.43125
59,Dan Marino,MIA,QB,34.0,14.0,309.0,482.0,3668.0,15.0,1.0,1.0,-6.0,7.0,2.0,3668.0,24.0,482.0,14.0,0.0,11.0,-6.0,0.0,210.52,8,0.0,262.0,1.0,-0.42857142857142855,0.5714285714285714,1.7142857142857142,0.0,0.0,0.0,1.2727272727272727,0.6410788381742739,11.870550161812297,7.609958506224066,0.07142857142857142,1.0,210.02,15.001428571428573
60,Jackie Harris,TAM,TE,27.0,16.0,0.0,0.0,0.0,0.0,99.0,62.0,12.11,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,1.0,139.1,751,1.0,0.0,0.0,46.9375,46.9375,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,3.875,0.6262626262626263,108.1,6.75625
61,Henry Ellard,WAS,WR,34.0,15.0,0.0,0.0,0.0,0.0,113.0,56.0,17.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,5.0,184.5,1005,5.0,0.0,0.0,67.0,67.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3.733333333333333,0.4955752212389381,156.5,10.433333333333334
62,Terry Kirby,MIA,RB,25.0,16.0,1.0,1.0,31.0,0.0,83.0,66.0,9.36,2.0,1.0,31.0,1.0,1.0,414.0,4.0,108.0,618.0,3.0,214.44,1032,7.0,1.9375,25.875,38.625,64.5,0.0625,0.25,0.1875,0.4375,3.8333333333333335,1.0,31.0,31.0,4.125,0.7951807228915663,181.44,11.34
63,Johnny Mitchell,NYJ,TE,24.0,12.0,0.0,0.0,0.0,0.0,80.0,45.0,11.04,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,5.0,118.7,497,5.0,0.0,0.0,41.41666666666666,41.41666666666666,0.0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.0,3.75,0.5625,96.2,8.016666666666667
64,Mario Bates,NOR,RB,22.0,16.0,0.0,0.0,0.0,0.0,21.0,18.0,6.33,2.0,0.0,0.0,0.0,0.0,951.0,7.0,244.0,114.0,0.0,166.5,1065,7.0,0.0,59.4375,7.125,66.5625,0.0,0.4375,0.0,0.4375,3.897540983606557,0.0,0.0,0.0,1.125,0.8571428571428571,157.5,9.84375
65,Brent Jones,SFO,TE,32.0,16.0,0.0,0.0,0.0,0.0,101.0,60.0,9.92,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,3.0,135.5,595,3.0,0.0,0.0,37.1875,37.1875,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,3.75,0.594059405940594,105.5,6.59375
66,Brian Blades,SEA,WR,30.0,16.0,0.0,0.0,0.0,0.0,132.0,77.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1001.0,4.0,201.5,1005,4.0,0.0,0.25,62.5625,62.8125,0.0,0.0,0.25,0.25,2.0,0.0,0.0,0.0,4.8125,0.5833333333333334,163.0,10.1875
67,Willie Green,CAR,WR,29.0,16.0,0.0,0.0,0.0,0.0,93.0,47.0,18.77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,6.0,169.2,882,6.0,0.0,0.0,55.125,55.125,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,2.9375,0.5053763440860215,145.7,9.10625
68,Adrian Murrell,NYJ,RB,25.0,15.0,0.0,0.0,0.0,0.0,100.0,71.0,6.55,2.0,1.0,0.0,0.0,0.0,795.0,1.0,192.0,465.0,2.0,213.0,1260,3.0,0.0,53.0,31.0,84.0,0.0,0.06666666666666668,0.13333333333333333,0.2,4.140625,0.0,0.0,0.0,4.733333333333333,0.71,177.5,11.833333333333336
69,Garrison Hearst,ARI,RB,24.0,16.0,1.0,2.0,16.0,0.0,47.0,29.0,8.38,12.0,8.0,16.0,0.0,2.0,1070.0,1.0,284.0,243.0,1.0,156.94,1313,2.0,1.0,66.875,15.1875,82.0625,0.0,0.0625,0.0625,0.125,3.767605633802817,0.5,16.0,8.0,1.8125,0.6170212765957447,142.44,8.9025
70,Michael Jackson,CLE,WR,26.0,13.0,0.0,1.0,0.0,1.0,81.0,44.0,16.23,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,714.0,9.0,165.4,714,9.0,0.0,0.0,54.92307692307693,54.92307692307693,0.0,0.0,0.6923076923076923,0.6923076923076923,0.0,0.0,0.0,0.0,3.3846153846153846,0.5432098765432098,143.4,11.03076923076923
71,Larry Centers,ARI,RB,27.0,16.0,0.0,1.0,0.0,1.0,119.0,101.0,9.52,2.0,1.0,0.0,0.0,1.0,254.0,2.0,78.0,962.0,2.0,242.6,1216,4.0,0.0,15.875,60.125,76.0,0.0,0.125,0.125,0.25,3.2564102564102564,0.0,0.0,0.0,6.3125,0.8487394957983193,192.1,12.00625
