Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
133,Rae Carruth,CAR,WR,23.0,15.0,0.0,0.0,0.0,0.0,81.0,44.0,12.39,2.0,2.0,0.0,0.0,0.0,23.0,0.0,6.0,545.0,4.0,120.8,568,4.0,0.0,1.5333333333333334,36.333333333333336,37.86666666666667,0.0,0.0,0.26666666666666666,0.26666666666666666,3.8333333333333335,0.0,0.0,0.0,2.933333333333333,0.5432098765432098,98.8,6.586666666666668
134,Larry Centers,ARI,RB,29.0,15.0,0.0,0.0,0.0,0.0,75.0,54.0,7.57,1.0,1.0,0.0,0.0,0.0,276.0,1.0,101.0,409.0,1.0,132.5,685,2.0,0.0,18.4,27.266666666666666,45.66666666666666,0.0,0.06666666666666668,0.06666666666666668,0.13333333333333333,2.732673267326733,0.0,0.0,0.0,3.6,0.72,105.5,7.033333333333332
135,Kent Graham,ARI,QB,29.0,8.0,130.0,250.0,1408.0,5.0,0.0,0.0,0.0,5.0,4.0,1408.0,4.0,250.0,23.0,2.0,13.0,0.0,0.0,68.61999999999999,23,2.0,176.0,2.875,0.0,2.875,0.5,0.25,0.0,0.25,1.7692307692307692,0.52,10.830769230769231,5.632000000000001,0.0,0.0,68.62,8.5775
136,William Floyd,SFO,RB,25.0,15.0,0.0,0.0,0.0,0.0,54.0,37.0,8.68,2.0,2.0,0.0,0.0,0.0,231.0,3.0,78.0,321.0,1.0,112.2,552,4.0,0.0,15.4,21.4,36.8,0.0,0.2,0.06666666666666668,0.26666666666666666,2.9615384615384617,0.0,0.0,0.0,2.466666666666667,0.6851851851851852,93.7,6.246666666666667
137,Reidel Anthony,TAM,WR,21.0,16.0,0.0,0.0,0.0,0.0,79.0,35.0,12.8,0.0,0.0,0.0,0.0,0.0,84.0,0.0,5.0,448.0,4.0,112.2,532,4.0,0.0,5.25,28.0,33.25,0.0,0.0,0.25,0.25,16.8,0.0,0.0,0.0,2.1875,0.4430379746835443,94.7,5.918749999999998
138,Mario Bates,NOR,RB,24.0,12.0,1.0,1.0,21.0,0.0,11.0,5.0,8.4,2.0,2.0,21.0,1.0,1.0,440.0,4.0,119.0,42.0,0.0,78.03999999999998,482,4.0,1.75,36.66666666666666,3.5,40.16666666666666,0.08333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.6974789915966384,1.0,21.0,21.0,0.4166666666666667,0.4545454545454545,75.54,6.295000000000001
139,Chris Penn,CHI,WR,26.0,14.0,0.0,0.0,0.0,0.0,110.0,47.0,12.26,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,576.0,3.0,120.5,575,3.0,0.0,-0.07142857142857142,41.142857142857146,41.07142857142857,0.0,0.0,0.21428571428571427,0.21428571428571427,-1.0,0.0,0.0,0.0,3.3571428571428568,0.4272727272727273,97.0,6.928571428571429
140,Courtney Hawkins,PIT,WR,28.0,15.0,0.0,0.0,0.0,0.0,69.0,45.0,12.33,1.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,555.0,3.0,120.2,572,3.0,0.0,1.1333333333333333,37.0,38.13333333333333,0.0,0.0,0.2,0.2,3.4,0.0,0.0,0.0,3.0,0.6521739130434783,97.7,6.513333333333334
141,Sherman Williams,DAL,RB,24.0,16.0,0.0,0.0,0.0,0.0,28.0,21.0,7.57,5.0,3.0,0.0,0.0,0.0,468.0,2.0,121.0,159.0,0.0,89.69999999999996,627,2.0,0.0,29.25,9.9375,39.1875,0.0,0.125,0.0,0.125,3.8677685950413214,0.0,0.0,0.0,1.3125,0.75,79.19999999999997,4.949999999999998
142,Larry Bowie,WAS,RB,24.0,15.0,0.0,0.0,0.0,0.0,40.0,34.0,11.41,2.0,0.0,0.0,0.0,0.0,100.0,2.0,28.0,388.0,2.0,106.8,488,4.0,0.0,6.666666666666668,25.86666666666667,32.53333333333333,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,3.571428571428572,0.0,0.0,0.0,2.2666666666666666,0.85,89.8,5.986666666666666
