Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
21,Earnest Jackson,SDG,RB,25.0,16.0,0.0,0.0,0.0,0.0,39.0,5.69,3.0,0.0,0.0,0.0,0.0,1179.0,8.0,296.0,222.0,1.0,227.1,0,1401,9.0,0.0,73.6875,13.875,87.5625,0.0,0.5,0.0625,0.5625,3.983108108108108,0.0,0.0,0.0,2.4375,0,213.6,13.35
22,Roger Craig,SFO,RB,24.0,16.0,0.0,0.0,0.0,0.0,71.0,9.51,3.0,0.0,0.0,0.0,0.0,649.0,7.0,155.0,675.0,3.0,257.4,0,1324,10.0,0.0,40.5625,42.1875,82.75,0.0,0.4375,0.1875,0.625,4.187096774193549,0.0,0.0,0.0,4.4375,0,227.9,14.24375
23,Todd Christensen,RAI,TE,28.0,16.0,0.0,0.0,0.0,0.0,80.0,12.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,7.0,220.7,0,1007,7.0,0.0,0.0,62.9375,62.9375,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,5.0,0,182.7,11.41875
24,Joe Theismann,WAS,QB,35.0,16.0,283.0,477.0,3391.0,13.0,0.0,0.0,7.0,0.0,3391.0,24.0,477.0,314.0,1.0,62.0,0.0,0.0,229.04,0,314,1.0,211.9375,19.625,0.0,19.625,1.5,0.0625,0.0,0.0625,5.064516129032258,0.5932914046121593,11.982332155477033,7.1090146750524115,0.0,0,243.04,15.189999999999998
25,Greg Bell,BUF,RB,22.0,16.0,0.0,0.0,0.0,0.0,34.0,8.15,5.0,0.0,0.0,0.0,0.0,1100.0,7.0,262.0,277.0,1.0,209.7,0,1377,8.0,0.0,68.75,17.3125,86.0625,0.0,0.4375,0.0625,0.5,4.198473282442748,0.0,0.0,0.0,2.125,0,202.7,12.66875
26,Steve Watson,DEN,WR,27.0,16.0,0.0,0.0,0.0,0.0,69.0,16.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,7.0,228.0,0,1170,7.0,0.0,0.0,73.125,73.125,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,4.3125,0,193.5,12.09375
27,Mike Quick,PHI,WR,25.0,14.0,0.0,0.0,0.0,0.0,61.0,17.25,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,1052.0,9.0,219.7,0,1047,9.0,0.0,-0.35714285714285715,75.14285714285714,74.78571428571429,0.0,0.0,0.6428571428571429,0.6428571428571429,-5.0,0.0,0.0,0.0,4.357142857142857,0,189.2,13.514285714285714
28,Sammy Winder,DEN,RB,25.0,16.0,0.0,0.0,0.0,0.0,44.0,6.55,5.0,0.0,0.0,0.0,0.0,1153.0,4.0,296.0,288.0,2.0,214.1,0,1441,6.0,0.0,72.0625,18.0,90.0625,0.0,0.25,0.125,0.375,3.89527027027027,0.0,0.0,0.0,2.75,0,202.1,12.63125
29,Ozzie Newsome,CLE,TE,28.0,16.0,0.0,0.0,0.0,0.0,89.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,5.0,219.1,0,1001,5.0,0.0,0.0,62.5625,62.5625,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,5.5625,0,174.6,10.9125
30,Louis Lipps,PIT,WR,22.0,14.0,0.0,0.0,0.0,0.0,45.0,19.11,8.0,0.0,0.0,0.0,0.0,71.0,1.0,3.0,860.0,9.0,182.1,0,931,10.0,0.0,5.071428571428571,61.42857142857143,66.5,0.0,0.07142857142857142,0.6428571428571429,0.7142857142857143,23.66666666666667,0.0,0.0,0.0,3.2142857142857144,0,175.6,12.542857142857144
31,Phil Simms,NYG,QB,29.0,16.0,286.0,533.0,4044.0,18.0,1.0,13.0,8.0,0.0,4044.0,22.0,533.0,162.0,0.0,42.0,13.0,0.0,216.26,0,175,0.0,252.75,10.125,0.8125,10.9375,1.375,0.0,0.0,0.0,3.8571428571428568,0.5365853658536586,14.139860139860142,7.587242026266416,0.0625,0,231.76,14.485
32,James Jones,DET,RB,23.0,16.0,3.0,5.0,62.0,0.0,77.0,8.6,6.0,0.0,62.0,1.0,5.0,532.0,3.0,137.0,662.0,5.0,238.88,0,1194,8.0,3.875,33.25,41.375,74.625,0.0625,0.1875,0.3125,0.5,3.883211678832117,0.6,20.666666666666668,12.4,4.8125,0,212.38,13.27375
33,Stacey Bailey,ATL,WR,24.0,16.0,0.0,0.0,0.0,0.0,67.0,16.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,6.0,214.8,0,1138,6.0,0.0,0.0,71.125,71.125,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,4.1875,0,183.3,11.45625
34,Freeman McNeil,NYJ,RB,25.0,12.0,0.0,0.0,0.0,0.0,25.0,11.76,4.0,0.0,0.0,0.0,0.0,1070.0,5.0,229.0,294.0,1.0,189.4,0,1364,6.0,0.0,89.16666666666669,24.5,113.66666666666669,0.0,0.4166666666666667,0.08333333333333333,0.5,4.672489082969432,0.0,0.0,0.0,2.083333333333333,0,184.9,15.408333333333333
35,Freddie Solomon,SFO,WR,31.0,14.0,0.0,0.0,0.0,0.0,40.0,18.43,0.0,0.0,0.0,0.0,0.0,72.0,1.0,6.0,737.0,10.0,186.9,0,809,11.0,0.0,5.142857142857143,52.64285714285714,57.78571428571429,0.0,0.07142857142857142,0.7142857142857143,0.7857142857142857,12.0,0.0,0.0,0.0,2.8571428571428568,0,166.9,11.921428571428573
36,Derrick Ramsey,NWE,TE,28.0,16.0,0.0,0.0,0.0,0.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,7.0,187.2,0,792,7.0,0.0,0.0,49.5,49.5,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,4.125,0,154.2,9.6375
37,Mickey Shuler,NYJ,TE,28.0,16.0,0.0,0.0,0.0,0.0,68.0,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,6.0,180.2,0,782,6.0,0.0,0.0,48.875,48.875,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,4.25,0,148.2,9.2625
38,Tim Smith,HOU,WR,27.0,16.0,0.0,0.0,0.0,0.0,69.0,16.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.0,4.0,207.1,0,1141,4.0,0.0,0.0,71.3125,71.3125,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,4.3125,0,172.6,10.7875
39,Cris Collinsworth,CIN,WR,25.0,15.0,0.0,0.0,0.0,0.0,64.0,15.45,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,989.0,6.0,199.6,0,996,6.0,0.0,0.4666666666666667,65.93333333333334,66.4,0.0,0.0,0.4,0.4,7.0,0.0,0.0,0.0,4.266666666666667,0,167.60000000000005,11.173333333333336
40,Paul Coffman,GNB,TE,28.0,14.0,0.0,0.0,0.0,0.0,43.0,13.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,9.0,151.2,0,562,9.0,0.0,0.0,40.142857142857146,40.142857142857146,0.0,0.0,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,0.0,3.071428571428572,0,131.7,9.407142857142855
41,Daryl Turner,SEA,WR,23.0,16.0,0.0,0.0,0.0,0.0,35.0,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,10.0,166.5,0,715,10.0,0.0,0.0,44.6875,44.6875,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,2.1875,0,149.0,9.3125
42,Carlos Carson,KAN,WR,26.0,16.0,0.0,0.0,0.0,0.0,57.0,18.91,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,1.0,1078.0,4.0,188.0,0,1070,4.0,0.0,-0.5,67.375,66.875,0.0,0.0,0.25,0.25,-8.0,0.0,0.0,0.0,3.5625,0,159.5,9.96875
43,Gary Danielson,DET,QB,33.0,15.0,252.0,410.0,3076.0,15.0,1.0,22.0,7.0,0.0,3076.0,17.0,410.0,218.0,3.0,41.0,22.0,1.0,196.04,0,240,4.0,205.06666666666663,14.533333333333333,1.4666666666666666,16.0,1.1333333333333333,0.2,0.06666666666666668,0.26666666666666666,5.317073170731708,0.6146341463414634,12.206349206349206,7.5024390243902435,0.06666666666666668,0,209.54,13.969333333333333
44,Kevin House,TAM,WR,27.0,16.0,0.0,0.0,0.0,0.0,76.0,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,5.0,206.5,0,1005,5.0,0.0,0.0,62.8125,62.8125,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.75,0,168.5,10.53125
45,Lynn Dickey,GNB,QB,35.0,15.0,237.0,401.0,3195.0,19.0,0.0,0.0,3.0,0.0,3195.0,25.0,401.0,6.0,3.0,18.0,0.0,0.0,202.4,0,6,3.0,213.0,0.4,0.0,0.4,1.6666666666666667,0.2,0.0,0.2,0.3333333333333333,0.5910224438902744,13.481012658227847,7.967581047381545,0.0,0,208.4,13.893333333333334
46,Zeke Mowatt,NYG,TE,23.0,16.0,0.0,0.0,0.0,0.0,48.0,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,6.0,153.8,0,698,6.0,0.0,0.0,43.625,43.625,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,3.0,0,129.8,8.1125
47,Doug Cosbie,DAL,TE,28.0,16.0,0.0,0.0,0.0,0.0,60.0,13.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,4.0,160.9,0,789,4.0,0.0,0.0,49.3125,49.3125,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,3.75,0,132.9,8.30625
48,Rob Carpenter,NYG,RB,29.0,16.0,0.0,0.0,0.0,0.0,26.0,8.04,2.0,0.0,0.0,0.0,0.0,795.0,7.0,250.0,209.0,1.0,170.4,0,1004,8.0,0.0,49.6875,13.0625,62.75,0.0,0.4375,0.0625,0.5,3.18,0.0,0.0,0.0,1.625,0,161.4,10.0875
49,Dwight Clark,SFO,WR,27.0,16.0,0.0,1.0,0.0,0.0,52.0,16.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,880.0,6.0,176.0,0,880,6.0,0.0,0.0,55.0,55.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,3.25,0,150.0,9.375
50,Steve DeBerg,TAM,QB,30.0,16.0,308.0,509.0,3554.0,18.0,0.0,0.0,15.0,0.0,3554.0,19.0,509.0,59.0,2.0,28.0,0.0,0.0,170.06,0,59,2.0,222.125,3.6875,0.0,3.6875,1.1875,0.125,0.0,0.125,2.107142857142857,0.6051080550098232,11.53896103896104,6.982318271119842,0.0,0,200.06,12.50375
51,Bobby Johnson,NYG,WR,23.0,16.0,0.0,0.0,0.0,0.0,48.0,16.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,7.0,169.5,0,795,7.0,0.0,0.0,49.6875,49.6875,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,3.0,0,145.5,9.09375
52,Stump Mitchell,STL,RB,25.0,16.0,1.0,1.0,20.0,0.0,26.0,12.23,6.0,0.0,20.0,0.0,1.0,434.0,9.0,81.0,318.0,2.0,156.0,0,752,11.0,1.25,27.125,19.875,47.0,0.0,0.5625,0.125,0.6875,5.3580246913580245,1.0,20.0,20.0,1.625,0,155.0,9.6875
53,Larry Moriarty,HOU,RB,26.0,14.0,1.0,1.0,16.0,0.0,31.0,6.65,5.0,0.0,16.0,0.0,1.0,785.0,6.0,189.0,206.0,1.0,162.74,0,991,7.0,1.1428571428571428,56.07142857142857,14.714285714285715,70.78571428571429,0.0,0.42857142857142855,0.07142857142857142,0.5,4.1534391534391535,1.0,16.0,16.0,2.2142857142857144,0,157.24,11.231428571428573
54,Wilbert Montgomery,PHI,RB,30.0,16.0,0.0,2.0,0.0,0.0,60.0,8.35,5.0,0.0,0.0,0.0,2.0,789.0,2.0,201.0,501.0,0.0,191.0,0,1290,2.0,0.0,49.3125,31.3125,80.625,0.0,0.125,0.0,0.125,3.925373134328358,0.0,0.0,0.0,3.75,0,171.0,10.6875
55,Tony Hill,DAL,WR,28.0,11.0,0.0,0.0,0.0,0.0,58.0,14.9,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,864.0,5.0,175.1,0,871,5.0,0.0,0.6363636363636364,78.54545454545455,79.18181818181819,0.0,0.0,0.4545454545454545,0.4545454545454545,7.0,0.0,0.0,0.0,5.2727272727272725,0,146.10000000000005,13.281818181818185
56,Frank Pollard,PIT,RB,27.0,15.0,0.0,0.0,0.0,0.0,21.0,8.86,9.0,0.0,0.0,0.0,0.0,851.0,6.0,213.0,186.0,0.0,142.7,0,1037,6.0,0.0,56.73333333333333,12.4,69.13333333333334,0.0,0.4,0.0,0.4,3.995305164319249,0.0,0.0,0.0,1.4,0,150.2,10.013333333333332
57,Hoby Brenner,NOR,TE,25.0,16.0,0.0,0.0,0.0,0.0,28.0,19.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,6.0,119.4,0,554,6.0,0.0,0.0,34.625,34.625,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,1.75,0,105.4,6.5875
58,Charlie Joiner,SDG,WR,37.0,16.0,0.0,0.0,0.0,0.0,61.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,6.0,176.3,0,793,6.0,0.0,0.0,49.5625,49.5625,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,3.8125,0,145.8,9.1125
59,Henry Marshall,KAN,WR,30.0,16.0,0.0,0.0,0.0,0.0,62.0,14.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,4.0,173.2,0,912,4.0,0.0,0.0,57.0,57.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,3.875,0,146.2,9.1375
60,Larry Kinnebrew,CIN,RB,25.0,16.0,0.0,0.0,0.0,0.0,19.0,8.37,4.0,0.0,0.0,0.0,0.0,623.0,9.0,154.0,159.0,1.0,149.2,0,782,10.0,0.0,38.9375,9.9375,48.875,0.0,0.5625,0.0625,0.625,4.045454545454546,0.0,0.0,0.0,1.1875,0,147.7,9.23125
61,Doug Marsh,STL,TE,26.0,16.0,0.0,0.0,0.0,0.0,39.0,15.59,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,608.0,5.0,129.3,0,603,5.0,0.0,-0.3125,38.0,37.6875,0.0,0.0,0.3125,0.3125,-5.0,0.0,0.0,0.0,2.4375,0,109.8,6.8625
62,Hokie Gajan,NOR,RB,25.0,14.0,1.0,1.0,34.0,0.0,35.0,8.23,0.0,0.0,34.0,1.0,1.0,615.0,5.0,102.0,288.0,2.0,172.66,0,903,7.0,2.4285714285714284,43.92857142857143,20.571428571428573,64.5,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.5,6.029411764705883,1.0,34.0,34.0,2.5,0,155.16,11.082857142857142
63,Gerald Carter,TAM,WR,27.0,16.0,0.0,0.0,0.0,0.0,60.0,13.6,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,816.0,5.0,171.2,0,832,5.0,0.0,1.0,51.0,52.0,0.0,0.0,0.3125,0.3125,16.0,0.0,0.0,0.0,3.75,0,143.2,8.95
64,Leonard Thompson,DET,WR,32.0,16.0,0.0,0.0,0.0,0.0,50.0,15.46,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,3.0,773.0,6.0,160.60000000000005,0,766,6.0,0.0,-0.4375,48.3125,47.875,0.0,0.0,0.375,0.375,-2.333333333333333,0.0,0.0,0.0,3.125,0,137.6,8.6
65,M.L. Harris,CIN,TE,30.0,16.0,0.0,0.0,0.0,0.0,48.0,15.81,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,759.0,2.0,131.70000000000002,0,757,2.0,0.0,-0.125,47.4375,47.3125,0.0,0.0,0.125,0.125,-2.0,0.0,0.0,0.0,3.0,0,111.7,6.98125
66,Dan Fouts,SDG,QB,33.0,13.0,317.0,507.0,3740.0,17.0,1.0,0.0,8.0,0.0,3740.0,19.0,507.0,-29.0,0.0,12.0,0.0,0.0,173.7,0,-29,0.0,287.6923076923077,-2.230769230769231,0.0,-2.230769230769231,1.4615384615384617,0.0,0.0,0.0,-2.4166666666666665,0.6252465483234714,11.798107255520506,7.376725838264299,0.07692307692307693,0,189.2,14.553846153846154
67,Byron Franklin,BUF,WR,26.0,16.0,0.0,0.0,0.0,0.0,69.0,12.49,4.0,0.0,0.0,0.0,0.0,-7.0,0.0,1.0,862.0,4.0,170.5,0,855,4.0,0.0,-0.4375,53.875,53.4375,0.0,0.0,0.25,0.25,-7.0,0.0,0.0,0.0,4.3125,0,144.0,9.0
68,Pete Holohan,SDG,TE,25.0,15.0,1.0,2.0,25.0,0.0,56.0,13.11,0.0,0.0,25.0,1.0,2.0,0.0,0.0,0.0,734.0,1.0,140.4,0,734,1.0,1.6666666666666667,0.0,48.93333333333333,48.93333333333333,0.06666666666666668,0.0,0.06666666666666668,0.06666666666666668,0.0,0.5,25.0,12.5,3.733333333333333,0,112.4,7.493333333333334
69,Tony Nathan,MIA,RB,28.0,16.0,0.0,0.0,0.0,0.0,61.0,9.49,3.0,0.0,0.0,0.0,0.0,558.0,1.0,118.0,579.0,2.0,186.7,0,1137,3.0,0.0,34.875,36.1875,71.0625,0.0,0.0625,0.125,0.1875,4.728813559322034,0.0,0.0,0.0,3.8125,0,162.2,10.1375
70,Leo Lewis,MIN,WR,28.0,16.0,0.0,0.0,0.0,0.0,47.0,17.66,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,830.0,4.0,153.1,0,841,4.0,0.0,0.6875,51.875,52.5625,0.0,0.0,0.25,0.25,5.5,0.0,0.0,0.0,2.9375,0,131.6,8.225
71,Wes Chandler,SDG,WR,28.0,15.0,0.0,0.0,0.0,0.0,52.0,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,6.0,158.8,0,708,6.0,0.0,0.0,47.2,47.2,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,3.466666666666667,0,132.8,8.853333333333332
72,Pat Tilley,STL,WR,31.0,16.0,0.0,0.0,0.0,0.0,52.0,14.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,5.0,155.8,0,758,5.0,0.0,0.0,47.375,47.375,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,3.25,0,131.8,8.2375
73,Wesley Walker,NYJ,WR,29.0,12.0,0.0,0.0,0.0,0.0,41.0,15.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,623.0,7.0,145.4,0,624,7.0,0.0,0.08333333333333333,51.91666666666666,52.0,0.0,0.0,0.5833333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,3.4166666666666665,0,124.9,10.408333333333333
74,Gerry Ellis,GNB,RB,27.0,16.0,1.0,4.0,17.0,0.0,36.0,8.67,2.0,0.0,17.0,0.0,4.0,581.0,4.0,123.0,312.0,2.0,157.98,0,893,6.0,1.0625,36.3125,19.5,55.8125,0.0,0.25,0.125,0.375,4.723577235772358,0.25,17.0,4.25,2.25,0,143.98000000000005,8.998750000000003
