Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
16,Reggie Cobb,TAM,RB,24.0,16.0,0.0,0.0,0.0,0.0,25.0,21.0,7.43,3.0,0.0,0.0,0.0,0.0,1171.0,9.0,310.0,156.0,0.0,201.7,1327,9.0,0.0,73.1875,9.75,82.9375,0.0,0.5625,0.0,0.5625,3.7774193548387096,0.0,0.0,0.0,1.3125,0.84,197.2,12.325
17,Earnest Byner,WAS,RB,30.0,16.0,1.0,3.0,41.0,0.0,49.0,39.0,8.67,1.0,0.0,41.0,1.0,3.0,998.0,6.0,262.0,338.0,1.0,218.24,1336,7.0,2.5625,62.375,21.125,83.5,0.0625,0.375,0.0625,0.4375,3.8091603053435112,0.3333333333333333,41.0,13.666666666666664,2.4375,0.7959183673469388,200.74,12.54625
18,Dan Marino,MIA,QB,31.0,16.0,330.0,554.0,4116.0,16.0,0.0,0.0,0.0,5.0,0.0,4116.0,24.0,554.0,66.0,0.0,20.0,0.0,0.0,225.24,66,0.0,257.25,4.125,0.0,4.125,1.5,0.0,0.0,0.0,3.3,0.5956678700361011,12.472727272727273,7.429602888086642,0.0,0.0,235.24,14.7025
19,Anthony Miller,SDG,WR,27.0,16.0,0.0,0.0,0.0,0.0,137.0,72.0,14.72,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1060.0,7.0,219.9,1059,7.0,0.0,-0.0625,66.25,66.1875,0.0,0.0,0.4375,0.4375,-1.0,0.0,0.0,0.0,4.5,0.5255474452554745,183.9,11.49375
20,Neal Anderson,CHI,RB,28.0,16.0,0.0,0.0,0.0,0.0,65.0,42.0,9.5,6.0,0.0,0.0,0.0,0.0,582.0,5.0,156.0,399.0,6.0,194.1,981,11.0,0.0,36.375,24.9375,61.3125,0.0,0.3125,0.375,0.6875,3.7307692307692313,0.0,0.0,0.0,2.625,0.6461538461538462,185.1,11.56875
21,Ernest Givins,HOU,WR,28.0,16.0,0.0,0.0,0.0,0.0,111.0,67.0,11.75,3.0,0.0,0.0,0.0,0.0,75.0,0.0,7.0,787.0,10.0,207.2,862,10.0,0.0,4.6875,49.1875,53.875,0.0,0.0,0.625,0.625,10.714285714285714,0.0,0.0,0.0,4.1875,0.6036036036036037,179.7,11.23125
22,Haywood Jeffires,HOU,WR,28.0,16.0,0.0,0.0,0.0,0.0,138.0,90.0,10.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,9.0,233.3,913,9.0,0.0,0.0,57.0625,57.0625,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,5.625,0.6521739130434783,190.3,11.89375
23,Troy Aikman,DAL,QB,26.0,16.0,302.0,473.0,3445.0,14.0,0.0,0.0,0.0,4.0,0.0,3445.0,23.0,473.0,105.0,1.0,37.0,0.0,0.0,210.3,105,1.0,215.3125,6.5625,0.0,6.5625,1.4375,0.0625,0.0,0.0625,2.8378378378378377,0.6384778012684991,11.40728476821192,7.283298097251586,0.0,0.0,218.3,13.64375
24,Fred Barnett,PHI,WR,26.0,16.0,0.0,0.0,0.0,0.0,118.0,67.0,16.16,1.0,0.0,0.0,0.0,0.0,-15.0,0.0,1.0,1083.0,6.0,207.8,1068,6.0,0.0,-0.9375,67.6875,66.75,0.0,0.0,0.375,0.375,-15.0,0.0,0.0,0.0,4.1875,0.5677966101694916,176.3,11.01875
25,Michael Haynes,ATL,WR,27.0,14.0,0.0,0.0,0.0,0.0,83.0,48.0,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,10.0,188.8,808,10.0,0.0,0.0,57.714285714285715,57.714285714285715,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,3.4285714285714284,0.5783132530120482,164.8,11.771428571428574
26,Jay Novacek,DAL,TE,30.0,16.0,0.0,0.0,0.0,0.0,99.0,68.0,9.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,6.0,167.0,630,6.0,0.0,0.0,39.375,39.375,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,4.25,0.6868686868686869,133.0,8.3125
27,Eric Martin,NOR,WR,31.0,16.0,0.0,0.0,0.0,0.0,100.0,68.0,15.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,5.0,200.1,1041,5.0,0.0,0.0,65.0625,65.0625,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.25,0.68,168.1,10.50625
28,Harold Green,CIN,RB,24.0,16.0,0.0,0.0,0.0,0.0,48.0,41.0,5.22,1.0,0.0,0.0,0.0,0.0,1170.0,2.0,265.0,214.0,0.0,189.4,1384,2.0,0.0,73.125,13.375,86.5,0.0,0.125,0.0,0.125,4.415094339622642,0.0,0.0,0.0,2.5625,0.8541666666666666,170.9,10.68125
29,Mark Higgs,MIA,RB,26.0,16.0,0.0,0.0,0.0,0.0,20.0,16.0,8.88,5.0,0.0,0.0,0.0,0.0,915.0,7.0,256.0,142.0,0.0,153.7,1057,7.0,0.0,57.1875,8.875,66.0625,0.0,0.4375,0.0,0.4375,3.57421875,0.0,0.0,0.0,1.0,0.8,155.7,9.73125
30,Jim Kelly,BUF,QB,32.0,16.0,269.0,462.0,3457.0,19.0,0.0,0.0,0.0,8.0,0.0,3457.0,23.0,462.0,53.0,1.0,31.0,0.0,0.0,187.58,53,1.0,216.0625,3.3125,0.0,3.3125,1.4375,0.0625,0.0,0.0625,1.7096774193548387,0.5822510822510822,12.851301115241634,7.482683982683983,0.0,0.0,203.58,12.72375
31,Keith Jackson,MIA,TE,27.0,13.0,0.0,0.0,0.0,0.0,69.0,48.0,12.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,5.0,133.4,594,5.0,0.0,0.0,45.69230769230769,45.69230769230769,0.0,0.0,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,0.0,3.692307692307693,0.6956521739130435,113.4,8.723076923076924
32,Brett Favre,GNB,QB,23.0,15.0,302.0,471.0,3227.0,13.0,1.0,1.0,-7.0,12.0,0.0,3227.0,18.0,471.0,198.0,1.0,47.0,-7.0,0.0,177.18000000000004,191,1.0,215.13333333333333,13.2,-0.4666666666666667,12.733333333333333,1.2,0.06666666666666668,0.0,0.06666666666666668,4.212765957446808,0.6411889596602972,10.68543046357616,6.851380042462845,0.06666666666666668,1.0,200.68000000000004,13.37866666666667
33,Brent Jones,SFO,TE,29.0,15.0,0.0,0.0,0.0,0.0,64.0,45.0,13.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,4.0,129.8,628,4.0,0.0,0.0,41.86666666666667,41.86666666666667,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,3.0,0.703125,109.3,7.286666666666666
34,Keith Byars,PHI,TE,29.0,15.0,0.0,1.0,0.0,0.0,81.0,56.0,8.96,1.0,0.0,0.0,0.0,1.0,176.0,1.0,41.0,502.0,2.0,139.8,678,3.0,0.0,11.733333333333333,33.46666666666667,45.2,0.0,0.06666666666666668,0.13333333333333333,0.2,4.2926829268292686,0.0,0.0,0.0,3.733333333333333,0.6913580246913579,113.8,7.586666666666668
35,Jim Everett,RAM,QB,29.0,16.0,281.0,475.0,3323.0,18.0,0.0,0.0,0.0,5.0,0.0,3323.0,22.0,475.0,133.0,0.0,32.0,0.0,0.0,188.22,133,0.0,207.6875,8.3125,0.0,8.3125,1.375,0.0,0.0,0.0,4.15625,0.5915789473684211,11.825622775800712,6.9957894736842094,0.0,0.0,198.22,12.38875
36,Gary Clark,WAS,WR,30.0,16.0,0.0,0.0,0.0,0.0,131.0,64.0,14.25,1.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,912.0,5.0,185.0,930,5.0,0.0,1.125,57.0,58.125,0.0,0.0,0.3125,0.3125,9.0,0.0,0.0,0.0,4.0,0.4885496183206106,155.0,9.6875
37,Mark Jackson,DEN,WR,29.0,16.0,0.0,0.0,0.0,0.0,117.0,48.0,15.52,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,745.0,8.0,170.4,744,8.0,0.0,-0.0625,46.5625,46.5,0.0,0.0,0.5,0.5,-0.3333333333333333,0.0,0.0,0.0,3.0,0.41025641025641024,146.4,9.15
38,Ronnie Harmon,SDG,RB,28.0,16.0,0.0,0.0,0.0,0.0,102.0,79.0,11.57,4.0,0.0,0.0,0.0,0.0,235.0,3.0,55.0,914.0,1.0,209.9,1149,4.0,0.0,14.6875,57.125,71.8125,0.0,0.1875,0.0625,0.25,4.2727272727272725,0.0,0.0,0.0,4.9375,0.7745098039215687,178.4,11.15
39,Herman Moore,DET,WR,23.0,12.0,0.0,0.0,0.0,0.0,89.0,51.0,18.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,4.0,171.6,966,4.0,0.0,0.0,80.5,80.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4.25,0.5730337078651685,146.1,12.175
40,Stan Humphries,SDG,QB,27.0,16.0,263.0,454.0,3356.0,18.0,0.0,0.0,0.0,9.0,0.0,3356.0,16.0,454.0,79.0,4.0,28.0,0.0,0.0,176.14,79,4.0,209.75,4.9375,0.0,4.9375,1.0,0.25,0.0,0.25,2.821428571428572,0.579295154185022,12.76045627376426,7.392070484581497,0.0,0.0,194.14,12.13375
41,Michael Jackson,CLE,WR,23.0,16.0,0.0,0.0,0.0,0.0,82.0,47.0,16.06,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,755.0,7.0,166.6,776,7.0,0.0,1.3125,47.1875,48.5,0.0,0.0,0.4375,0.4375,21.0,0.0,0.0,0.0,2.9375,0.573170731707317,143.1,8.94375
42,Mark Duper,MIA,WR,33.0,16.0,0.0,0.0,0.0,0.0,96.0,44.0,17.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,7.0,158.2,762,7.0,0.0,0.0,47.625,47.625,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,2.75,0.4583333333333333,140.2,8.7625
43,Mike Pritchard,ATL,WR,23.0,16.0,0.0,0.0,0.0,0.0,116.0,77.0,10.74,3.0,0.0,0.0,0.0,0.0,37.0,0.0,5.0,827.0,5.0,187.4,864,5.0,0.0,2.3125,51.6875,54.0,0.0,0.0,0.3125,0.3125,7.4,0.0,0.0,0.0,4.8125,0.6637931034482759,154.9,9.68125
44,Andre Reed,BUF,WR,28.0,16.0,0.0,0.0,0.0,0.0,104.0,65.0,14.05,4.0,0.0,0.0,0.0,0.0,65.0,0.0,8.0,913.0,3.0,172.8,978,3.0,0.0,4.0625,57.0625,61.125,0.0,0.0,0.1875,0.1875,8.125,0.0,0.0,0.0,4.0625,0.625,148.3,9.26875
45,Chris Warren,SEA,RB,24.0,16.0,0.0,0.0,0.0,0.0,28.0,16.0,8.38,2.0,0.0,0.0,0.0,0.0,1017.0,3.0,223.0,134.0,0.0,145.1,1151,3.0,0.0,63.5625,8.375,71.9375,0.0,0.1875,0.0,0.1875,4.560538116591928,0.0,0.0,0.0,1.0,0.5714285714285714,141.10000000000005,8.818750000000003
46,Dalton Hilliard,NOR,RB,28.0,16.0,0.0,0.0,0.0,0.0,59.0,48.0,9.69,6.0,0.0,0.0,0.0,0.0,445.0,3.0,115.0,465.0,4.0,169.0,910,7.0,0.0,27.8125,29.0625,56.875,0.0,0.1875,0.25,0.4375,3.8695652173913038,0.0,0.0,0.0,3.0,0.8135593220338984,157.0,9.8125
47,Shannon Sharpe,DEN,TE,24.0,16.0,0.0,0.0,0.0,0.0,77.0,53.0,12.08,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,2.0,640.0,2.0,126.4,634,2.0,0.0,-0.375,40.0,39.625,0.0,0.0,0.125,0.125,-3.0,0.0,0.0,0.0,3.3125,0.6883116883116883,101.9,6.36875
48,James Lofton,BUF,WR,36.0,16.0,0.0,0.0,0.0,0.0,110.0,51.0,15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,6.0,165.6,786,6.0,0.0,0.0,49.125,49.125,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,3.1875,0.4636363636363636,140.1,8.75625
49,Anthony Johnson,IND,RB,25.0,15.0,0.0,1.0,0.0,0.0,60.0,49.0,10.55,6.0,0.0,0.0,0.0,1.0,592.0,0.0,178.0,517.0,3.0,165.9,1109,3.0,0.0,39.46666666666667,34.46666666666667,73.93333333333334,0.0,0.0,0.2,0.2,3.3258426966292136,0.0,0.0,0.0,3.2666666666666666,0.8166666666666667,153.4,10.226666666666668
50,Bobby Hebert,NOR,QB,32.0,16.0,249.0,422.0,3287.0,16.0,0.0,0.0,0.0,3.0,0.0,3287.0,19.0,422.0,95.0,0.0,32.0,0.0,0.0,178.98,95,0.0,205.4375,5.9375,0.0,5.9375,1.1875,0.0,0.0,0.0,2.96875,0.590047393364929,13.200803212851405,7.7890995260663525,0.0,0.0,184.98,11.56125
51,Jackie Harris,GNB,TE,24.0,16.0,0.0,0.0,0.0,0.0,82.0,55.0,10.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,2.0,124.5,595,2.0,0.0,0.0,37.1875,37.1875,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,3.4375,0.6707317073170732,99.0,6.1875
52,Tim Brown,RAI,WR,26.0,15.0,0.0,0.0,0.0,0.0,95.0,49.0,14.14,6.0,0.0,0.0,0.0,0.0,-4.0,0.0,3.0,693.0,7.0,147.9,689,7.0,0.0,-0.26666666666666666,46.2,45.93333333333333,0.0,0.0,0.4666666666666667,0.4666666666666667,-1.3333333333333333,0.0,0.0,0.0,3.2666666666666666,0.5157894736842106,135.39999999999998,9.026666666666666
53,Eric Metcalf,CLE,RB,24.0,16.0,0.0,1.0,0.0,0.0,69.0,47.0,13.06,6.0,0.0,0.0,0.0,1.0,301.0,1.0,73.0,614.0,5.0,162.5,915,6.0,0.0,18.8125,38.375,57.1875,0.0,0.0625,0.3125,0.375,4.123287671232877,0.0,0.0,0.0,2.9375,0.6811594202898551,151.0,9.4375
54,Kerry Cash,IND,TE,23.0,16.0,0.0,0.0,0.0,0.0,75.0,43.0,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,3.0,113.1,521,3.0,0.0,0.0,32.5625,32.5625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,2.6875,0.5733333333333334,91.6,5.725
55,Flipper Anderson,RAM,WR,27.0,15.0,0.0,0.0,0.0,0.0,79.0,38.0,17.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,7.0,143.7,657,7.0,0.0,0.0,43.8,43.8,0.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,2.533333333333333,0.4810126582278481,126.7,8.446666666666667
56,Dave Krieg,KAN,QB,34.0,16.0,230.0,413.0,3115.0,12.0,0.0,0.0,0.0,10.0,0.0,3115.0,15.0,413.0,74.0,2.0,37.0,0.0,0.0,160.0,74,2.0,194.6875,4.625,0.0,4.625,0.9375,0.125,0.0,0.125,2.0,0.5569007263922519,13.543478260869565,7.5423728813559325,0.0,0.0,180.0,11.25
57,Cris Carter,MIN,WR,27.0,12.0,0.0,0.0,0.0,0.0,92.0,53.0,12.85,1.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,681.0,6.0,156.6,696,6.0,0.0,1.25,56.75,58.0,0.0,0.0,0.5,0.5,3.0,0.0,0.0,0.0,4.416666666666667,0.5760869565217391,132.1,11.008333333333333
58,Pete Metzelaars,BUF,TE,32.0,16.0,0.0,0.0,0.0,0.0,43.0,30.0,9.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,6.0,95.8,298,6.0,0.0,0.0,18.625,18.625,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,1.875,0.6976744186046512,80.8,5.05
59,Brett Perriman,DET,WR,27.0,16.0,0.0,0.0,0.0,0.0,107.0,69.0,11.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,4.0,172.0,810,4.0,0.0,0.0,50.625,50.625,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,4.3125,0.6448598130841121,139.5,8.71875
60,Randal Hill,PHO,WR,23.0,16.0,0.0,0.0,0.0,0.0,117.0,58.0,14.84,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,861.0,3.0,158.5,865,3.0,0.0,0.25,53.8125,54.0625,0.0,0.0,0.1875,0.1875,4.0,0.0,0.0,0.0,3.625,0.4957264957264957,133.5,8.34375
61,Irving Fryar,NWE,WR,30.0,15.0,0.0,0.0,0.0,0.0,106.0,55.0,14.38,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,791.0,4.0,158.7,797,4.0,0.0,0.4,52.73333333333333,53.13333333333333,0.0,0.0,0.26666666666666666,0.26666666666666666,6.0,0.0,0.0,0.0,3.6666666666666665,0.5188679245283019,131.2,8.746666666666666
62,Johnny Johnson,PHO,RB,24.0,12.0,0.0,0.0,0.0,0.0,19.0,14.0,7.36,2.0,0.0,0.0,0.0,0.0,734.0,6.0,178.0,103.0,0.0,129.7,837,6.0,0.0,61.16666666666666,8.583333333333334,69.75,0.0,0.5,0.0,0.5,4.123595505617978,0.0,0.0,0.0,1.1666666666666667,0.7368421052631579,126.7,10.558333333333334
63,Calvin Williams,PHI,WR,25.0,16.0,0.0,0.0,0.0,0.0,73.0,42.0,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,7.0,143.8,598,7.0,0.0,0.0,37.375,37.375,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,2.625,0.5753424657534246,122.8,7.675
64,Curtis Duncan,HOU,WR,27.0,16.0,0.0,0.0,0.0,0.0,110.0,82.0,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,1.0,183.4,954,1.0,0.0,0.0,59.625,59.625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,5.125,0.7454545454545455,142.4,8.9
65,Heath Sherman,PHI,RB,25.0,16.0,0.0,0.0,0.0,0.0,23.0,18.0,12.17,3.0,0.0,0.0,0.0,0.0,583.0,5.0,112.0,219.0,1.0,128.2,802,6.0,0.0,36.4375,13.6875,50.125,0.0,0.3125,0.0625,0.375,5.205357142857143,0.0,0.0,0.0,1.125,0.7826086956521741,125.2,7.824999999999998
66,Rob Moore,NYJ,WR,24.0,16.0,0.0,0.0,0.0,0.0,115.0,50.0,14.52,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,726.0,4.0,148.7,747,4.0,0.0,1.3125,45.375,46.6875,0.0,0.0,0.25,0.25,21.0,0.0,0.0,0.0,3.125,0.43478260869565216,123.7,7.731249999999998
67,Ron Hall,TAM,TE,28.0,12.0,0.0,0.0,0.0,0.0,54.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,4.0,98.1,351,4.0,0.0,0.0,29.25,29.25,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3.25,0.7222222222222222,78.6,6.55
68,Warren Moon,HOU,QB,36.0,11.0,224.0,346.0,2521.0,12.0,0.0,0.0,0.0,7.0,0.0,2521.0,18.0,346.0,147.0,1.0,27.0,0.0,0.0,155.54,147,1.0,229.1818181818182,13.363636363636365,0.0,13.363636363636365,1.6363636363636365,0.09090909090909093,0.0,0.09090909090909093,5.4444444444444455,0.6473988439306358,11.254464285714288,7.286127167630057,0.0,0.0,169.54000000000005,15.412727272727276
69,Marion Butts,SDG,RB,26.0,15.0,0.0,0.0,0.0,0.0,11.0,9.0,8.11,4.0,0.0,0.0,0.0,0.0,809.0,4.0,218.0,73.0,0.0,113.2,882,4.0,0.0,53.93333333333333,4.866666666666666,58.8,0.0,0.26666666666666666,0.0,0.26666666666666666,3.7110091743119273,0.0,0.0,0.0,0.6,0.8181818181818182,116.7,7.78
70,Terry Orr,WAS,TE,31.0,16.0,0.0,0.0,0.0,0.0,33.0,22.0,16.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,3.0,73.6,356,3.0,0.0,0.0,22.25,22.25,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,1.375,0.6666666666666666,64.6,4.0375
71,Mark Carrier,TAM,WR,27.0,14.0,0.0,0.0,0.0,0.0,102.0,56.0,12.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,4.0,147.2,692,4.0,0.0,0.0,49.42857142857143,49.42857142857143,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,4.0,0.5490196078431373,121.2,8.657142857142857
