Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
0,Otis Armstrong,DEN,RB,24.0,14.0,0.0,0.0,0.0,0.0,38.0,10.66,6.0,0.0,0.0,0.0,0.0,1407.0,9.0,263.0,405.0,3.0,279.2,0,1812,12.0,0.0,100.5,28.92857142857143,129.42857142857142,0.0,0.6428571428571429,0.21428571428571427,0.8571428571428571,5.349809885931559,0.0,0.0,0.0,2.7142857142857144,0,272.2,19.442857142857143
1,Cliff Branch,OAK,WR,26.0,14.0,0.0,0.0,0.0,0.0,60.0,18.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,13.0,245.2,0,1092,13.0,0.0,0.0,78.0,78.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,0.0,4.285714285714286,0,217.2,15.514285714285714
2,Chuck Foreman,MIN,RB,24.0,13.0,0.0,0.0,0.0,0.0,53.0,11.06,6.0,0.0,0.0,0.0,0.0,777.0,9.0,199.0,586.0,6.0,267.3,0,1363,15.0,0.0,59.769230769230774,45.07692307692307,104.84615384615385,0.0,0.6923076923076923,0.4615384615384616,1.1538461538461535,3.904522613065327,0.0,0.0,0.0,4.076923076923077,0,252.8,19.446153846153848
3,Don Woods,SDG,RB,23.0,12.0,1.0,3.0,28.0,1.0,26.0,13.42,4.0,0.0,28.0,1.0,3.0,1162.0,7.0,227.0,349.0,3.0,232.22,0,1511,10.0,2.333333333333333,96.83333333333331,29.08333333333333,125.91666666666669,0.08333333333333333,0.5833333333333334,0.25,0.8333333333333334,5.118942731277533,0.3333333333333333,28.0,9.333333333333334,2.1666666666666665,0,227.22,18.935
4,Mack Herron,NWE,RB,26.0,14.0,0.0,0.0,0.0,0.0,38.0,12.47,12.0,0.0,0.0,0.0,0.0,824.0,7.0,231.0,474.0,5.0,215.8,0,1298,12.0,0.0,58.85714285714285,33.857142857142854,92.71428571428572,0.0,0.5,0.35714285714285715,0.8571428571428571,3.567099567099567,0.0,0.0,0.0,2.7142857142857144,0,220.8,15.771428571428574
5,Ken Anderson,CIN,QB,25.0,13.0,213.0,328.0,2667.0,10.0,0.0,0.0,3.0,0.0,2667.0,18.0,328.0,314.0,2.0,43.0,0.0,0.0,196.08,0,314,2.0,205.15384615384616,24.153846153846153,0.0,24.153846153846153,1.3846153846153846,0.15384615384615385,0.0,0.15384615384615385,7.302325581395348,0.6493902439024389,12.52112676056338,8.13109756097561,0.0,0,202.08,15.544615384615385
6,Lawrence McCutcheon,RAM,RB,24.0,14.0,0.0,0.0,0.0,0.0,39.0,10.46,7.0,0.0,0.0,0.0,0.0,1109.0,3.0,236.0,408.0,2.0,206.7,0,1517,5.0,0.0,79.21428571428571,29.142857142857146,108.35714285714286,0.0,0.21428571428571427,0.14285714285714285,0.35714285714285715,4.6991525423728815,0.0,0.0,0.0,2.7857142857142856,0,201.2,14.37142857142857
7,Tom Sullivan,PHI,RB,24.0,14.0,0.0,0.0,0.0,0.0,39.0,8.0,6.0,0.0,0.0,0.0,0.0,760.0,11.0,244.0,312.0,1.0,206.2,0,1072,12.0,0.0,54.28571428571429,22.285714285714285,76.57142857142857,0.0,0.7857142857142857,0.07142857142857142,0.8571428571428571,3.114754098360656,0.0,0.0,0.0,2.7857142857142856,0,198.7,14.192857142857141
8,Ken Stabler,OAK,QB,29.0,14.0,178.0,310.0,2469.0,12.0,0.0,0.0,3.0,0.0,2469.0,26.0,310.0,-2.0,1.0,12.0,0.0,0.0,178.56,0,-2,1.0,176.35714285714286,-0.14285714285714285,0.0,-0.14285714285714285,1.8571428571428568,0.07142857142857142,0.0,0.07142857142857142,-0.16666666666666666,0.5741935483870968,13.870786516853931,7.9645161290322575,0.0,0,184.56,13.182857142857143
9,Lydell Mitchell,BAL,RB,25.0,14.0,0.0,0.0,0.0,0.0,72.0,7.56,6.0,0.0,0.0,0.0,0.0,757.0,5.0,214.0,544.0,2.0,232.1,0,1301,7.0,0.0,54.07142857142857,38.857142857142854,92.92857142857143,0.0,0.35714285714285715,0.14285714285714285,0.5,3.537383177570093,0.0,0.0,0.0,5.142857142857143,0,208.1,14.864285714285714
10,Isaac Curtis,CIN,WR,24.0,14.0,0.0,0.0,0.0,0.0,30.0,21.1,1.0,0.0,0.0,0.0,0.0,62.0,0.0,8.0,633.0,10.0,157.5,0,695,10.0,0.0,4.428571428571429,45.214285714285715,49.64285714285714,0.0,0.0,0.7142857142857143,0.7142857142857143,7.75,0.0,0.0,0.0,2.142857142857143,0,144.5,10.321428571428571
11,Sam Cunningham,NWE,RB,24.0,10.0,0.0,0.0,0.0,0.0,22.0,9.73,2.0,0.0,0.0,0.0,0.0,811.0,9.0,166.0,214.0,2.0,186.5,0,1025,11.0,0.0,81.1,21.4,102.5,0.0,0.9,0.2,1.1,4.885542168674699,0.0,0.0,0.0,2.2,0,179.5,17.95
12,Drew Pearson,DAL,WR,23.0,14.0,1.0,1.0,46.0,0.0,62.0,17.53,1.0,0.0,46.0,1.0,1.0,6.0,0.0,3.0,1087.0,2.0,187.14,0,1093,2.0,3.2857142857142856,0.42857142857142855,77.64285714285714,78.07142857142857,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,2.0,1.0,46.0,46.0,4.428571428571429,0,158.14,11.295714285714284
13,Jim Hart,STL,QB,30.0,14.0,200.0,388.0,2411.0,8.0,0.0,0.0,5.0,0.0,2411.0,20.0,388.0,21.0,2.0,10.0,0.0,0.0,164.54,0,21,2.0,172.21428571428572,1.5,0.0,1.5,1.4285714285714286,0.14285714285714285,0.0,0.14285714285714285,2.1,0.5154639175257731,12.055,6.213917525773196,0.0,0,174.54,12.467142857142855
