Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
21,Peyton Manning,IND,QB,25.0,16.0,343.0,547.0,4131.0,23.0,0.0,0.0,0.0,7.0,3.0,4131.0,26.0,547.0,157.0,4.0,35.0,0.0,0.0,256.94,157,4.0,258.1875,9.8125,0.0,9.8125,1.625,0.25,0.0,0.25,4.485714285714286,0.6270566727605119,12.043731778425656,7.552102376599635,0.0,0.0,256.94,16.05875
22,Jimmy Smith,JAX,WR,32.0,16.0,0.0,0.0,0.0,0.0,176.0,112.0,12.26,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,1373.0,8.0,297.0,1370,8.0,0.0,-0.1875,85.8125,85.625,0.0,0.0,0.5,0.5,-3.0,0.0,0.0,0.0,7.0,0.6363636363636364,241.0,15.0625
23,Donovan McNabb,PHI,QB,25.0,16.0,285.0,493.0,3233.0,12.0,0.0,0.0,0.0,8.0,3.0,3233.0,25.0,493.0,482.0,2.0,82.0,0.0,0.0,259.52,482,2.0,202.0625,30.125,0.0,30.125,1.5625,0.125,0.0,0.125,5.878048780487805,0.5780933062880325,11.343859649122805,6.557809330628802,0.0,0.0,259.52,16.22
24,Dominic Rhodes,IND,RB,22.0,15.0,0.0,0.0,0.0,0.0,55.0,34.0,6.59,6.0,6.0,0.0,0.0,0.0,1104.0,9.0,233.0,224.0,0.0,208.8,1328,9.0,0.0,73.6,14.933333333333335,88.53333333333332,0.0,0.6,0.0,0.6,4.738197424892704,0.0,0.0,0.0,2.2666666666666666,0.6181818181818182,191.8,12.786666666666667
25,Joe Horn,NOR,WR,29.0,16.0,0.0,1.0,0.0,0.0,156.0,83.0,15.24,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1265.0,9.0,263.9,1269,9.0,0.0,0.25,79.0625,79.3125,0.0,0.0,0.5625,0.5625,4.0,0.0,0.0,0.0,5.1875,0.532051282051282,222.4,13.9
26,Garrison Hearst,SFO,RB,30.0,16.0,0.0,0.0,0.0,0.0,55.0,41.0,8.46,1.0,1.0,0.0,0.0,0.0,1206.0,4.0,252.0,347.0,1.0,224.3,1553,5.0,0.0,75.375,21.6875,97.0625,0.0,0.25,0.0625,0.3125,4.785714285714286,0.0,0.0,0.0,2.5625,0.7454545454545455,203.8,12.7375
27,Torry Holt,STL,WR,25.0,16.0,0.0,0.0,0.0,0.0,133.0,81.0,16.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1363.0,7.0,259.3,1363,7.0,0.0,0.0,85.1875,85.1875,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,5.0625,0.6090225563909775,218.8,13.675
28,Aaron Brooks,NOR,QB,25.0,16.0,312.0,558.0,3832.0,22.0,1.0,0.0,0.0,13.0,2.0,3832.0,26.0,558.0,358.0,1.0,80.0,0.0,0.0,251.08,358,1.0,239.5,22.375,0.0,22.375,1.625,0.0625,0.0,0.0625,4.475,0.5591397849462365,12.282051282051285,6.867383512544802,0.0,0.0,251.08,15.6925
29,Marcus Pollard,IND,TE,29.0,16.0,0.0,0.0,0.0,0.0,73.0,47.0,15.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,8.0,168.9,739,8.0,0.0,0.0,46.1875,46.1875,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2.9375,0.6438356164383562,145.4,9.0875
30,Tim Brown,OAK,WR,35.0,16.0,0.0,0.0,0.0,0.0,140.0,91.0,12.8,1.0,1.0,0.0,0.0,0.0,39.0,0.0,4.0,1165.0,9.0,263.4,1204,9.0,0.0,2.4375,72.8125,75.25,0.0,0.0,0.5625,0.5625,9.75,0.0,0.0,0.0,5.6875,0.65,217.9,13.61875
31,Anthony Thomas,CHI,RB,24.0,14.0,0.0,0.0,0.0,0.0,30.0,22.0,8.09,0.0,0.0,0.0,0.0,0.0,1183.0,7.0,278.0,178.0,0.0,200.1,1361,7.0,0.0,84.5,12.714285714285715,97.21428571428572,0.0,0.5,0.0,0.5,4.255395683453237,0.0,0.0,0.0,1.5714285714285714,0.7333333333333333,189.1,13.507142857142856
32,Derrick Mason,TEN,WR,27.0,15.0,0.0,0.0,0.0,0.0,113.0,73.0,15.45,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,9.0,237.8,1128,9.0,0.0,0.0,75.2,75.2,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,4.866666666666666,0.6460176991150443,201.3,13.42
33,Jerry Rice,OAK,WR,39.0,16.0,0.0,0.0,0.0,0.0,125.0,83.0,13.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,9.0,250.9,1139,9.0,0.0,0.0,71.1875,71.1875,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,5.1875,0.664,209.4,13.0875
34,Curtis Conway,SDG,WR,30.0,16.0,0.0,0.0,0.0,0.0,126.0,71.0,15.85,1.0,1.0,0.0,0.0,0.0,116.0,1.0,7.0,1125.0,6.0,235.1,1241,7.0,0.0,7.25,70.3125,77.5625,0.0,0.0625,0.375,0.4375,16.571428571428573,0.0,0.0,0.0,4.4375,0.5634920634920635,199.6,12.475
35,Kevin Johnson,CLE,WR,25.0,16.0,0.0,0.0,0.0,0.0,129.0,84.0,13.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,9.0,247.7,1097,9.0,0.0,0.0,68.5625,68.5625,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,5.25,0.6511627906976745,205.7,12.85625
36,Lamar Smith,MIA,RB,31.0,16.0,0.0,0.0,0.0,0.0,35.0,30.0,7.8,6.0,5.0,0.0,0.0,0.0,968.0,6.0,313.0,234.0,2.0,188.2,1202,8.0,0.0,60.5,14.625,75.125,0.0,0.375,0.125,0.5,3.0926517571884986,0.0,0.0,0.0,1.875,0.8571428571428571,173.2,10.825
37,Tiki Barber,NYG,RB,26.0,14.0,0.0,0.0,0.0,0.0,98.0,72.0,8.01,8.0,2.0,0.0,0.0,0.0,865.0,4.0,166.0,577.0,0.0,236.2,1442,4.0,0.0,61.78571428571429,41.214285714285715,103.0,0.0,0.2857142857142857,0.0,0.2857142857142857,5.210843373493977,0.0,0.0,0.0,5.142857142857143,0.7346938775510204,200.2,14.3
38,Marty Booker,CHI,WR,25.0,16.0,1.0,2.0,34.0,0.0,157.0,100.0,10.71,2.0,1.0,34.0,1.0,2.0,8.0,0.0,4.0,1071.0,8.0,259.26,1079,8.0,2.125,0.5,66.9375,67.4375,0.0625,0.0,0.5,0.5,2.0,0.5,34.0,17.0,6.25,0.6369426751592356,209.26,13.07875
39,Kordell Stewart,PIT,QB,29.0,16.0,266.0,442.0,3109.0,11.0,0.0,0.0,0.0,11.0,3.0,3109.0,14.0,442.0,537.0,5.0,96.0,0.0,0.0,236.06,537,5.0,194.3125,33.5625,0.0,33.5625,0.875,0.3125,0.0,0.3125,5.59375,0.6018099547511312,11.687969924812029,7.033936651583709,0.0,0.0,236.06,14.75375
40,Troy Brown,NWE,WR,30.0,16.0,0.0,0.0,0.0,0.0,142.0,101.0,11.87,2.0,1.0,0.0,0.0,0.0,91.0,0.0,11.0,1199.0,5.0,258.0,1290,5.0,0.0,5.6875,74.9375,80.625,0.0,0.0,0.3125,0.3125,8.272727272727273,0.0,0.0,0.0,6.3125,0.7112676056338029,207.5,12.96875
41,Stacey Mack,JAX,RB,26.0,16.0,0.0,0.0,0.0,0.0,34.0,23.0,7.17,3.0,1.0,0.0,0.0,0.0,877.0,9.0,213.0,165.0,1.0,185.2,1042,10.0,0.0,54.8125,10.3125,65.125,0.0,0.5625,0.0625,0.625,4.117370892018779,0.0,0.0,0.0,1.4375,0.6764705882352942,173.7,10.85625
42,Darrell Jackson,SEA,WR,23.0,16.0,0.0,0.0,0.0,0.0,132.0,70.0,15.44,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1081.0,8.0,227.0,1090,8.0,0.0,0.5625,67.5625,68.125,0.0,0.0,0.5,0.5,9.0,0.0,0.0,0.0,4.375,0.5303030303030303,192.0,12.0
43,Charlie Garner,OAK,RB,29.0,16.0,0.0,0.0,0.0,0.0,91.0,72.0,8.03,2.0,2.0,0.0,0.0,0.0,839.0,1.0,211.0,578.0,2.0,227.7,1417,3.0,0.0,52.4375,36.125,88.5625,0.0,0.0625,0.125,0.1875,3.9763033175355447,0.0,0.0,0.0,4.5,0.7912087912087912,191.7,11.98125
44,Mike Alstott,TAM,RB,28.0,16.0,0.0,0.0,0.0,0.0,50.0,35.0,6.6,2.0,2.0,0.0,0.0,0.0,680.0,10.0,165.0,231.0,1.0,188.1,911,11.0,0.0,42.5,14.4375,56.9375,0.0,0.625,0.0625,0.6875,4.121212121212121,0.0,0.0,0.0,2.1875,0.7,170.6,10.6625
45,Qadry Ismail,BAL,WR,31.0,16.0,0.0,0.0,0.0,0.0,134.0,74.0,14.31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,7.0,219.9,1059,7.0,0.0,0.0,66.1875,66.1875,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,4.625,0.5522388059701493,182.9,11.43125
46,Keenan McCardell,JAX,WR,31.0,16.0,0.0,0.0,0.0,0.0,145.0,93.0,11.94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,6.0,238.0,1110,6.0,0.0,0.0,69.375,69.375,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,5.8125,0.6413793103448275,191.5,11.96875
47,Isaac Bruce,STL,WR,29.0,16.0,0.0,0.0,0.0,0.0,103.0,64.0,17.28,4.0,2.0,0.0,0.0,0.0,23.0,0.0,4.0,1106.0,6.0,208.9,1129,6.0,0.0,1.4375,69.125,70.5625,0.0,0.0,0.375,0.375,5.75,0.0,0.0,0.0,4.0,0.6213592233009708,176.89999999999995,11.05625
48,Jay Fiedler,MIA,QB,30.0,16.0,273.0,450.0,3290.0,19.0,0.0,0.0,0.0,6.0,4.0,3290.0,20.0,450.0,321.0,4.0,73.0,0.0,0.0,221.7,321,4.0,205.625,20.0625,0.0,20.0625,1.25,0.25,0.0,0.25,4.397260273972603,0.6066666666666667,12.051282051282053,7.311111111111112,0.0,0.0,221.7,13.85625
49,Shannon Sharpe,BAL,TE,33.0,16.0,0.0,0.0,0.0,0.0,114.0,73.0,11.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,2.0,164.1,811,2.0,0.0,0.0,50.6875,50.6875,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,4.5625,0.6403508771929824,127.6,7.975
50,Desmond Clark,DEN,0,24.0,16.0,0.0,0.0,0.0,0.0,76.0,51.0,11.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,6.0,143.6,566,6.0,0.0,0.0,35.375,35.375,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,3.1875,0.6710526315789473,118.1,7.38125
51,Bill Schroeder,GNB,WR,30.0,14.0,0.0,0.0,0.0,0.0,93.0,53.0,17.32,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,918.0,9.0,199.4,924,9.0,0.0,0.42857142857142855,65.57142857142857,66.0,0.0,0.0,0.6428571428571429,0.6428571428571429,6.0,0.0,0.0,0.0,3.7857142857142856,0.5698924731182796,172.89999999999995,12.349999999999998
52,Frank Wycheck,TEN,TE,30.0,16.0,1.0,1.0,21.0,0.0,84.0,60.0,11.2,0.0,0.0,21.0,0.0,1.0,1.0,0.0,1.0,672.0,4.0,152.14,673,4.0,1.3125,0.0625,42.0,42.0625,0.0,0.0,0.25,0.25,1.0,1.0,21.0,21.0,3.75,0.7142857142857143,122.14,7.63375
53,Eddie George,TEN,RB,28.0,16.0,0.0,0.0,0.0,0.0,51.0,37.0,7.54,8.0,6.0,0.0,0.0,0.0,939.0,5.0,315.0,279.0,0.0,176.8,1218,5.0,0.0,58.6875,17.4375,76.125,0.0,0.3125,0.0,0.3125,2.9809523809523815,0.0,0.0,0.0,2.3125,0.7254901960784313,158.3,9.89375
54,Duce Staley,PHI,RB,26.0,13.0,0.0,0.0,0.0,0.0,91.0,63.0,9.94,3.0,1.0,0.0,0.0,0.0,604.0,2.0,166.0,626.0,2.0,208.0,1230,4.0,0.0,46.46153846153846,48.153846153846146,94.6153846153846,0.0,0.15384615384615385,0.15384615384615385,0.3076923076923077,3.6385542168674703,0.0,0.0,0.0,4.846153846153847,0.6923076923076923,176.5,13.576923076923075
55,Peerless Price,BUF,WR,25.0,16.0,0.0,0.0,0.0,0.0,111.0,55.0,16.27,2.0,1.0,0.0,0.0,0.0,97.0,0.0,6.0,895.0,7.0,194.2,992,7.0,0.0,6.0625,55.9375,62.0,0.0,0.0,0.4375,0.4375,16.166666666666668,0.0,0.0,0.0,3.4375,0.4954954954954955,166.7,10.41875
56,Bubba Franks,GNB,TE,23.0,16.0,0.0,0.0,0.0,0.0,49.0,36.0,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,9.0,122.2,322,9.0,0.0,0.0,20.125,20.125,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,2.25,0.7346938775510204,104.2,6.5125
57,Johnnie Morton,DET,WR,30.0,16.0,0.0,0.0,0.0,0.0,144.0,77.0,14.99,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1154.0,4.0,215.0,1160,4.0,0.0,0.375,72.125,72.5,0.0,0.0,0.25,0.25,6.0,0.0,0.0,0.0,4.8125,0.5347222222222222,176.5,11.03125
58,Laveranues Coles,NYJ,WR,24.0,16.0,0.0,0.0,0.0,0.0,102.0,59.0,14.71,1.0,0.0,0.0,0.0,0.0,108.0,0.0,10.0,868.0,7.0,198.6,976,7.0,0.0,6.75,54.25,61.0,0.0,0.0,0.4375,0.4375,10.8,0.0,0.0,0.0,3.6875,0.5784313725490197,169.1,10.56875
59,Byron Chamberlain,MIN,TE,30.0,16.0,0.0,0.0,0.0,0.0,81.0,57.0,11.68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,3.0,139.6,666,3.0,0.0,0.0,41.625,41.625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,3.5625,0.7037037037037037,111.1,6.94375
60,Tony Carter,DEN,0,29.0,16.0,0.0,0.0,0.0,0.0,14.0,11.0,7.55,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,83.0,0.0,17.7,87,0.0,0.0,0.25,5.1875,5.4375,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.6875,0.7857142857142857,12.2,0.7625000000000001
61,James Thrash,PHI,WR,26.0,15.0,0.0,0.0,0.0,0.0,108.0,63.0,13.22,1.0,1.0,0.0,0.0,0.0,57.0,0.0,6.0,833.0,8.0,198.0,890,8.0,0.0,3.8,55.53333333333333,59.33333333333334,0.0,0.0,0.5333333333333333,0.5333333333333333,9.5,0.0,0.0,0.0,4.2,0.5833333333333334,166.5,11.1
62,David Sloan,DET,TE,29.0,15.0,0.0,0.0,0.0,0.0,69.0,37.0,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,7.0,119.9,409,7.0,0.0,0.0,27.266666666666666,27.266666666666666,0.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,2.466666666666667,0.5362318840579711,101.4,6.760000000000002
63,Plaxico Burress,PIT,WR,24.0,16.0,0.0,0.0,0.0,0.0,120.0,66.0,15.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,6.0,202.8,1008,6.0,0.0,0.0,63.0,63.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,4.125,0.55,169.8,10.6125
64,Willie Jackson,NOR,WR,30.0,16.0,0.0,0.0,0.0,0.0,135.0,81.0,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,5.0,215.6,1046,5.0,0.0,0.0,65.375,65.375,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,5.0625,0.6,175.1,10.94375
65,Amani Toomer,NYG,WR,27.0,16.0,0.0,0.0,0.0,0.0,141.0,72.0,14.64,2.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1054.0,5.0,208.2,1062,5.0,0.0,0.5,65.875,66.375,0.0,0.0,0.3125,0.3125,2.6666666666666665,0.0,0.0,0.0,4.5,0.5106382978723404,172.2,10.7625
66,Jerome Bettis,PIT,RB,29.0,11.0,1.0,2.0,32.0,0.0,10.0,8.0,6.0,3.0,0.0,32.0,1.0,2.0,1072.0,4.0,225.0,48.0,0.0,149.28,1120,4.0,2.9090909090909087,97.45454545454544,4.363636363636363,101.8181818181818,0.09090909090909093,0.3636363636363637,0.0,0.3636363636363637,4.764444444444443,0.5,32.0,16.0,0.7272727272727273,0.8,145.28,13.207272727272727
67,Michael Pittman,ARI,RB,26.0,15.0,0.0,0.0,0.0,0.0,66.0,42.0,6.29,5.0,2.0,0.0,0.0,0.0,846.0,5.0,241.0,264.0,0.0,179.0,1110,5.0,0.0,56.4,17.6,74.0,0.0,0.3333333333333333,0.0,0.3333333333333333,3.5103734439834025,0.0,0.0,0.0,2.8,0.6363636363636364,158.0,10.533333333333333
68,Keyshawn Johnson,TAM,WR,29.0,15.0,0.0,0.0,0.0,0.0,180.0,106.0,11.94,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,1.0,236.6,1266,1.0,0.0,0.0,84.4,84.4,0.0,0.0,0.06666666666666668,0.06666666666666668,0.0,0.0,0.0,0.0,7.066666666666666,0.5888888888888889,183.6,12.24
69,Hines Ward,PIT,WR,25.0,16.0,0.0,1.0,0.0,0.0,145.0,94.0,10.67,1.0,1.0,0.0,0.0,1.0,83.0,0.0,10.0,1003.0,4.0,224.6,1086,4.0,0.0,5.1875,62.6875,67.875,0.0,0.0,0.25,0.25,8.3,0.0,0.0,0.0,5.875,0.6482758620689655,177.6,11.1
70,Chad Lewis,PHI,TE,30.0,15.0,0.0,0.0,0.0,0.0,68.0,41.0,10.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,6.0,119.2,422,6.0,0.0,0.0,28.13333333333333,28.13333333333333,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,2.7333333333333334,0.6029411764705882,98.7,6.58
71,Mark Brunell,JAX,QB,31.0,15.0,289.0,473.0,3309.0,13.0,0.0,0.0,0.0,8.0,3.0,3309.0,19.0,473.0,224.0,1.0,39.0,0.0,0.0,204.76,224,1.0,220.6,14.933333333333335,0.0,14.933333333333335,1.2666666666666666,0.06666666666666668,0.0,0.06666666666666668,5.7435897435897445,0.6109936575052854,11.449826989619375,6.995771670190276,0.0,0.0,204.76,13.650666666666668
