Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
23,Donny Anderson,GNB,RB,27.0,14.0,0.0,1.0,0.0,0.0,36.0,11.5,8.0,0.0,0.0,0.0,1.0,853.0,5.0,222.0,414.0,0.0,176.7,0,1267,5.0,0.0,60.92857142857143,29.57142857142857,90.5,0.0,0.35714285714285715,0.0,0.35714285714285715,3.8423423423423424,0.0,0.0,0.0,2.571428571428572,0,174.7,12.478571428571426
24,Jim Kiick,MIA,RB,24.0,14.0,1.0,1.0,25.0,0.0,42.0,11.83,4.0,0.0,25.0,0.0,1.0,658.0,6.0,191.0,497.0,0.0,186.5,0,1155,6.0,1.7857142857142858,47.0,35.5,82.5,0.0,0.42857142857142855,0.0,0.42857142857142855,3.4450261780104716,1.0,25.0,25.0,3.0,0,173.5,12.392857142857142
25,Jim Mitchell,ATL,TE,23.0,14.0,0.0,0.0,0.0,0.0,44.0,14.77,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,650.0,6.0,153.3,0,673,7.0,0.0,1.6428571428571428,46.42857142857143,48.07142857142857,0.0,0.07142857142857142,0.42857142857142855,0.5,4.6,0.0,0.0,0.0,3.1428571428571432,0,131.3,9.37857142857143
26,John Fuqua,PIT,RB,24.0,14.0,0.0,0.0,0.0,0.0,23.0,12.57,7.0,0.0,0.0,0.0,0.0,691.0,7.0,138.0,289.0,2.0,161.0,0,980,9.0,0.0,49.35714285714285,20.642857142857142,70.0,0.0,0.5,0.14285714285714285,0.6428571428571429,5.007246376811594,0.0,0.0,0.0,1.6428571428571428,0,163.5,11.678571428571427
27,Charley Taylor,WAS,WR,29.0,10.0,0.0,0.0,0.0,0.0,42.0,14.12,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,593.0,8.0,149.0,0,610,8.0,0.0,1.7,59.3,61.0,0.0,0.0,0.8,0.8,17.0,0.0,0.0,0.0,4.2,0,130.0,13.0
28,Paul Warfield,MIA,WR,28.0,11.0,0.0,0.0,0.0,0.0,28.0,25.11,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,703.0,6.0,135.60000000000002,0,716,6.0,0.0,1.181818181818182,63.90909090909091,65.0909090909091,0.0,0.0,0.5454545454545454,0.5454545454545454,6.5,0.0,0.0,0.0,2.5454545454545454,0,121.6,11.054545454545458
29,Willie Frazier,SDG,TE,28.0,14.0,0.0,0.0,0.0,0.0,38.0,13.08,1.0,0.0,0.0,0.0,0.0,120.0,1.0,5.0,497.0,6.0,139.7,0,617,7.0,0.0,8.571428571428571,35.5,44.07142857142857,0.0,0.07142857142857142,0.42857142857142855,0.5,24.0,0.0,0.0,0.0,2.7142857142857144,0,122.7,8.764285714285714
30,Daryle Lamonica,OAK,QB,29.0,14.0,179.0,356.0,2516.0,15.0,0.0,0.0,0.0,0.0,2516.0,22.0,356.0,24.0,0.0,8.0,0.0,0.0,161.04,0,24,0.0,179.71428571428572,1.7142857142857142,0.0,1.7142857142857142,1.5714285714285714,0.0,0.0,0.0,3.0,0.5028089887640449,14.05586592178771,7.0674157303370775,0.0,0,161.04000000000005,11.502857142857144
31,Leroy Kelly,CLE,RB,28.0,13.0,0.0,0.0,0.0,0.0,24.0,12.96,3.0,0.0,0.0,0.0,0.0,656.0,6.0,206.0,311.0,2.0,162.7,0,967,8.0,0.0,50.46153846153846,23.923076923076927,74.38461538461539,0.0,0.4615384615384616,0.15384615384615385,0.6153846153846154,3.184466019417476,0.0,0.0,0.0,1.8461538461538465,0,156.7,12.053846153846154
32,Roman Gabriel,RAM,QB,30.0,14.0,211.0,407.0,2552.0,12.0,0.0,0.0,6.0,0.0,2552.0,16.0,407.0,104.0,1.0,28.0,0.0,0.0,146.48,0,104,1.0,182.28571428571428,7.428571428571429,0.0,7.428571428571429,1.1428571428571428,0.07142857142857142,0.0,0.07142857142857142,3.7142857142857135,0.5184275184275184,12.094786729857821,6.27027027027027,0.0,0,158.48000000000005,11.320000000000002
33,Clifton McNeil,NYG,WR,30.0,14.0,0.0,0.0,0.0,0.0,50.0,15.28,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,764.0,4.0,151.1,0,771,4.0,0.0,0.5,54.57142857142857,55.07142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,1.75,0.0,0.0,0.0,3.571428571428572,0,126.1,9.007142857142858
34,Raymond Chester,OAK,TE,22.0,14.0,0.0,0.0,0.0,0.0,42.0,13.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,7.0,137.6,0,556,7.0,0.0,0.0,39.714285714285715,39.714285714285715,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3.0,0,118.6,8.471428571428572
35,Jackie Smith,STL,TE,30.0,14.0,0.0,0.0,0.0,0.0,37.0,18.57,0.0,0.0,0.0,0.0,0.0,43.0,0.0,5.0,687.0,4.0,134.0,0,730,4.0,0.0,3.071428571428572,49.07142857142857,52.14285714285714,0.0,0.0,0.2857142857142857,0.2857142857142857,8.6,0.0,0.0,0.0,2.642857142857143,0,115.5,8.25
36,Les Josephson,RAM,RB,28.0,12.0,1.0,1.0,25.0,0.0,44.0,9.7,3.0,0.0,25.0,0.0,1.0,640.0,5.0,150.0,427.0,0.0,175.7,0,1067,5.0,2.083333333333333,53.33333333333334,35.583333333333336,88.91666666666669,0.0,0.4166666666666667,0.0,0.4166666666666667,4.266666666666667,1.0,25.0,25.0,3.6666666666666665,0,159.7,13.308333333333332
37,Carroll Dale,GNB,WR,32.0,14.0,0.0,0.0,0.0,0.0,49.0,16.61,2.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,814.0,2.0,139.3,0,823,2.0,0.0,0.6428571428571429,58.14285714285714,58.78571428571429,0.0,0.0,0.14285714285714285,0.14285714285714285,4.5,0.0,0.0,0.0,3.5,0,118.8,8.485714285714286
38,Gene Washington,MIN,WR,26.0,14.0,0.0,0.0,0.0,0.0,44.0,15.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,4.0,136.2,0,702,4.0,0.0,0.0,50.14285714285714,50.14285714285714,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,3.1428571428571432,0,116.2,8.3
39,Charlie Sanders,DET,TE,24.0,14.0,0.0,0.0,0.0,0.0,40.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,6.0,130.4,0,544,6.0,0.0,0.0,38.857142857142854,38.857142857142854,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,2.8571428571428568,0,110.4,7.885714285714287
40,Larry Csonka,MIA,RB,24.0,14.0,0.0,0.0,0.0,0.0,11.0,8.55,3.0,0.0,0.0,0.0,0.0,874.0,6.0,193.0,94.0,0.0,137.8,0,968,6.0,0.0,62.42857142857143,6.7142857142857135,69.14285714285714,0.0,0.42857142857142855,0.0,0.42857142857142855,4.528497409326425,0.0,0.0,0.0,0.7857142857142857,0,138.3,9.87857142857143
41,Ron Shanklin,PIT,WR,22.0,14.0,0.0,0.0,0.0,0.0,30.0,23.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,4.0,121.1,0,691,4.0,0.0,0.0,49.35714285714285,49.35714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,2.142857142857143,0,108.1,7.721428571428571
42,Lance Rentzel,DAL,WR,27.0,11.0,1.0,1.0,58.0,0.0,28.0,19.86,1.0,0.0,58.0,1.0,1.0,11.0,0.0,1.0,556.0,5.0,119.02,0,567,5.0,5.2727272727272725,1.0,50.54545454545455,51.54545454545455,0.09090909090909093,0.0,0.4545454545454545,0.4545454545454545,11.0,1.0,58.0,58.0,2.5454545454545454,0,107.02,9.72909090909091
43,Ed Podolak,KAN,RB,23.0,14.0,2.0,2.0,40.0,0.0,26.0,11.81,6.0,0.0,40.0,0.0,2.0,749.0,3.0,168.0,307.0,1.0,145.2,0,1056,4.0,2.8571428571428568,53.5,21.928571428571423,75.42857142857143,0.0,0.21428571428571427,0.07142857142857142,0.2857142857142857,4.458333333333333,1.0,20.0,20.0,1.8571428571428568,0,144.2,10.3
44,Harold Jackson,PHI,WR,24.0,14.0,0.0,0.0,0.0,0.0,41.0,14.95,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,613.0,5.0,131.8,0,608,5.0,0.0,-0.35714285714285715,43.78571428571429,43.42857142857143,0.0,0.0,0.35714285714285715,0.35714285714285715,-5.0,0.0,0.0,0.0,2.9285714285714284,0,111.3,7.95
45,Bob Tucker,NYG,TE,25.0,14.0,0.0,0.0,0.0,0.0,40.0,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,5.0,127.1,0,571,5.0,0.0,0.0,40.785714285714285,40.785714285714285,0.0,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0,2.8571428571428568,0,107.1,7.649999999999999
46,Ben Hawkins,PHI,WR,26.0,14.0,0.0,0.0,0.0,0.0,30.0,20.4,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,612.0,4.0,111.5,0,615,4.0,0.0,0.21428571428571427,43.714285714285715,43.92857142857143,0.0,0.0,0.2857142857142857,0.2857142857142857,1.5,0.0,0.0,0.0,2.142857142857143,0,100.5,7.178571428571429
47,Larry Walton,DET,WR,23.0,13.0,0.0,0.0,0.0,0.0,30.0,17.73,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,532.0,5.0,115.2,0,552,5.0,0.0,1.5384615384615383,40.92307692307692,42.46153846153846,0.0,0.0,0.38461538461538464,0.38461538461538464,10.0,0.0,0.0,0.0,2.3076923076923075,0,100.2,7.707692307692307
48,Dave Osborn,MIN,RB,27.0,14.0,0.0,0.0,0.0,0.0,23.0,8.78,5.0,0.0,0.0,0.0,0.0,681.0,5.0,207.0,202.0,1.0,137.3,0,883,6.0,0.0,48.64285714285714,14.428571428571427,63.07142857142857,0.0,0.35714285714285715,0.07142857142857142,0.42857142857142855,3.289855072463768,0.0,0.0,0.0,1.6428571428571428,0,135.8,9.7
49,Lance Alworth,SDG,WR,30.0,14.0,0.0,0.0,0.0,0.0,35.0,17.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,4.0,119.8,0,608,4.0,0.0,0.0,43.42857142857143,43.42857142857143,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,2.5,0,102.3,7.307142857142857
50,Floyd Little,DEN,RB,28.0,14.0,0.0,2.0,0.0,0.0,17.0,9.47,6.0,0.0,0.0,0.0,2.0,901.0,3.0,209.0,161.0,0.0,129.2,0,1062,3.0,0.0,64.35714285714286,11.5,75.85714285714286,0.0,0.21428571428571427,0.0,0.21428571428571427,4.311004784688995,0.0,0.0,0.0,1.2142857142857142,0,132.7,9.478571428571428
51,Haven Moses,BUF,WR,24.0,14.0,0.0,0.0,0.0,0.0,39.0,18.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,2.0,123.6,0,726,2.0,0.0,0.0,51.85714285714285,51.85714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,2.7857142857142856,0,104.1,7.435714285714285
52,Jerry LeVias,HOU,WR,24.0,14.0,0.0,1.0,0.0,1.0,41.0,12.9,2.0,0.0,0.0,0.0,1.0,37.0,0.0,7.0,529.0,5.0,121.6,0,566,5.0,0.0,2.642857142857143,37.785714285714285,40.42857142857143,0.0,0.0,0.35714285714285715,0.35714285714285715,5.285714285714286,0.0,0.0,0.0,2.9285714285714284,0,105.1,7.507142857142857
53,Jack Concannon,CHI,QB,27.0,14.0,194.0,385.0,2130.0,18.0,0.0,0.0,6.0,0.0,2130.0,16.0,385.0,136.0,2.0,42.0,0.0,0.0,126.79999999999998,0,136,2.0,152.14285714285714,9.714285714285714,0.0,9.714285714285714,1.1428571428571428,0.14285714285714285,0.0,0.14285714285714285,3.238095238095238,0.5038961038961038,10.979381443298971,5.532467532467534,0.0,0,138.8,9.914285714285716
54,Paul Robinson,CIN,RB,26.0,14.0,0.0,0.0,0.0,0.0,17.0,10.29,0.0,0.0,0.0,0.0,0.0,622.0,6.0,149.0,175.0,1.0,138.7,0,797,7.0,0.0,44.42857142857143,12.5,56.92857142857143,0.0,0.42857142857142855,0.07142857142857142,0.5,4.174496644295302,0.0,0.0,0.0,1.2142857142857142,0,130.2,9.3
55,Gary Ballman,PHI,TE,30.0,14.0,0.0,1.0,0.0,0.0,47.0,12.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,601.0,3.0,123.1,0,601,3.0,0.0,0.0,42.92857142857143,42.92857142857143,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,3.3571428571428568,0,101.6,7.257142857142857
56,Otis Taylor,KAN,WR,28.0,13.0,0.0,0.0,0.0,0.0,34.0,18.18,1.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,618.0,3.0,113.1,0,631,3.0,0.0,1.0,47.53846153846154,48.53846153846154,0.0,0.0,0.2307692307692308,0.2307692307692308,4.333333333333333,0.0,0.0,0.0,2.6153846153846154,0,98.1,7.546153846153847
57,Hewritt Dixon,OAK,RB,30.0,14.0,0.0,0.0,0.0,0.0,31.0,6.68,6.0,0.0,0.0,0.0,0.0,861.0,1.0,197.0,207.0,1.0,137.8,0,1068,2.0,0.0,61.5,14.785714285714285,76.28571428571429,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,4.370558375634518,0.0,0.0,0.0,2.2142857142857144,0,134.3,9.592857142857145
58,Ron Sellers,BOS,WR,23.0,13.0,0.0,0.0,0.0,0.0,38.0,14.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,4.0,117.0,0,550,4.0,0.0,0.0,42.307692307692314,42.307692307692314,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,2.9230769230769234,0,98.0,7.538461538461537
59,Norm Snead,PHI,QB,31.0,14.0,181.0,335.0,2323.0,20.0,0.0,0.0,3.0,0.0,2323.0,15.0,335.0,35.0,3.0,18.0,0.0,0.0,128.42000000000002,0,35,3.0,165.92857142857142,2.5,0.0,2.5,1.0714285714285714,0.21428571428571427,0.0,0.21428571428571427,1.9444444444444444,0.5402985074626866,12.834254143646406,6.934328358208956,0.0,0,134.42000000000002,9.601428571428572
60,Duane Thomas,DAL,RB,23.0,14.0,0.0,0.0,0.0,0.0,10.0,7.3,6.0,0.0,0.0,0.0,0.0,803.0,5.0,151.0,73.0,0.0,115.6,0,876,5.0,0.0,57.35714285714285,5.214285714285714,62.57142857142857,0.0,0.35714285714285715,0.0,0.35714285714285715,5.3178807947019875,0.0,0.0,0.0,0.7142857142857143,0,122.6,8.757142857142856
61,Altie Taylor,DET,RB,23.0,14.0,0.0,0.0,0.0,0.0,27.0,9.67,6.0,0.0,0.0,0.0,0.0,666.0,2.0,198.0,261.0,2.0,131.7,0,927,4.0,0.0,47.57142857142857,18.642857142857142,66.21428571428571,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,3.363636363636364,0.0,0.0,0.0,1.9285714285714288,0,130.2,9.3
62,Al Denson,DEN,WR,28.0,14.0,0.0,0.0,0.0,0.0,47.0,13.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,2.0,123.6,0,646,2.0,0.0,0.0,46.14285714285714,46.14285714285714,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,3.3571428571428568,0,100.1,7.15
63,Charlie Smith,OAK,RB,24.0,14.0,0.0,0.0,0.0,0.0,23.0,7.52,4.0,0.0,0.0,0.0,0.0,681.0,3.0,168.0,173.0,2.0,130.39999999999998,0,854,5.0,0.0,48.64285714285714,12.357142857142858,61.0,0.0,0.21428571428571427,0.14285714285714285,0.35714285714285715,4.053571428571429,0.0,0.0,0.0,1.6428571428571428,0,126.9,9.064285714285713
64,Alvin Reed,HOU,TE,26.0,13.0,0.0,0.0,0.0,0.0,47.0,12.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,2.0,117.4,0,604,2.0,0.0,0.0,46.46153846153846,46.46153846153846,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,3.615384615384616,0,95.9,7.376923076923077
65,George Sauer,NYJ,WR,27.0,14.0,0.0,0.0,0.0,0.0,31.0,16.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,4.0,106.0,0,510,4.0,0.0,0.0,36.42857142857143,36.42857142857143,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,2.2142857142857144,0,90.5,6.4642857142857135
66,Emerson Boozer,NYJ,RB,27.0,10.0,0.0,0.0,0.0,0.0,28.0,9.21,2.0,0.0,0.0,0.0,0.0,581.0,5.0,139.0,258.0,0.0,137.9,0,839,5.0,0.0,58.1,25.8,83.9,0.0,0.5,0.0,0.5,4.179856115107913,0.0,0.0,0.0,2.8,0,127.9,12.79
67,Jim Whalen,DEN,TE,27.0,14.0,0.0,0.0,0.0,0.0,36.0,13.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,3.0,102.3,0,503,3.0,0.0,0.0,35.92857142857143,35.92857142857143,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,2.571428571428572,0,86.3,6.164285714285714
68,Milt Morin,CLE,TE,28.0,14.0,0.0,0.0,0.0,0.0,37.0,16.51,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,611.0,1.0,102.3,0,613,1.0,0.0,0.14285714285714285,43.64285714285715,43.78571428571429,0.0,0.0,0.07142857142857142,0.07142857142857142,2.0,0.0,0.0,0.0,2.642857142857143,0,85.80000000000003,6.128571428571429
