Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
32,Stanley Morgan,NWE,WR,26.0,13.0,0.0,0.0,0.0,0.0,44.0,23.39,2.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,1029.0,6.0,181.0,0,1050,6.0,0.0,1.6153846153846154,79.15384615384616,80.76923076923076,0.0,0.0,0.4615384615384616,0.4615384615384616,10.5,0.0,0.0,0.0,3.3846153846153846,0,163.0,12.538461538461537
33,Harold Carmichael,PHI,WR,32.0,16.0,0.0,0.0,0.0,0.0,61.0,16.85,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1028.0,6.0,193.9,0,1029,6.0,0.0,0.0625,64.25,64.3125,0.0,0.0,0.375,0.375,1.0,0.0,0.0,0.0,3.8125,0,169.39999999999995,10.5875
34,Don Hasselbeck,NWE,TE,26.0,14.0,0.0,0.0,0.0,0.0,46.0,17.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,6.0,158.8,0,808,6.0,0.0,0.0,57.714285714285715,57.714285714285715,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,3.2857142857142856,0,139.8,9.985714285714286
35,Doug Williams,TAM,QB,26.0,16.0,238.0,471.0,3563.0,14.0,0.0,0.0,9.0,0.0,3563.0,19.0,471.0,209.0,4.0,48.0,0.0,0.0,217.42,0,209,4.0,222.6875,13.0625,0.0,13.0625,1.1875,0.25,0.0,0.25,4.354166666666667,0.5053078556263271,14.970588235294118,7.564755838641188,0.0,0,235.42,14.71375
36,Dwight Clark,SFO,WR,24.0,16.0,0.0,1.0,0.0,0.0,85.0,13.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,3.0,1105.0,4.0,222.7,0,1137,4.0,0.0,2.0,69.0625,71.0625,0.0,0.0,0.25,0.25,10.666666666666666,0.0,0.0,0.0,5.3125,0,180.2,11.2625
37,Ray Butler,BAL,WR,25.0,16.0,0.0,0.0,0.0,0.0,46.0,18.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,9.0,183.2,0,832,9.0,0.0,0.0,52.0,52.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,2.875,0,160.2,10.0125
38,Jimmie Giles,TAM,TE,27.0,16.0,0.0,0.0,0.0,0.0,45.0,17.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,6.0,159.6,0,786,6.0,0.0,0.0,49.125,49.125,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,2.8125,0,137.1,8.56875
39,Freddie Scott,DET,WR,29.0,16.0,0.0,1.0,0.0,0.0,53.0,19.28,0.0,0.0,0.0,0.0,1.0,25.0,0.0,7.0,1022.0,5.0,187.7,0,1047,5.0,0.0,1.5625,63.875,65.4375,0.0,0.0,0.3125,0.3125,3.571428571428572,0.0,0.0,0.0,3.3125,0,161.2,10.075
40,Jerry Butler,BUF,WR,24.0,16.0,0.0,0.0,0.0,0.0,55.0,15.31,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,842.0,8.0,183.3,0,843,8.0,0.0,0.0625,52.625,52.6875,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,3.4375,0,159.8,9.9875
41,Wesley Walker,NYJ,WR,26.0,13.0,0.0,0.0,0.0,0.0,47.0,16.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,9.0,178.0,0,770,9.0,0.0,0.0,59.230769230769226,59.230769230769226,0.0,0.0,0.6923076923076923,0.6923076923076923,0.0,0.0,0.0,0.0,3.615384615384616,0,154.5,11.884615384615385
42,Curtis Dickey,BAL,RB,25.0,15.0,0.0,0.0,0.0,0.0,37.0,11.32,8.0,0.0,0.0,0.0,0.0,779.0,7.0,164.0,419.0,3.0,200.8,0,1198,10.0,0.0,51.93333333333333,27.93333333333333,79.86666666666666,0.0,0.4666666666666667,0.2,0.6666666666666666,4.75,0.0,0.0,0.0,2.466666666666667,0,198.3,13.22
43,Ahmad Rashad,MIN,WR,32.0,16.0,0.0,0.0,0.0,0.0,58.0,15.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,7.0,186.4,0,884,7.0,0.0,0.0,55.25,55.25,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,3.625,0,159.4,9.9625
44,Steve Bartkowski,ATL,QB,29.0,16.0,297.0,533.0,3829.0,23.0,0.0,0.0,4.0,0.0,3829.0,30.0,533.0,2.0,0.0,11.0,0.0,0.0,219.36,0,2,0.0,239.3125,0.125,0.0,0.125,1.875,0.0,0.0,0.0,0.18181818181818185,0.5572232645403377,12.892255892255893,7.183864915572232,0.0,0,227.36,14.21
45,Gerry Ellis,GNB,RB,24.0,16.0,1.0,2.0,23.0,0.0,65.0,7.68,5.0,0.0,23.0,0.0,2.0,860.0,4.0,196.0,499.0,3.0,233.82,0,1359,7.0,1.4375,53.75,31.1875,84.9375,0.0,0.25,0.1875,0.4375,4.387755102040817,0.5,23.0,11.5,4.0625,0,211.32,13.2075
46,Franco Harris,PIT,RB,31.0,16.0,0.0,0.0,0.0,0.0,37.0,6.76,6.0,0.0,0.0,0.0,0.0,987.0,8.0,242.0,250.0,1.0,202.7,0,1237,9.0,0.0,61.6875,15.625,77.3125,0.0,0.5,0.0625,0.5625,4.078512396694215,0.0,0.0,0.0,2.3125,0,196.2,12.2625
47,Dave Casper,HOU,TE,29.0,16.0,0.0,0.0,0.0,0.0,33.0,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,8.0,138.2,0,572,8.0,0.0,0.0,35.75,35.75,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0625,0,121.7,7.60625
48,Art Monk,WAS,WR,24.0,16.0,0.0,0.0,0.0,0.0,56.0,15.96,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,894.0,6.0,180.9,0,889,6.0,0.0,-0.3125,55.875,55.5625,0.0,0.0,0.375,0.375,-5.0,0.0,0.0,0.0,3.5,0,152.9,9.55625
49,Tony Nathan,MIA,RB,25.0,13.0,0.0,1.0,0.0,0.0,50.0,9.04,2.0,0.0,0.0,0.0,1.0,782.0,5.0,147.0,452.0,3.0,217.4,0,1234,8.0,0.0,60.153846153846146,34.769230769230774,94.92307692307692,0.0,0.38461538461538464,0.2307692307692308,0.6153846153846154,5.319727891156463,0.0,0.0,0.0,3.8461538461538463,0,196.4,15.107692307692306
50,Pat Tilley,STL,WR,28.0,16.0,0.0,0.0,0.0,0.0,66.0,15.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,3.0,186.0,0,1040,3.0,0.0,0.0,65.0,65.0,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,4.125,0,155.0,9.6875
51,Johnny Perkins,NYG,WR,28.0,16.0,0.0,0.0,0.0,0.0,51.0,16.82,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,858.0,6.0,168.70000000000005,0,857,6.0,0.0,-0.0625,53.625,53.5625,0.0,0.0,0.375,0.375,-0.5,0.0,0.0,0.0,3.1875,0,147.2,9.2
52,Richard Todd,NYJ,QB,28.0,16.0,279.0,497.0,3231.0,13.0,1.0,1.0,5.0,0.0,3231.0,25.0,497.0,131.0,0.0,32.0,1.0,0.0,207.44,0,132,0.0,201.9375,8.1875,0.0625,8.25,1.5625,0.0,0.0,0.0,4.09375,0.5613682092555332,11.580645161290322,6.501006036217303,0.0625,0,216.94,13.55875
53,Ron Springs,DAL,RB,25.0,16.0,0.0,1.0,0.0,1.0,46.0,7.8,3.0,0.0,0.0,0.0,1.0,625.0,10.0,172.0,359.0,2.0,208.4,0,984,12.0,0.0,39.0625,22.4375,61.5,0.0,0.625,0.125,0.75,3.6337209302325584,0.0,0.0,0.0,2.875,0,191.4,11.9625
54,Tony Hill,DAL,WR,25.0,16.0,0.0,0.0,0.0,0.0,46.0,20.72,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,953.0,4.0,163.0,0,950,4.0,0.0,-0.1875,59.5625,59.375,0.0,0.0,0.25,0.25,-3.0,0.0,0.0,0.0,2.875,0,142.0,8.875
55,Joe Montana,SFO,QB,25.0,16.0,311.0,488.0,3565.0,12.0,0.0,0.0,2.0,0.0,3565.0,19.0,488.0,95.0,2.0,25.0,0.0,0.0,212.1,0,95,2.0,222.8125,5.9375,0.0,5.9375,1.1875,0.125,0.0,0.125,3.8,0.6372950819672131,11.463022508038586,7.305327868852459,0.0,0,216.1,13.50625
56,Sammy White,MIN,WR,27.0,16.0,0.0,0.0,0.0,0.0,66.0,15.17,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,1001.0,3.0,182.0,0,1000,3.0,0.0,-0.0625,62.5625,62.5,0.0,0.0,0.1875,0.1875,-0.5,0.0,0.0,0.0,4.125,0,151.0,9.4375
57,Tommy Kramer,MIN,QB,26.0,14.0,322.0,593.0,3912.0,24.0,0.0,0.0,8.0,0.0,3912.0,26.0,593.0,13.0,0.0,10.0,0.0,0.0,197.78000000000003,0,13,0.0,279.42857142857144,0.9285714285714286,0.0,0.9285714285714286,1.8571428571428568,0.0,0.0,0.0,1.3,0.5430016863406408,12.149068322981364,6.596964586846544,0.0,0,213.78,15.269999999999998
58,Paul Coffman,GNB,TE,25.0,16.0,0.0,0.0,0.0,0.0,55.0,12.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,4.0,145.7,0,687,4.0,0.0,0.0,42.9375,42.9375,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,3.4375,0,120.2,7.5125
59,Joe Ferguson,BUF,QB,31.0,16.0,252.0,498.0,3652.0,20.0,0.0,0.0,2.0,0.0,3652.0,24.0,498.0,29.0,1.0,20.0,0.0,0.0,206.98,0,29,1.0,228.25,1.8125,0.0,1.8125,1.5,0.0625,0.0,0.0625,1.45,0.5060240963855421,14.492063492063492,7.333333333333332,0.0,0,210.98,13.18625
60,Jerome Barkum,NYJ,TE,31.0,16.0,0.0,0.0,0.0,0.0,39.0,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,7.0,130.5,0,495,7.0,0.0,0.0,30.9375,30.9375,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,2.4375,0,111.0,6.9375
61,Derrick Ramsey,OAK,TE,25.0,16.0,0.0,0.0,0.0,0.0,52.0,12.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,4.0,139.4,0,674,4.0,0.0,0.0,42.125,42.125,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,3.25,0,117.4,7.3375
62,Joe Theismann,WAS,QB,32.0,16.0,293.0,496.0,3568.0,20.0,0.0,0.0,7.0,0.0,3568.0,19.0,496.0,177.0,2.0,36.0,0.0,0.0,194.42,0,177,2.0,223.0,11.0625,0.0,11.0625,1.1875,0.125,0.0,0.125,4.916666666666667,0.5907258064516129,12.177474402730374,7.193548387096773,0.0,0,208.42,13.02625
63,Preston Dennard,RAM,WR,26.0,15.0,0.0,0.0,0.0,0.0,49.0,16.76,1.0,0.0,0.0,0.0,0.0,29.0,0.0,6.0,821.0,4.0,156.0,0,850,4.0,0.0,1.9333333333333331,54.73333333333333,56.66666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,4.833333333333333,0.0,0.0,0.0,3.2666666666666666,0,133.5,8.9
64,Ken Burrough,HOU,WR,33.0,16.0,0.0,0.0,0.0,0.0,40.0,16.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,7.0,146.8,0,668,7.0,0.0,0.0,41.75,41.75,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,2.5,0,128.8,8.05
65,Roy Green,STL,WR,24.0,16.0,0.0,0.0,0.0,0.0,33.0,21.45,2.0,0.0,0.0,0.0,0.0,60.0,1.0,3.0,708.0,4.0,135.8,0,768,5.0,0.0,3.75,44.25,48.0,0.0,0.0625,0.25,0.3125,20.0,0.0,0.0,0.0,2.0625,0,123.3,7.70625
66,Terry Bradshaw,PIT,QB,33.0,14.0,201.0,370.0,2887.0,14.0,0.0,0.0,7.0,0.0,2887.0,22.0,370.0,162.0,2.0,38.0,0.0,0.0,189.68,0,162,2.0,206.2142857142857,11.571428571428573,0.0,11.571428571428573,1.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,4.2631578947368425,0.5432432432432432,14.363184079601991,7.802702702702702,0.0,0,203.68,14.54857142857143
67,John Riggins,WAS,RB,32.0,15.0,0.0,0.0,0.0,0.0,6.0,9.83,1.0,0.0,0.0,0.0,0.0,714.0,13.0,195.0,59.0,0.0,159.3,0,773,13.0,0.0,47.6,3.933333333333333,51.53333333333333,0.0,0.8666666666666667,0.0,0.8666666666666667,3.661538461538461,0.0,0.0,0.0,0.4,0,158.3,10.553333333333336
68,Joe Delaney,KAN,RB,23.0,15.0,0.0,0.0,0.0,0.0,22.0,11.18,9.0,0.0,0.0,0.0,0.0,1121.0,3.0,234.0,246.0,0.0,158.7,0,1367,3.0,0.0,74.73333333333333,16.4,91.13333333333334,0.0,0.2,0.0,0.2,4.7905982905982905,0.0,0.0,0.0,1.4666666666666666,0,165.7,11.046666666666665
69,Riley Odoms,DEN,TE,31.0,15.0,0.0,0.0,0.0,0.0,38.0,13.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,5.0,117.6,0,516,5.0,0.0,0.0,34.4,34.4,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,2.533333333333333,0,100.6,6.706666666666666
70,Tony Collins,NWE,RB,22.0,16.0,0.0,1.0,0.0,0.0,26.0,8.92,8.0,0.0,0.0,0.0,1.0,873.0,7.0,204.0,232.0,0.0,162.5,0,1105,7.0,0.0,54.5625,14.5,69.0625,0.0,0.4375,0.0,0.4375,4.279411764705882,0.0,0.0,0.0,1.625,0,165.5,10.34375
71,Duriel Harris,MIA,WR,27.0,15.0,0.0,0.0,0.0,0.0,53.0,17.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,2.0,156.1,0,911,2.0,0.0,0.0,60.73333333333333,60.73333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,3.533333333333333,0,129.6,8.639999999999999
72,Jim Smith,PIT,WR,26.0,15.0,0.0,0.0,0.0,0.0,29.0,19.69,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,571.0,7.0,127.6,0,586,7.0,0.0,1.0,38.06666666666667,39.06666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,15.0,0.0,0.0,0.0,1.9333333333333331,0,115.1,7.673333333333333
73,Danny White,DAL,QB,29.0,16.0,223.0,391.0,3098.0,13.0,0.0,0.0,14.0,0.0,3098.0,22.0,391.0,104.0,0.0,38.0,0.0,0.0,168.32000000000005,0,104,0.0,193.625,6.5,0.0,6.5,1.375,0.0,0.0,0.0,2.736842105263158,0.5703324808184144,13.89237668161435,7.923273657289003,0.0,0,196.32,12.27
74,Bennie Cunningham,PIT,TE,27.0,15.0,0.0,0.0,0.0,0.0,41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,3.0,116.4,0,574,3.0,0.0,0.0,38.266666666666666,38.266666666666666,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.7333333333333334,0,95.9,6.3933333333333335
