Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
12,Melvin Gordon,SDG,RB,23.0,13.0,0.0,0.0,0.0,0.0,57.0,41.0,10.22,2.0,2.0,0.0,0.0,0.0,997.0,10.0,254.0,419.0,2.0,250.6,1416,12.0,0.0,76.69230769230771,32.230769230769226,108.92307692307692,0.0,0.7692307692307693,0.15384615384615385,0.9230769230769232,3.9251968503937014,0.0,0.0,0.0,3.1538461538461537,0.7192982456140351,230.1,17.7
13,Jordan Howard,CHI,RB,22.0,15.0,0.0,0.0,0.0,0.0,50.0,29.0,10.28,2.0,1.0,0.0,0.0,0.0,1313.0,6.0,252.0,298.0,1.0,230.1,1611,7.0,0.0,87.53333333333332,19.866666666666667,107.4,0.0,0.4,0.06666666666666668,0.4666666666666667,5.2103174603174605,0.0,0.0,0.0,1.9333333333333331,0.58,215.6,14.373333333333335
14,Odell Beckham,NYG,WR,24.0,16.0,0.0,0.0,0.0,0.0,169.0,101.0,13.53,3.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,1367.0,10.0,296.6,1376,10.0,0.0,0.5625,85.4375,86.0,0.0,0.0,0.625,0.625,9.0,0.0,0.0,0.0,6.3125,0.5976331360946746,246.1,15.38125
15,Drew Brees,NOR,QB,37.0,16.0,471.0,673.0,5208.0,15.0,0.0,0.0,0.0,5.0,4.0,5208.0,37.0,673.0,20.0,2.0,23.0,0.0,0.0,332.32,20,2.0,325.5,1.25,0.0,1.25,2.3125,0.125,0.0,0.125,0.8695652173913043,0.6998514115898959,11.057324840764329,7.738484398216939,0.0,0.0,332.32,20.77
16,Mark Ingram,NOR,RB,27.0,16.0,0.0,0.0,0.0,0.0,58.0,46.0,6.93,2.0,2.0,0.0,0.0,0.0,1043.0,6.0,205.0,319.0,4.0,238.2,1362,10.0,0.0,65.1875,19.9375,85.125,0.0,0.375,0.25,0.625,5.0878048780487815,0.0,0.0,0.0,2.875,0.7931034482758621,215.2,13.45
17,T.Y. Hilton,IND,WR,27.0,16.0,0.0,0.0,0.0,0.0,155.0,91.0,15.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,6.0,271.8,1448,6.0,0.0,0.0,90.5,90.5,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,5.6875,0.5870967741935483,226.3,14.14375
18,Jay Ajayi,MIA,RB,23.0,15.0,0.0,0.0,0.0,0.0,35.0,27.0,5.59,4.0,1.0,0.0,0.0,0.0,1272.0,8.0,260.0,151.0,0.0,215.3,1423,8.0,0.0,84.8,10.066666666666666,94.86666666666666,0.0,0.5333333333333333,0.0,0.5333333333333333,4.892307692307694,0.0,0.0,0.0,1.8,0.7714285714285715,201.8,13.453333333333335
19,Julio Jones,ATL,WR,27.0,14.0,0.0,0.0,0.0,0.0,129.0,83.0,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.0,6.0,259.9,1409,6.0,0.0,0.0,100.64285714285714,100.64285714285714,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,5.928571428571429,0.6434108527131783,218.4,15.6
20,Travis Kelce,KAN,TE,27.0,16.0,0.0,0.0,0.0,0.0,117.0,85.0,13.24,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,1125.0,4.0,221.0,1120,4.0,0.0,-0.3125,70.3125,70.0,0.0,0.0,0.25,0.25,-5.0,0.0,0.0,0.0,5.3125,0.7264957264957265,178.5,11.15625
21,Davante Adams,GNB,WR,24.0,16.0,0.0,0.0,0.0,0.0,121.0,75.0,13.29,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,12.0,244.7,997,12.0,0.0,0.0,62.3125,62.3125,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,4.6875,0.6198347107438017,207.2,12.95
22,Frank Gore,IND,RB,33.0,16.0,0.0,0.0,0.0,0.0,47.0,38.0,7.29,2.0,1.0,0.0,0.0,0.0,1025.0,4.0,263.0,277.0,4.0,214.2,1302,8.0,0.0,64.0625,17.3125,81.375,0.0,0.25,0.25,0.5,3.897338403041825,0.0,0.0,0.0,2.375,0.8085106382978723,195.2,12.2
23,Latavius Murray,OAK,RB,26.0,14.0,0.0,0.0,0.0,0.0,43.0,33.0,8.0,2.0,1.0,0.0,0.0,0.0,788.0,12.0,195.0,264.0,0.0,208.2,1052,12.0,0.0,56.28571428571429,18.857142857142858,75.14285714285714,0.0,0.8571428571428571,0.0,0.8571428571428571,4.041025641025641,0.0,0.0,0.0,2.357142857142857,0.7674418604651163,191.7,13.692857142857141
24,Brandin Cooks,NOR,WR,23.0,16.0,0.0,0.0,0.0,0.0,117.0,78.0,15.04,1.0,0.0,0.0,0.0,0.0,30.0,0.0,6.0,1173.0,8.0,246.3,1203,8.0,0.0,1.875,73.3125,75.1875,0.0,0.0,0.5,0.5,5.0,0.0,0.0,0.0,4.875,0.6666666666666666,207.3,12.95625
25,Greg Olsen,CAR,TE,31.0,16.0,0.0,0.0,0.0,0.0,129.0,80.0,13.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,3.0,205.3,1073,3.0,0.0,0.0,67.0625,67.0625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,5.0,0.6201550387596899,165.3,10.33125
26,Andrew Luck,IND,QB,27.0,15.0,346.0,545.0,4240.0,13.0,0.0,0.0,0.0,6.0,5.0,4240.0,31.0,545.0,341.0,2.0,64.0,0.0,0.0,303.7000000000001,341,2.0,282.6666666666667,22.73333333333333,0.0,22.73333333333333,2.066666666666667,0.13333333333333333,0.0,0.13333333333333333,5.328125,0.6348623853211011,12.254335260115607,7.779816513761468,0.0,0.0,303.7,20.246666666666666
27,Kyle Rudolph,MIN,TE,27.0,16.0,0.0,0.0,0.0,0.0,132.0,83.0,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,7.0,209.0,840,7.0,0.0,0.0,52.5,52.5,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,5.1875,0.6287878787878788,167.5,10.46875
28,Kirk Cousins,WAS,QB,28.0,16.0,406.0,606.0,4917.0,12.0,0.0,0.0,0.0,9.0,3.0,4917.0,25.0,606.0,96.0,4.0,34.0,0.0,0.0,300.2800000000001,96,4.0,307.3125,6.0,0.0,6.0,1.5625,0.25,0.0,0.25,2.8235294117647056,0.6699669966996701,12.110837438423646,8.113861386138613,0.0,0.0,300.28,18.7675
29,Michael Thomas,NOR,WR,23.0,15.0,0.0,0.0,0.0,0.0,121.0,92.0,12.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0,9.0,255.7,1137,9.0,0.0,0.0,75.8,75.8,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,6.133333333333334,0.7603305785123967,209.7,13.98
30,Doug Baldwin,SEA,WR,28.0,16.0,1.0,1.0,15.0,0.0,125.0,94.0,12.0,1.0,0.0,15.0,1.0,1.0,2.0,0.0,3.0,1128.0,7.0,253.6,1130,7.0,0.9375,0.125,70.5,70.625,0.0625,0.0,0.4375,0.4375,0.6666666666666666,1.0,15.0,15.0,5.875,0.752,206.6,12.9125
31,Jimmy Graham,SEA,TE,30.0,16.0,0.0,0.0,0.0,0.0,95.0,65.0,14.2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,923.0,6.0,189.3,923,6.0,0.0,0.0,57.6875,57.6875,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,4.0625,0.6842105263157895,156.8,9.8
32,Delanie Walker,TEN,TE,32.0,15.0,0.0,0.0,0.0,0.0,102.0,65.0,12.31,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,800.0,7.0,188.1,811,7.0,0.0,0.7333333333333333,53.33333333333334,54.06666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,5.5,0.0,0.0,0.0,4.333333333333333,0.6372549019607843,155.6,10.373333333333333
33,Isaiah Crowell,CLE,RB,23.0,16.0,0.0,0.0,0.0,0.0,53.0,40.0,7.98,2.0,2.0,0.0,0.0,0.0,952.0,7.0,198.0,319.0,0.0,205.1,1271,7.0,0.0,59.5,19.9375,79.4375,0.0,0.4375,0.0,0.4375,4.808080808080809,0.0,0.0,0.0,2.5,0.7547169811320755,185.1,11.56875
34,Carlos Hyde,SFO,RB,26.0,13.0,0.0,0.0,0.0,0.0,33.0,27.0,6.04,5.0,3.0,0.0,0.0,0.0,988.0,6.0,217.0,163.0,3.0,190.1,1151,9.0,0.0,76.0,12.538461538461537,88.53846153846153,0.0,0.4615384615384616,0.2307692307692308,0.6923076923076923,4.5529953917050685,0.0,0.0,0.0,2.0769230769230766,0.8181818181818182,176.6,13.584615384615386
35,Spencer Ware,KAN,RB,25.0,14.0,0.0,0.0,0.0,0.0,42.0,33.0,13.55,4.0,3.0,0.0,0.0,0.0,921.0,3.0,214.0,447.0,2.0,193.8,1368,5.0,0.0,65.78571428571429,31.92857142857143,97.71428571428572,0.0,0.21428571428571427,0.14285714285714285,0.35714285714285715,4.303738317757008,0.0,0.0,0.0,2.357142857142857,0.7857142857142857,177.3,12.664285714285715
36,Lamar Miller,HOU,RB,25.0,14.0,0.0,0.0,0.0,0.0,39.0,31.0,6.06,2.0,1.0,0.0,0.0,0.0,1073.0,5.0,268.0,188.0,1.0,191.1,1261,6.0,0.0,76.64285714285714,13.428571428571427,90.07142857142857,0.0,0.35714285714285715,0.07142857142857142,0.42857142857142855,4.003731343283582,0.0,0.0,0.0,2.2142857142857144,0.7948717948717948,175.6,12.542857142857144
37,Tevin Coleman,ATL,RB,23.0,13.0,0.0,0.0,0.0,0.0,40.0,31.0,13.58,1.0,0.0,0.0,0.0,0.0,520.0,8.0,118.0,421.0,3.0,191.1,941,11.0,0.0,40.0,32.384615384615394,72.38461538461539,0.0,0.6153846153846154,0.2307692307692308,0.8461538461538461,4.40677966101695,0.0,0.0,0.0,2.3846153846153846,0.775,175.6,13.507692307692306
38,Michael Crabtree,OAK,WR,29.0,16.0,0.0,0.0,0.0,0.0,145.0,89.0,11.27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,8.0,237.3,1003,8.0,0.0,0.0,62.6875,62.6875,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,5.5625,0.6137931034482759,192.8,12.05
39,Amari Cooper,OAK,WR,22.0,16.0,0.0,0.0,0.0,0.0,132.0,83.0,13.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1153.0,5.0,228.3,1153,5.0,0.0,0.0,72.0625,72.0625,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,5.1875,0.6287878787878788,186.8,11.675
40,Dak Prescott,DAL,QB,23.0,16.0,311.0,459.0,3667.0,4.0,0.0,0.0,0.0,9.0,4.0,3667.0,23.0,459.0,282.0,6.0,57.0,0.0,0.0,286.88,282,6.0,229.1875,17.625,0.0,17.625,1.4375,0.375,0.0,0.375,4.947368421052632,0.6775599128540305,11.790996784565914,7.989106753812636,0.0,0.0,286.88,17.93
41,Cameron Brate,TAM,TE,25.0,15.0,0.0,0.0,0.0,0.0,81.0,57.0,11.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,8.0,171.0,660,8.0,0.0,0.0,44.0,44.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,3.8,0.7037037037037037,142.5,9.5
42,Martellus Bennett,NWE,TE,29.0,16.0,0.0,0.0,0.0,0.0,73.0,55.0,12.75,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,701.0,7.0,168.1,711,7.0,0.0,0.625,43.8125,44.4375,0.0,0.0,0.4375,0.4375,5.0,0.0,0.0,0.0,3.4375,0.7534246575342466,140.6,8.7875
43,Jeremy Hill,CIN,RB,24.0,15.0,0.0,0.0,0.0,0.0,27.0,21.0,8.29,0.0,0.0,0.0,0.0,0.0,839.0,9.0,222.0,174.0,0.0,176.3,1013,9.0,0.0,55.93333333333333,11.6,67.53333333333333,0.0,0.6,0.0,0.6,3.7792792792792786,0.0,0.0,0.0,1.4,0.7777777777777778,165.8,11.053333333333335
44,Todd Gurley,LAR,RB,22.0,16.0,0.0,0.0,0.0,0.0,58.0,43.0,7.6,2.0,1.0,0.0,0.0,0.0,885.0,6.0,278.0,327.0,0.0,198.2,1212,6.0,0.0,55.3125,20.4375,75.75,0.0,0.375,0.0,0.375,3.1834532374100717,0.0,0.0,0.0,2.6875,0.7413793103448276,176.7,11.04375
45,Rishard Matthews,TEN,WR,27.0,16.0,0.0,0.0,0.0,0.0,108.0,65.0,14.54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,9.0,211.5,945,9.0,0.0,0.0,59.0625,59.0625,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,4.0625,0.6018518518518519,179.0,11.1875
46,Matt Forte,NYJ,RB,31.0,14.0,0.0,0.0,0.0,0.0,43.0,30.0,8.77,1.0,1.0,0.0,0.0,0.0,813.0,7.0,218.0,263.0,1.0,183.6,1076,8.0,0.0,58.07142857142857,18.785714285714285,76.85714285714286,0.0,0.5,0.07142857142857142,0.5714285714285714,3.7293577981651382,0.0,0.0,0.0,2.142857142857143,0.6976744186046512,168.6,12.042857142857144
47,Tyrell Williams,SDG,WR,24.0,16.0,0.0,0.0,0.0,0.0,119.0,69.0,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,7.0,216.9,1059,7.0,0.0,0.0,66.1875,66.1875,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,4.3125,0.5798319327731093,182.4,11.4
48,Zach Ertz,PHI,TE,26.0,14.0,0.0,0.0,0.0,0.0,106.0,78.0,10.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,4.0,183.6,816,4.0,0.0,0.0,58.28571428571429,58.28571428571429,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,5.571428571428571,0.7358490566037735,144.6,10.328571428571427
49,Jordan Reed,WAS,TE,26.0,12.0,0.0,0.0,0.0,0.0,89.0,66.0,10.39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,6.0,168.6,686,6.0,0.0,0.0,57.16666666666666,57.16666666666666,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,5.5,0.7415730337078652,135.6,11.3
50,Matthew Stafford,DET,QB,28.0,16.0,388.0,594.0,4327.0,10.0,1.0,0.0,0.0,3.0,2.0,4327.0,24.0,594.0,207.0,2.0,37.0,0.0,0.0,277.78000000000003,207,2.0,270.4375,12.9375,0.0,12.9375,1.5,0.125,0.0,0.125,5.594594594594594,0.6531986531986532,11.152061855670103,7.2845117845117855,0.0,0.0,277.78,17.36125
51,Bilal Powell,NYJ,WR,28.0,16.0,0.0,0.0,0.0,0.0,74.0,58.0,6.69,1.0,1.0,0.0,0.0,0.0,722.0,3.0,131.0,388.0,2.0,197.0,1110,5.0,0.0,45.125,24.25,69.375,0.0,0.1875,0.125,0.3125,5.5114503816793885,0.0,0.0,0.0,3.625,0.7837837837837838,168.0,10.5
52,Terrelle Pryor,CLE,WR,27.0,16.0,5.0,9.0,41.0,0.0,140.0,77.0,13.08,1.0,0.0,41.0,0.0,9.0,21.0,1.0,8.0,1007.0,4.0,211.44,1028,5.0,2.5625,1.3125,62.9375,64.25,0.0,0.0625,0.25,0.3125,2.625,0.5555555555555556,8.2,4.5555555555555545,4.8125,0.55,172.94,10.80875
53,Tyreek Hill,KAN,WR,22.0,16.0,0.0,0.0,0.0,0.0,83.0,61.0,9.72,4.0,1.0,0.0,0.0,0.0,267.0,3.0,24.0,593.0,6.0,199.0,860,9.0,0.0,16.6875,37.0625,53.75,0.0,0.1875,0.375,0.5625,11.125,0.0,0.0,0.0,3.8125,0.7349397590361446,168.5,10.53125
54,Jarvis Landry,MIA,WR,24.0,16.0,0.0,1.0,0.0,0.0,131.0,94.0,12.09,2.0,2.0,0.0,0.0,1.0,17.0,0.0,5.0,1136.0,4.0,229.3,1153,4.0,0.0,1.0625,71.0,72.0625,0.0,0.0,0.25,0.25,3.4,0.0,0.0,0.0,5.875,0.7175572519083969,182.3,11.39375
55,Larry Fitzgerald,ARI,WR,33.0,16.0,0.0,1.0,0.0,0.0,150.0,107.0,9.56,2.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,1023.0,6.0,243.8,1028,6.0,0.0,0.3125,63.9375,64.25,0.0,0.0,0.375,0.375,2.5,0.0,0.0,0.0,6.6875,0.7133333333333334,190.3,11.89375
56,Demaryius Thomas,DEN,WR,29.0,16.0,0.0,0.0,0.0,0.0,144.0,90.0,12.03,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,5.0,224.3,1083,5.0,0.0,0.0,67.6875,67.6875,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,5.625,0.625,179.3,11.20625
57,Kelvin Benjamin,CAR,WR,25.0,16.0,0.0,0.0,0.0,0.0,118.0,63.0,14.94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,7.0,197.1,941,7.0,0.0,0.0,58.8125,58.8125,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,3.9375,0.5338983050847458,165.6,10.35
58,Dez Bryant,DAL,WR,28.0,13.0,1.0,1.0,10.0,0.0,96.0,50.0,15.92,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,796.0,8.0,180.0,796,8.0,0.7692307692307693,0.0,61.230769230769226,61.230769230769226,0.07692307692307693,0.0,0.6153846153846154,0.6153846153846154,0.0,1.0,10.0,10.0,3.8461538461538463,0.5208333333333334,155.0,11.923076923076925
59,Emmanuel Sanders,DEN,WR,29.0,16.0,0.0,0.0,0.0,0.0,137.0,79.0,13.06,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1032.0,5.0,212.6,1036,5.0,0.0,0.25,64.5,64.75,0.0,0.0,0.3125,0.3125,4.0,0.0,0.0,0.0,4.9375,0.5766423357664233,173.10000000000005,10.81875
60,Jonathan Stewart,CAR,RB,29.0,13.0,0.0,0.0,0.0,0.0,21.0,8.0,7.5,3.0,2.0,0.0,0.0,0.0,824.0,9.0,218.0,60.0,0.0,146.4,884,9.0,0.0,63.384615384615394,4.615384615384615,68.0,0.0,0.6923076923076923,0.0,0.6923076923076923,3.7798165137614683,0.0,0.0,0.0,0.6153846153846154,0.3809523809523809,142.4,10.953846153846154
61,Hunter Henry,SDG,TE,22.0,15.0,0.0,0.0,0.0,0.0,53.0,36.0,13.28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,8.0,129.8,478,8.0,0.0,0.0,31.86666666666667,31.86666666666667,0.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,2.4,0.6792452830188679,111.8,7.453333333333332
62,Julian Edelman,NWE,WR,30.0,16.0,0.0,0.0,0.0,0.0,159.0,98.0,11.29,3.0,2.0,0.0,0.0,0.0,57.0,0.0,12.0,1106.0,3.0,228.3,1163,3.0,0.0,3.5625,69.125,72.6875,0.0,0.0,0.1875,0.1875,4.75,0.0,0.0,0.0,6.125,0.6163522012578616,179.3,11.20625
63,Golden Tate,DET,WR,28.0,16.0,0.0,0.0,0.0,0.0,135.0,91.0,11.84,2.0,1.0,0.0,0.0,0.0,4.0,0.0,10.0,1077.0,4.0,221.1,1081,4.0,0.0,0.25,67.3125,67.5625,0.0,0.0,0.25,0.25,0.4,0.0,0.0,0.0,5.6875,0.674074074074074,175.60000000000005,10.975
64,Antonio Gates,SDG,TE,36.0,14.0,0.0,0.0,0.0,0.0,93.0,53.0,10.34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,7.0,147.8,548,7.0,0.0,0.0,39.142857142857146,39.142857142857146,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3.7857142857142856,0.5698924731182796,121.3,8.664285714285715
65,Terrance West,BAL,RB,25.0,16.0,0.0,0.0,0.0,0.0,45.0,34.0,6.94,2.0,0.0,0.0,0.0,0.0,774.0,5.0,193.0,236.0,1.0,171.0,1010,6.0,0.0,48.375,14.75,63.125,0.0,0.3125,0.0625,0.375,4.010362694300518,0.0,0.0,0.0,2.125,0.7555555555555555,154.0,9.625
66,Mike Wallace,BAL,WR,30.0,16.0,0.0,0.0,0.0,0.0,116.0,72.0,14.13,1.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,1017.0,4.0,200.8,1048,4.0,0.0,1.9375,63.5625,65.5,0.0,0.0,0.25,0.25,6.2,0.0,0.0,0.0,4.5,0.6206896551724138,164.8,10.3
67,Tyrod Taylor,BUF,QB,27.0,15.0,269.0,436.0,3023.0,6.0,0.0,0.0,0.0,4.0,2.0,3023.0,17.0,436.0,580.0,6.0,95.0,0.0,0.0,266.92,580,6.0,201.53333333333333,38.66666666666666,0.0,38.66666666666666,1.1333333333333333,0.4,0.0,0.4,6.105263157894738,0.6169724770642202,11.237918215613382,6.933486238532111,0.0,0.0,266.92,17.794666666666668
68,Derek Carr,OAK,QB,25.0,15.0,357.0,560.0,3937.0,6.0,0.0,0.0,0.0,5.0,3.0,3937.0,28.0,560.0,70.0,0.0,39.0,0.0,0.0,258.48,70,0.0,262.46666666666664,4.666666666666667,0.0,4.666666666666667,1.8666666666666667,0.0,0.0,0.0,1.794871794871795,0.6375,11.028011204481793,7.030357142857143,0.0,0.0,258.48,17.232000000000006
69,Blake Bortles,JAX,QB,24.0,16.0,368.0,625.0,3905.0,16.0,1.0,1.0,20.0,8.0,6.0,3905.0,23.0,625.0,359.0,3.0,58.0,20.0,1.0,267.1,379,4.0,244.0625,22.4375,1.25,23.6875,1.4375,0.1875,0.0625,0.25,6.189655172413793,0.5888,10.611413043478262,6.247999999999999,0.0625,1.0,266.6,16.6625
70,Russell Wilson,SEA,QB,28.0,16.0,353.0,546.0,4219.0,11.0,2.0,2.0,7.0,8.0,2.0,4219.0,21.0,546.0,259.0,1.0,72.0,14.0,1.0,268.06,273,2.0,263.6875,16.1875,0.875,17.0625,1.3125,0.0625,0.0625,0.125,3.5972222222222223,0.6465201465201466,11.951841359773374,7.727106227106228,0.125,1.0,267.06,16.69125
