Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
121,Frank Grant,WAS,WR,27.0,14.0,0.0,0.0,0.0,0.0,34.0,14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,3.0,100.0,0,480,3.0,0.0,0.0,34.285714285714285,34.285714285714285,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,2.4285714285714284,0,83.0,5.928571428571429
122,Mark Bailey,KAN,RB,23.0,14.0,0.0,0.0,0.0,0.0,17.0,12.12,4.0,0.0,0.0,0.0,0.0,266.0,2.0,66.0,206.0,1.0,74.2,0,472,3.0,0.0,19.0,14.714285714285715,33.714285714285715,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,4.03030303030303,0.0,0.0,0.0,1.2142857142857142,0,73.7,5.264285714285714
123,Jack Dolbin,DEN,WR,29.0,14.0,0.0,0.0,0.0,0.0,26.0,17.04,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,443.0,3.0,89.5,0,455,3.0,0.0,0.8571428571428571,31.642857142857146,32.5,0.0,0.0,0.21428571428571427,0.21428571428571427,6.0,0.0,0.0,0.0,1.8571428571428568,0,76.5,5.4642857142857135
124,Stanley Morgan,NWE,WR,22.0,14.0,0.0,0.0,0.0,0.0,21.0,21.1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,443.0,3.0,84.3,0,453,3.0,0.0,0.7142857142857143,31.642857142857146,32.357142857142854,0.0,0.0,0.21428571428571427,0.21428571428571427,10.0,0.0,0.0,0.0,1.5,0,73.8,5.271428571428571
125,Tim Wilson,HOU,RB,23.0,10.0,0.0,0.0,0.0,0.0,20.0,5.35,1.0,0.0,0.0,0.0,0.0,343.0,3.0,99.0,107.0,0.0,81.0,0,450,3.0,0.0,34.3,10.7,45.0,0.0,0.3,0.0,0.3,3.4646464646464645,0.0,0.0,0.0,2.0,0,73.0,7.3
126,James Harris,SDG,QB,30.0,9.0,109.0,211.0,1240.0,11.0,0.0,0.0,4.0,0.0,1240.0,5.0,211.0,13.0,2.0,10.0,0.0,0.0,52.89999999999999,0,13,2.0,137.77777777777777,1.4444444444444444,0.0,1.4444444444444444,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,1.3,0.5165876777251185,11.376146788990825,5.876777251184834,0.0,0,60.90000000000001,6.766666666666668
127,Roland Harper,CHI,RB,24.0,11.0,0.0,2.0,0.0,0.0,19.0,7.47,1.0,0.0,0.0,0.0,2.0,457.0,0.0,120.0,142.0,0.0,76.9,0,599,0.0,0.0,41.54545454545455,12.909090909090908,54.45454545454545,0.0,0.0,0.0,0.0,3.808333333333333,0.0,0.0,0.0,1.7272727272727273,0,69.4,6.3090909090909095
128,Joe Pisarcik,NYG,QB,25.0,13.0,103.0,241.0,1346.0,14.0,0.0,0.0,6.0,0.0,1346.0,4.0,241.0,57.0,2.0,27.0,0.0,0.0,47.540000000000006,0,57,2.0,103.53846153846152,4.384615384615385,0.0,4.384615384615385,0.3076923076923077,0.15384615384615385,0.0,0.15384615384615385,2.1111111111111107,0.42738589211618255,13.067961165048544,5.5850622406639,0.0,0,59.540000000000006,4.58
129,Jim Robinson,NYG,WR,24.0,14.0,0.0,0.0,0.0,0.0,22.0,19.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,3.0,82.2,0,422,3.0,0.0,0.0,30.142857142857146,30.142857142857146,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,1.5714285714285714,0,71.2,5.085714285714286
130,Ron Lee,BAL,RB,24.0,13.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,346.0,3.0,84.0,60.0,0.0,66.6,0,406,3.0,0.0,26.615384615384613,4.615384615384615,31.23076923076923,0.0,0.2307692307692308,0.0,0.2307692307692308,4.119047619047619,0.0,0.0,0.0,0.7692307692307693,0,63.6,4.892307692307694
