Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
10,Andre Reed,BUF,WR,27.0,16.0,0.0,0.0,0.0,0.0,81.0,13.74,1.0,0.0,0.0,0.0,0.0,136.0,0.0,12.0,1113.0,10.0,263.90000000000003,0,1249,10.0,0.0,8.5,69.5625,78.0625,0.0,0.0,0.625,0.625,11.333333333333336,0.0,0.0,0.0,5.0625,0,225.4,14.0875
11,Michael Haynes,ATL,WR,26.0,16.0,0.0,0.0,0.0,0.0,50.0,22.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,11.0,228.2,0,1122,11.0,0.0,0.0,70.125,70.125,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,3.125,0,203.2,12.7
12,Rodney Hampton,NYG,RB,22.0,14.0,0.0,0.0,0.0,0.0,43.0,6.58,5.0,0.0,0.0,0.0,0.0,1059.0,10.0,256.0,283.0,0.0,227.2,0,1342,10.0,0.0,75.64285714285714,20.214285714285715,95.85714285714286,0.0,0.7142857142857143,0.0,0.7142857142857143,4.13671875,0.0,0.0,0.0,3.071428571428572,0,215.7,15.407142857142858
13,Mark Clayton,MIA,WR,30.0,16.0,0.0,0.0,0.0,0.0,70.0,15.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,12.0,247.3,0,1053,12.0,0.0,0.0,65.8125,65.8125,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,4.375,0,212.3,13.26875
14,Robert Delpino,RAM,RB,26.0,16.0,0.0,0.0,0.0,0.0,55.0,11.22,3.0,0.0,0.0,0.0,0.0,688.0,9.0,214.0,617.0,1.0,239.5,0,1305,10.0,0.0,43.0,38.5625,81.5625,0.0,0.5625,0.0625,0.625,3.2149532710280373,0.0,0.0,0.0,3.4375,0,218.0,13.625
15,John Elway,DEN,QB,31.0,16.0,242.0,451.0,3253.0,12.0,1.0,24.0,12.0,0.0,3253.0,13.0,451.0,255.0,6.0,55.0,24.0,0.0,199.02,0,279,6.0,203.3125,15.9375,1.5,17.4375,0.8125,0.375,0.0,0.375,4.636363636363637,0.5365853658536586,13.442148760330578,7.212860310421286,0.0625,0,222.52,13.9075
16,Andre Rison,ATL,WR,24.0,16.0,0.0,0.0,0.0,0.0,81.0,12.05,1.0,0.0,0.0,0.0,0.0,-9.0,0.0,1.0,976.0,12.0,247.7,0,967,12.0,0.0,-0.5625,61.0,60.4375,0.0,0.0,0.75,0.75,-9.0,0.0,0.0,0.0,5.0625,0,209.2,13.075
17,Steve Young,SFO,QB,30.0,11.0,180.0,279.0,2517.0,8.0,0.0,0.0,3.0,0.0,2517.0,17.0,279.0,415.0,4.0,66.0,0.0,0.0,212.18,0,415,4.0,228.8181818181818,37.72727272727273,0.0,37.72727272727273,1.5454545454545454,0.3636363636363637,0.0,0.3636363636363637,6.287878787878787,0.6451612903225806,13.983333333333333,9.021505376344086,0.0,0,218.18,19.834545454545452
18,Chris Miller,ATL,QB,26.0,15.0,220.0,413.0,3103.0,18.0,0.0,0.0,5.0,0.0,3103.0,26.0,413.0,229.0,0.0,32.0,0.0,0.0,205.02,0,229,0.0,206.86666666666667,15.266666666666667,0.0,15.266666666666667,1.7333333333333334,0.0,0.0,0.0,7.15625,0.5326876513317191,14.104545454545455,7.513317191283293,0.0,0,215.02,14.334666666666667
19,Haywood Jeffires,HOU,WR,27.0,16.0,0.0,0.0,0.0,0.0,100.0,11.81,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,7.0,254.1,0,1181,7.0,0.0,0.0,73.8125,73.8125,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,6.25,0,210.1,13.13125
20,Marv Cook,NWE,TE,25.0,16.0,0.0,0.0,0.0,0.0,82.0,9.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,3.0,176.8,0,808,3.0,0.0,0.0,50.5,50.5,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,5.125,0,139.8,8.7375
21,James Lofton,BUF,WR,35.0,15.0,0.0,0.0,0.0,0.0,57.0,18.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0,8.0,208.2,0,1072,8.0,0.0,0.0,71.46666666666667,71.46666666666667,0.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,3.8,0,183.7,12.246666666666664
22,John Taylor,SFO,WR,29.0,16.0,0.0,0.0,0.0,0.0,64.0,15.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,9.0,217.1,0,1011,9.0,0.0,0.0,63.1875,63.1875,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,4.0,0,187.1,11.69375
23,Art Monk,WAS,WR,34.0,16.0,0.0,0.0,0.0,0.0,71.0,14.77,2.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,1049.0,8.0,221.8,0,1068,8.0,0.0,1.1875,65.5625,66.75,0.0,0.0,0.5,0.5,2.1111111111111107,0.0,0.0,0.0,4.4375,0,190.3,11.89375
24,Ethan Horton,RAI,TE,29.0,16.0,0.0,0.0,0.0,0.0,53.0,12.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,5.0,146.0,0,650,5.0,0.0,0.0,40.625,40.625,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,3.3125,0,121.5,7.59375
25,Eric Green,PIT,TE,24.0,11.0,0.0,0.0,0.0,0.0,41.0,14.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,6.0,131.2,0,582,6.0,0.0,0.0,52.90909090909091,52.90909090909091,0.0,0.0,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,3.727272727272727,0,114.7,10.427272727272726
26,Earnest Byner,WAS,RB,29.0,16.0,1.0,4.0,18.0,0.0,34.0,9.06,3.0,0.0,18.0,1.0,4.0,1048.0,5.0,274.0,308.0,0.0,198.32,0,1356,5.0,1.125,65.5,19.25,84.75,0.0625,0.3125,0.0,0.3125,3.824817518248176,0.25,18.0,4.5,2.125,0,187.32,11.7075
27,Jay Novacek,DAL,TE,29.0,16.0,0.0,0.0,0.0,0.0,59.0,11.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,4.0,143.4,0,664,4.0,0.0,0.0,41.5,41.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,3.6875,0,119.9,7.49375
28,Neal Anderson,CHI,RB,27.0,13.0,0.0,1.0,0.0,0.0,47.0,7.83,5.0,0.0,0.0,0.0,1.0,747.0,6.0,210.0,368.0,3.0,202.5,0,1115,9.0,0.0,57.46153846153846,28.30769230769231,85.76923076923076,0.0,0.4615384615384616,0.2307692307692308,0.6923076923076923,3.5571428571428565,0.0,0.0,0.0,3.615384615384616,0,189.0,14.538461538461537
29,Bernie Kosar,CLE,QB,28.0,16.0,307.0,494.0,3487.0,9.0,1.0,1.0,10.0,0.0,3487.0,18.0,494.0,74.0,0.0,26.0,1.0,0.0,181.98,0,75,0.0,217.9375,4.625,0.0625,4.6875,1.125,0.0,0.0,0.0,2.8461538461538463,0.6214574898785425,11.35830618892508,7.058704453441296,0.0625,0,201.48,12.5925
30,Keith Jackson,PHI,TE,26.0,16.0,0.0,0.0,0.0,0.0,48.0,11.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,5.0,130.9,0,569,5.0,0.0,0.0,35.5625,35.5625,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,3.0,0,110.9,6.93125
31,Herschel Walker,MIN,RB,29.0,15.0,0.0,0.0,0.0,0.0,33.0,6.18,2.0,0.0,0.0,0.0,0.0,825.0,10.0,198.0,204.0,0.0,191.9,0,1029,10.0,0.0,55.0,13.6,68.6,0.0,0.6666666666666666,0.0,0.6666666666666666,4.166666666666667,0.0,0.0,0.0,2.2,0,179.4,11.96
32,Jim Harbaugh,CHI,QB,28.0,16.0,275.0,478.0,3121.0,16.0,0.0,0.0,6.0,0.0,3121.0,15.0,478.0,338.0,2.0,70.0,0.0,0.0,186.64,0,338,2.0,195.0625,21.125,0.0,21.125,0.9375,0.125,0.0,0.125,4.828571428571427,0.5753138075313807,11.34909090909091,6.52928870292887,0.0,0,198.64,12.415
33,Christian Okoye,KAN,RB,30.0,14.0,0.0,0.0,0.0,0.0,3.0,11.33,5.0,0.0,0.0,0.0,0.0,1031.0,9.0,225.0,34.0,0.0,153.5,0,1065,9.0,0.0,73.64285714285714,2.4285714285714284,76.07142857142857,0.0,0.6428571428571429,0.0,0.6428571428571429,4.582222222222223,0.0,0.0,0.0,0.21428571428571427,0,162.0,11.571428571428573
34,Kevin Mack,CLE,RB,29.0,14.0,0.0,0.0,0.0,0.0,40.0,6.38,1.0,0.0,0.0,0.0,0.0,726.0,8.0,197.0,255.0,2.0,196.1,0,981,10.0,0.0,51.85714285714285,18.214285714285715,70.07142857142857,0.0,0.5714285714285714,0.14285714285714285,0.7142857142857143,3.685279187817259,0.0,0.0,0.0,2.8571428571428568,0,178.1,12.721428571428573
35,Floyd Turner,NOR,WR,25.0,16.0,0.0,0.0,0.0,0.0,64.0,14.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,8.0,202.7,0,927,8.0,0.0,0.0,57.9375,57.9375,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4.0,0,172.7,10.79375
36,Mark Duper,MIA,WR,32.0,16.0,0.0,0.0,0.0,0.0,70.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,5.0,208.5,0,1085,5.0,0.0,0.0,67.8125,67.8125,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.375,0,173.5,10.84375
37,Allen Pinkett,HOU,RB,27.0,16.0,0.0,0.0,0.0,0.0,29.0,7.86,2.0,0.0,0.0,0.0,0.0,720.0,9.0,171.0,228.0,1.0,179.8,0,948,10.0,0.0,45.0,14.25,59.25,0.0,0.5625,0.0625,0.625,4.2105263157894735,0.0,0.0,0.0,1.8125,0,169.3,10.58125
38,John Williams,SEA,RB,27.0,16.0,0.0,0.0,0.0,0.0,61.0,8.18,2.0,0.0,0.0,0.0,0.0,741.0,4.0,188.0,499.0,1.0,211.0,0,1240,5.0,0.0,46.3125,31.1875,77.5,0.0,0.25,0.0625,0.3125,3.941489361702128,0.0,0.0,0.0,3.8125,0,184.5,11.53125
39,Steve Jordan,MIN,TE,30.0,16.0,0.0,0.0,0.0,0.0,57.0,11.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,2.0,128.8,0,638,2.0,0.0,0.0,39.875,39.875,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,3.5625,0,104.3,6.51875
40,Drew Hill,HOU,WR,35.0,16.0,0.0,0.0,0.0,0.0,90.0,12.32,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1109.0,4.0,221.0,0,1110,4.0,0.0,0.0625,69.3125,69.375,0.0,0.0,0.25,0.25,1.0,0.0,0.0,0.0,5.625,0,180.0,11.25
41,Ernest Givins,HOU,WR,27.0,16.0,0.0,0.0,0.0,0.0,70.0,14.23,3.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,996.0,5.0,196.6,0,1026,5.0,0.0,1.875,62.25,64.125,0.0,0.0,0.3125,0.3125,7.5,0.0,0.0,0.0,4.375,0,167.6,10.475
42,Wendell Davis,CHI,WR,25.0,16.0,0.0,0.0,0.0,0.0,61.0,15.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,6.0,191.5,0,945,6.0,0.0,0.0,59.0625,59.0625,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,3.8125,0,161.0,10.0625
43,Rob Moore,NYJ,WR,23.0,16.0,0.0,0.0,0.0,0.0,70.0,14.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,5.0,194.7,0,987,5.0,0.0,0.0,61.6875,61.6875,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.375,0,163.7,10.23125
44,Brad Baxter,NYJ,RB,24.0,16.0,0.0,0.0,0.0,0.0,12.0,10.33,6.0,0.0,0.0,0.0,0.0,666.0,11.0,184.0,124.0,0.0,145.0,0,790,11.0,0.0,41.625,7.75,49.375,0.0,0.6875,0.0,0.6875,3.6195652173913038,0.0,0.0,0.0,0.75,0,151.0,9.4375
45,Cris Carter,MIN,WR,26.0,16.0,0.0,0.0,0.0,0.0,72.0,13.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,5.0,196.2,0,962,5.0,0.0,0.0,60.125,60.125,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,4.5,0,162.2,10.1375
46,Rod Bernstine,SDG,RB,26.0,13.0,1.0,1.0,11.0,0.0,11.0,11.27,1.0,0.0,11.0,1.0,1.0,766.0,8.0,159.0,124.0,0.0,150.44,0,890,8.0,0.8461538461538461,58.92307692307693,9.538461538461537,68.46153846153847,0.07692307692307693,0.6153846153846154,0.0,0.6153846153846154,4.817610062893082,1.0,11.0,11.0,0.8461538461538461,0,146.94,11.303076923076922
47,Henry Ellard,RAM,WR,30.0,16.0,0.0,0.0,0.0,0.0,64.0,16.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,3.0,185.2,0,1052,3.0,0.0,0.0,65.75,65.75,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,4.0,0,155.2,9.7
48,Ernie Jones,PHO,WR,27.0,16.0,0.0,0.0,0.0,0.0,61.0,15.69,1.0,0.0,0.0,0.0,0.0,24.0,0.0,5.0,957.0,4.0,181.1,0,981,4.0,0.0,1.5,59.8125,61.3125,0.0,0.0,0.25,0.25,4.8,0.0,0.0,0.0,3.8125,0,152.60000000000005,9.5375
49,Leroy Hoard,CLE,RB,23.0,16.0,0.0,0.0,0.0,0.0,48.0,11.81,1.0,0.0,0.0,0.0,0.0,154.0,2.0,37.0,567.0,9.0,184.1,0,721,11.0,0.0,9.625,35.4375,45.0625,0.0,0.125,0.5625,0.6875,4.162162162162162,0.0,0.0,0.0,3.0,0,162.10000000000005,10.13125
50,Keith McKeller,BUF,TE,27.0,16.0,0.0,0.0,0.0,0.0,44.0,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,3.0,105.4,0,434,3.0,0.0,0.0,27.125,27.125,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,2.75,0,83.4,5.2125
51,Ken Clark,IND,TE,25.0,16.0,0.0,0.0,0.0,0.0,33.0,7.42,4.0,0.0,0.0,0.0,0.0,366.0,0.0,114.0,245.0,0.0,86.1,0,611,0.0,0.0,22.875,15.3125,38.1875,0.0,0.0,0.0,0.0,3.2105263157894735,0.0,0.0,0.0,2.0625,0,77.6,4.85
52,Sterling Sharpe,GNB,WR,26.0,16.0,0.0,0.0,0.0,0.0,69.0,13.93,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,961.0,4.0,187.5,0,965,4.0,0.0,0.25,60.0625,60.3125,0.0,0.0,0.25,0.25,1.0,0.0,0.0,0.0,4.3125,0,155.0,9.6875
53,Irving Fryar,NWE,WR,29.0,16.0,0.0,1.0,0.0,0.0,68.0,14.91,2.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,1014.0,3.0,184.5,0,1025,3.0,0.0,0.6875,63.375,64.0625,0.0,0.0,0.1875,0.1875,5.5,0.0,0.0,0.0,4.25,0,154.5,9.65625
54,Fred Barnett,PHI,WR,25.0,15.0,0.0,0.0,0.0,0.0,62.0,15.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,948.0,4.0,176.8,0,948,4.0,0.0,0.0,63.2,63.2,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,4.133333333333334,0,149.8,9.986666666666668
55,Gaston Green,DEN,RB,25.0,13.0,0.0,0.0,0.0,0.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,1037.0,4.0,261.0,78.0,0.0,140.5,0,1115,4.0,0.0,79.76923076923076,6.0,85.76923076923076,0.0,0.3076923076923077,0.0,0.3076923076923077,3.9731800766283527,0.0,0.0,0.0,1.0,0,142.0,10.923076923076923
56,Marion Butts,SDG,RB,25.0,16.0,0.0,0.0,0.0,0.0,10.0,9.1,3.0,0.0,0.0,0.0,0.0,834.0,6.0,193.0,91.0,1.0,138.5,0,925,7.0,0.0,52.125,5.6875,57.8125,0.0,0.375,0.0625,0.4375,4.321243523316062,0.0,0.0,0.0,0.625,0,139.5,8.71875
57,Craig McEwen,SDG,TE,26.0,16.0,0.0,0.0,0.0,0.0,37.0,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,3.0,94.9,0,399,3.0,0.0,0.0,24.9375,24.9375,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,2.3125,0,76.4,4.775
58,Rodney Holman,CIN,TE,31.0,16.0,0.0,0.0,0.0,0.0,31.0,14.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,2.0,85.5,0,445,2.0,0.0,0.0,27.8125,27.8125,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.9375,0,72.0,4.5
59,Brian Blades,SEA,WR,26.0,16.0,0.0,0.0,0.0,0.0,70.0,14.33,1.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,1003.0,2.0,182.0,0,1020,2.0,0.0,1.0625,62.6875,63.75,0.0,0.0,0.125,0.125,8.5,0.0,0.0,0.0,4.375,0,149.0,9.3125
60,Bill Brooks,IND,WR,27.0,16.0,0.0,0.0,0.0,0.0,72.0,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,4.0,184.8,0,888,4.0,0.0,0.0,55.5,55.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,4.5,0,148.8,9.3
61,Jim Price,RAM,TE,25.0,12.0,0.0,0.0,0.0,0.0,35.0,11.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,2.0,84.0,0,410,2.0,0.0,0.0,34.166666666666664,34.166666666666664,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,2.9166666666666665,0,70.5,5.875
62,Reggie Cobb,TAM,RB,23.0,16.0,0.0,0.0,0.0,0.0,15.0,7.4,3.0,0.0,0.0,0.0,0.0,752.0,7.0,196.0,111.0,0.0,137.3,0,863,7.0,0.0,47.0,6.9375,53.9375,0.0,0.4375,0.0,0.4375,3.8367346938775517,0.0,0.0,0.0,0.9375,0,135.8,8.4875
63,Leonard Russell,NWE,RB,22.0,16.0,0.0,0.0,0.0,0.0,18.0,4.5,8.0,0.0,0.0,0.0,0.0,959.0,4.0,266.0,81.0,0.0,130.0,0,1040,4.0,0.0,59.9375,5.0625,65.0,0.0,0.25,0.0,0.25,3.6052631578947367,0.0,0.0,0.0,1.125,0,137.0,8.5625
64,Vince Workman,GNB,RB,23.0,16.0,0.0,0.0,0.0,0.0,46.0,8.07,3.0,0.0,0.0,0.0,0.0,237.0,7.0,71.0,371.0,4.0,166.79999999999995,0,608,11.0,0.0,14.8125,23.1875,38.0,0.0,0.4375,0.25,0.6875,3.3380281690140845,0.0,0.0,0.0,2.875,0,149.8,9.3625
65,Webster Slaughter,CLE,WR,27.0,16.0,0.0,0.0,0.0,0.0,64.0,14.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,3.0,170.6,0,906,3.0,0.0,0.0,56.625,56.625,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,4.0,0,140.6,8.7875
66,Johnny Johnson,PHO,RB,23.0,15.0,0.0,0.0,0.0,0.0,29.0,7.76,2.0,0.0,0.0,0.0,0.0,666.0,4.0,196.0,225.0,2.0,150.1,0,891,6.0,0.0,44.4,15.0,59.4,0.0,0.26666666666666666,0.13333333333333333,0.4,3.397959183673469,0.0,0.0,0.0,1.9333333333333331,0,139.6,9.306666666666667
67,Lawrence Dawsey,TAM,WR,24.0,16.0,0.0,0.0,0.0,0.0,55.0,14.87,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,818.0,3.0,161.70000000000005,0,827,4.0,0.0,0.5625,51.125,51.6875,0.0,0.0625,0.1875,0.25,9.0,0.0,0.0,0.0,3.4375,0,134.2,8.3875
68,Ken O'Brien,NYJ,QB,31.0,16.0,287.0,489.0,3300.0,11.0,1.0,27.0,6.0,0.0,3300.0,10.0,489.0,60.0,0.0,23.0,27.0,0.0,147.7,0,87,0.0,206.25,3.75,1.6875,5.4375,0.625,0.0,0.0,0.0,2.608695652173913,0.5869120654396728,11.498257839721255,6.7484662576687136,0.0625,0,159.2,9.95
69,Mark Higgs,MIA,RB,25.0,14.0,0.0,0.0,0.0,0.0,11.0,7.27,3.0,0.0,0.0,0.0,0.0,905.0,4.0,231.0,80.0,0.0,127.5,0,985,4.0,0.0,64.64285714285714,5.7142857142857135,70.35714285714286,0.0,0.2857142857142857,0.0,0.2857142857142857,3.9177489177489178,0.0,0.0,0.0,0.7857142857142857,0,128.0,9.142857142857142
70,Rich Gannon,MIN,QB,26.0,15.0,211.0,354.0,2166.0,6.0,1.0,0.0,2.0,0.0,2166.0,12.0,354.0,236.0,2.0,43.0,0.0,0.0,155.23999999999995,0,236,2.0,144.4,15.733333333333333,0.0,15.733333333333333,0.8,0.13333333333333333,0.0,0.13333333333333333,5.488372093023256,0.5960451977401129,10.265402843601898,6.118644067796611,0.06666666666666668,0,158.74,10.582666666666666
71,Jessie Hester,IND,WR,28.0,16.0,0.0,0.0,0.0,0.0,60.0,12.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,5.0,159.3,0,753,5.0,0.0,0.0,47.0625,47.0625,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,3.75,0,135.3,8.45625
72,Ronnie Harmon,SDG,RB,27.0,16.0,0.0,0.0,0.0,0.0,59.0,9.41,2.0,0.0,0.0,0.0,0.0,544.0,1.0,89.0,555.0,1.0,176.9,0,1099,2.0,0.0,34.0,34.6875,68.6875,0.0,0.0625,0.0625,0.125,6.112359550561798,0.0,0.0,0.0,3.6875,0,151.4,9.4625
73,Eric Martin,NOR,WR,30.0,16.0,0.0,0.0,0.0,0.0,66.0,12.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,4.0,166.3,0,803,4.0,0.0,0.0,50.1875,50.1875,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,4.125,0,137.3,8.58125
74,Tim McGee,CIN,WR,27.0,16.0,0.0,0.0,0.0,0.0,51.0,15.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,4.0,153.2,0,802,4.0,0.0,0.0,50.125,50.125,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,3.1875,0,129.7,8.10625
